gene_name,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand,mean_usage,sig_PAS_count,UTR_type,internal_to_UTR_shift,is_significant,pA_type,condition
AKAP12,PAS18440_AATAAA_0.25,2.032969970947462e-5,1.486672009297837e-5,23.060325264660605,1,1.569971077673994e-6,2.097521940608066e-5,0.2719697102194988,0.4239973233626837,0.15202761314318491,chr6,151358532,151358533,+,0.34798351679109124,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
ALDH3A2,PAS42429_APA_0.25,0.01103703883614193,0,8.555163564838494,1,0.003445435445300132,0.015958415644155254,0.429139949928596,0.5949367797280867,0.16579682979949073,chr17,19677594,19677595,+,0.5120383648283413,2,MIXED,NA,TRUE,distal pA,SDMAi_ADMAi
ALDH5A1,PAS17429_AATAAA_0.15,5.592768769397927e-6,0,24.64338264147807,1,6.898121203659393e-7,9.999555189179066e-6,0.5560482763143404,0.8953144126219819,0.33926613630764146,chr6,24537205,24537206,+,0.7256813444681611,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
ANKHD1,PAS15517_ATTAAA_0.3,5.3363937032499e-24,1.1288057409618124e-8,35.63142248866461,1,2.3841067223151973e-9,5.9566654361168233e-8,0.0844656811891704,0.2032175346370253,0.1187518534478549,chr5,140535913,140535914,+,0.14384160791309786,2,ALE,NA,TRUE,distal pA,SDMAi_ADMAi
ANTXR1,PAS5779_AATAAA_0.1,1.5244929170761428e-5,2.4135974221431624e-6,25.226510276825135,1,5.097665284897602e-7,7.685996701203858e-6,0.8140360835949448,0.5269752059538271,-0.28706087764111776,chr2,69249167,69249168,+,0.670505644774386,2,ALE,NA,TRUE,distal pA,SDMAi_ADMAi
AP2A2,PAS29386_AATAAA_0.15,1.377728893559628e-7,0,32.54785100453091,1,1.1629365228518598e-08,2.5923140280282696e-7,0.10818775542979596,0.4108023106156361,0.3026145551858401,chr11,1012238,1012239,+,0.25949503302271604,2,MIXED,NA,TRUE,distal pA,SDMAi_ADMAi
AP2B1,PAS42660_AATAAA_0.35,2.036201355560966e-24,1.6623926120175124e-27,121.16798167869456,1,3.511074809081921e-28,8.798966263971965e-26,0.7233334876932833,0.9419502681081554,0.2186167804148721,chr17,35726408,35726409,+,0.8326418779007194,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
AP5Z1,PAS19983_AATAAA_0.15,5.172161834023851e-23,1.7329835748347111e-18,78.67534924220308,1,7.320334474742951e-19,7.039437919316768e-17,0.04769783434066632,0.30103875868140384,0.2533409243407375,chr7,4794394,4794395,+,0.17436829651103508,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
APBA2,PAS38226_AATAAA_0.25,2.375374090103182e-9,0,41.098318297623,1,1.4476083685365946e-10,4.560655698208624e-9,0.17120438740834176,0.6085789438420287,0.43737455643368695,chr15,29118310,29118311,+,0.38989166562518524,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
APLP2,PAS30723_AATAAA_0.2,2.0843227078361062e-6,8.847640847525989e-8,30.2811774621332,1,3.7373516550764684e-8,7.547716285099484e-7,0.6950040311746721,0.8216518921804749,0.12664786100580272,chr11,130144803,130144804,+,0.7583279616775735,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
ARFGEF2,PAS49180_AATAAA_0.2,0.02012666266977376,0,7.247637445402972,1,0.007099435858959645,0.028717209368352294,0.7674125038137687,0.9337558978470334,0.1663433940332647,chr20,49036691,49036692,+,0.850584200830401,2,MIXED,NA,TRUE,distal pA,SDMAi_ADMAi
ARHGAP35,PAS47015_AATAAA_0.45,0.014724200103955922,0.016958501851228006,8.484556292742582,1,0.003581739248549339,0.016478989477331313,0.29884538089257995,0.5116852722376323,0.21283989134505232,chr19,47005073,47005074,+,0.4052653265651061,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
ARHGEF28,PAS14969_AATAAA_0.25,5.501607839872422e-5,9.2289718735982e-7,27.8669939129486,1,1.299476847401311e-7,2.2648416286636128e-6,0.3263507869329526,0.5518447753112872,0.22549398837833456,chr5,73941988,73941989,+,0.4390977811221199,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
ARL4A,PAS20096_AATAAA_0.3,0.0020793540669400323,0.0018675365107607656,11.267237771535292,1,7.888702524989081e-4,0.004739525599829981,0.19631901880082603,0.45454607390381785,0.2582270551029918,chr7,12690724,12690725,+,0.32543254635232194,2,MIXED,NA,TRUE,distal pA,SDMAi_ADMAi
ARL6IP6,PAS6409_APA_0.25,0.024442053991172438,0,6.835388861922638,1,0.008936923616937134,0.03451401236614168,0.1342957816669509,0.3334535063722195,0.1991577247052686,chr2,152761168,152761169,+,0.2338746440195852,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
ARL8B,PAS9112_AATAAA_0.35,6.831889699911806e-7,0,29.157106630591443,1,6.674049061023998e-8,1.2501559622827866e-6,0.7174450077610898,0.8939313667829446,0.17648635902185483,chr3,5180908,5180909,+,0.8056881872720172,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
ARMCX3,PAS52204_AATAAA_0.3,0.04745569551669875,0,5.429838617565849,1,0.019795508426374345,0.0649896207567017,0.5073895816712427,0.7295928765236974,0.2222032948524547,chrX,101627841,101627842,+,0.61849122909747,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
ASB1,PAS7198_AATAAA_0.05,1.439196905052275e-7,0,32.45466422022491,1,1.2200577728840462e-8,2.705061067493582e-7,0.6841894425079702,0.9144110057806714,0.2302215632727012,chr2,238452248,238452249,+,0.7993002241443208,2,MIXED,NA,TRUE,distal pA,SDMAi_ADMAi
ASPHD1,PAS40452_AATAAA_0.35,0.027544463657657156,0,6.5552395318397885,1,0.010457576069407035,0.038939285949570544,0.10425522399027842,0.24670984512279404,0.1424546211325156,chr16,29919861,29919862,+,0.17548253455653623,2,ALE,NA,TRUE,distal pA,SDMAi_ADMAi
ATAT1,PAS17578_AATAAA_0.4,0.01900050927275231,0,7.37818954529007,1,0.006601959743678882,0.027089162530500796,0.6469407984517219,0.8533420324086861,0.2064012339569642,chr6,30646818,30646819,+,0.750141415430204,2,ALE,NA,TRUE,distal pA,SDMAi_ADMAi
ATF6,PAS1751_APA_0.35,1.032026779485227e-29,1.0497284029234579e-22,100.06058290600777,1,1.478060367223497e-23,2.284777427465107e-21,0.5815599058758458,0.1283785388737441,-0.45318136700210176,chr1,161959024,161959025,+,0.35496922237479495,2,ALE,NA,TRUE,distal pA,SDMAi_ADMAi
ATF7IP,PAS32241_AATAAA_0.3,0.004388101770806008,0.0022639433029689893,10.910286525492891,1,9.56317327541203e-4,0.005569538238567429,0.6027971208896301,0.7705898490737062,0.1677927281840761,chr12,14502927,14502928,+,0.6866934849816682,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
ATG4B,PAS7248_APA_0.2,3.317280284099384e-16,1.6749256945130248e-17,74.19551363889059,1,7.075090890775413e-18,6.001128376073093e-16,0.2775654839122823,0.7052670705520699,0.4277015866397876,chr2,241673853,241673854,+,0.4914162772321761,2,MIXED,NA,TRUE,distal pA,SDMAi_ADMAi
ATG7,PAS9191_AATAAA_0.45,1.7566949402724352e-11,3.1289771278037266e-11,45.78200981527527,1,1.3217181900600789e-11,4.923697942250835e-10,0.07075400119756337,0.4329144033977828,0.3621604022002194,chr3,11557662,11557663,+,0.25183420229767306,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
ATM,PAS30484_AATAAA_0.4,0.012437585508641848,0,8.300187498602895,1,0.003964098564879627,0.01789470258272626,0.8445833906170931,0.9798823187173374,0.13529892810024435,chr11,108369098,108369099,+,0.9122328546672153,2,ALE,NA,TRUE,distal pA,SDMAi_ADMAi
ATMIN,PAS40931_ATTAAA_0.15,0.00070837154199884355,0,14.398282805552526,1,1.4793715303159405e-4,0.0011333397457816423,0.17079441780480853,0.415400528214189,0.2446061104093805,chr16,81047235,81047236,+,0.29309747300949873,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
ATP2C1,PAS10146_ATTAAA_0.25,1.4077618110789883e-6,0.005741074053843226,11.22192362419446,1,8.083666213706853e-4,0.004824008560263171,0.16660041342782983,0.2929878144234619,0.12638740099563206,chr3,131016708,131016709,+,0.22979411392564586,2,ALE,NA,TRUE,distal pA,SDMAi_ADMAi
ATP6V0A2,PAS33561_AATAAA_0.15,2.2080181384085453e-8,2.9369361526615097e-10,42.75541661167517,1,6.202988672439536e-11,2.081083826412777e-9,0.30448756969100965,0.6699015428628293,0.3654139731718197,chr12,123761751,123761752,+,0.4871945562769195,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
ATP6V1C1,PAS23260_AATAAA_0.3,6.458210602396878e-19,2.31124752823753e-19,85.39712843941925,1,2.440748026454223e-20,2.7462566229627782e-18,0.32434506913194616,0.6016851649678048,0.2773400958358586,chr8,103073048,103073049,+,0.46301511704987547,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
ATRNL1,PAS27894_APA_0.1,5.733316102082221e-6,0,24.592713226816382,1,7.081902189035667e-7,1.0239043899185112e-5,0.6502829564800297,0.967217480450742,0.3169345239707124,chr10,115728145,115728146,+,0.8087502184653859,2,iAPA,-0.6338690479414248,TRUE,distal pA,SDMAi_ADMAi
B3GALT6,PAS29_ATTAAA_0.25,0.014239077110474323,0.007978566425419147,8.59533938246841,1,0.0033702439948741607,0.01566278046507969,0.38932198313654776,0.6900734189080794,0.30075143577153163,chr1,1235037,1235038,+,0.5396977010223136,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
BACE2,PAS50269_AATAAA_0.2,1.0191200859866196e-08,3.0048705267275873e-9,39.00326190492342,1,4.2309801486031516e-10,1.2277265203139671e-8,0.027673487929282148,0.19562391651873368,0.16795042858945153,chr21,41282527,41282528,+,0.11164870222400791,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
BACH1,PAS50164_AATAAA_0.25,0.002478399158955737,0.010996197953314552,9.275443695786862,1,0.0023224642211748586,0.011612321105874294,0.4711066812376443,0.6623690964794577,0.19126241524181345,chr21,29345987,29345988,+,0.566737888858551,2,iAPA,0.294218006284906,TRUE,distal pA,SDMAi_ADMAi
BAIAP2,PAS43519_AATAAA_0.15,1.8139738271773104e-20,1.033401965025011e-20,90.17262821215265,1,2.1826081160524608e-21,2.7143111458276475e-19,0.8186395216546866,0.3938373309040316,-0.424802190750655,chr17,81116223,81116224,+,0.6062384262793591,2,ALE,NA,TRUE,distal pA,SDMAi_ADMAi
BIRC2,PAS30463_AATAAA_0.3,0.0025015053067315896,0,11.715544436376376,1,6.198017514588436e-4,0.003867039218834128,0.8237026668308435,0.9575626137060608,0.1338599468752174,chr11,102378668,102378669,+,0.8906326402684521,2,iAPA,0.2677198937504347,TRUE,distal pA,SDMAi_ADMAi
BIRC5,PAS43454_AATAAA_0.2,5.93779888273882e-4,1.8477906249105903e-4,17.68863505084346,1,2.601764496417677e-5,2.535838819725892e-4,0.06166013717950477,0.19381509767952976,0.132154960500025,chr17,78225348,78225349,+,0.12773761742951725,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
BLM,PAS39014_AATAAA_0.1,1.5377689890657563e-5,0.00103671821623523,12.36301699808098,1,4.37922448262362e-4,0.0028686088294096897,0.5714936446805476,0.2735104495797176,-0.29798319510083005,chr15,90815460,90815461,+,0.4225020471301326,2,iAPA,-0.6994809673607161,TRUE,distal pA,SDMAi_ADMAi
BMPR2,PAS6832_ATTAAA_0.25,0.0022751898368606302,3.426678886576044e-4,15.747760843718424,1,7.237355261624135e-5,6.070276674810506e-4,0.5437786323892329,0.8367346938764736,0.29295606148724074,chr2,202567746,202567747,+,0.6902566631328533,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
BRK1,PAS9174_AATAAA_0.25,4.833356743534056e-5,6.253679782398464e-6,22.060699625166308,1,2.6416307903818877e-6,3.310043429766395e-5,0.12025721222646468,0.24544121127309412,0.12518399904662947,chr3,10127188,10127189,+,0.18284921174977942,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
BRMS1L,PAS36513_AATAAA_0.15,0.008632201705931443,0,9.066297915646146,1,0.0026036366069553288,0.012710787921795696,0.6147760202621313,0.9196781743016365,0.30490215403950505,chr14,35871961,35871962,+,0.7672270972818839,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
BTF3L4,PAS854_None_0.25,0.026394589337229244,0.004729864822664465,11.581856368575243,1,6.659842409936866e-4,0.0041121323649043326,0.3151858786878477,0.4999998314193952,0.18481395273154735,chr1,52088417,52088418,+,0.4075928550536214,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
C11orf58,PAS29542_AATAAA_0.15,2.1066718703208187e-20,3.6146420398867436e-15,66.76827165389386,1,3.053737972209212e-16,2.1960359156669732e-14,0.5058188449598177,0.25077313131211026,-0.2550457136477074,chr11,16755890,16755891,+,0.378295988135964,2,ALE,NA,TRUE,distal pA,SDMAi_ADMAi
C3orf38,PAS9841_AATAAA_0.3,0.0013051345759285669,0.008560536119997485,10.482112759965958,1,0.0012053583694520743,0.006769652777839495,0.07216795503068718,0.1925905615531369,0.12042260652244974,chr3,88166465,88166466,+,0.13237925829191205,2,iAPA,-0.2794693364245094,TRUE,distal pA,SDMAi_ADMAi
C6orf89,PAS17744_ATTAAA_0.1,1.558752590961366e-9,2.115385027098917e-11,47.90761810122058,1,4.4678224785552886e-12,1.7636702576444986e-10,0.3749993840892305,0.7454545454545324,0.3704551613653019,chr6,36928961,36928962,+,0.5602269647718814,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
CALM1,PAS37046_AATAAA_0.25,5.843631135385853e-19,1.8098424831576975e-20,89.06397026587183,1,3.822497949692718e-21,4.683267858364262e-19,0.1278681825328266,0.33639324029598283,0.20852505776315625,chr14,90408265,90408266,+,0.23213071141440472,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
CALM3,PAS47004_AATAAA_0.05,6.032262021549462e-20,0,91.55305547245553,1,1.0863997455582986e-21,1.4296267306776465e-19,0.7628320206822545,0.9306810285874998,0.16784900790524526,chr19,46610780,46610781,+,0.8467565246348772,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
CAMTA1,PAS113_AATAAA_0.15,8.664867348779139e-11,0,47.95976417819452,1,4.350561011939316e-12,1.7256182047356422e-10,0.24189121745000464,0.6077937002481595,0.3659024827981549,chr1,6888198,6888199,+,0.42484245884908206,2,ALE,NA,TRUE,distal pA,SDMAi_ADMAi
CAST,PAS15149_ATTAAA_0.25,9.029272027497629e-8,1.400090288270655e-9,41.0569981903318,1,1.4785381341479267e-10,4.649243486465154e-9,0.41664488824481066,0.6543698373559215,0.2377249491111108,chr5,96774678,96774679,+,0.535507362800366,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
CAV2,PAS20897_AATAAA_0.25,0.025734151823225013,0,6.71692030368024,1,0.00955024007993009,0.036421713378384526,0.5288299125345781,0.7935601274597918,0.26473021492521365,chr7,116508539,116508540,+,0.661195019997185,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
CBFB,PAS40710_AATAAA_0.3,0.006634450920349679,0.004163382530646705,9.78578254377021,1,0.0017586636776717572,0.00921098708951579,0.6417625392536339,0.843076867719303,0.2013143284656691,chr16,67101052,67101053,+,0.7424197034864685,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
CCDC50,PAS10651_AATAAA_0.15,1.6179288211884153e-4,2.2157761341927566e-5,21.74136908866467,1,3.119903088712377e-6,3.810335020222295e-5,0.0535628435223939,0.1874741704435997,0.13391132692120583,chr3,191398425,191398426,+,0.1205185069829968,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
CCNY,PAS27137_ATTAAA_0.1,3.981224138816487e-15,2.8185412772788864e-6,24.92743185650761,1,5.952931458833522e-7,8.814841207936835e-6,0.24244779741061195,0.4341945719935421,0.19174677458293016,chr10,35570345,35570346,+,0.33832118470207706,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
CD44,PAS29733_ATTAAA_0.3,3.079601415917174e-29,3.32710283556067e-14,63.32039303940837,1,1.7567611388420673e-15,1.121885298704548e-13,0.36502790798703816,0.5227399998052402,0.15771209181820206,chr11,35232400,35232401,+,0.4438839538961392,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
CDC5L,PAS17871_AATAAA_0.2,0.03738238331707298,0.009347632358670822,9.573298820507262,1,0.001974277090852615,0.010134867499286855,0.3742419390684735,0.4906688826484095,0.11642694357993603,chr6,44447041,44447042,+,0.4324554108584415,2,iAPA,0.21768519993683128,TRUE,distal pA,SDMAi_ADMAi
CDC6,PAS42772_APA_0.15,2.0522128698628275e-4,0.013501795565030356,8.900028691349235,1,0.0028516617520466148,0.013703220621397736,0.45935191285766974,0.629164755324836,0.1698128424671662,chr17,40302917,40302918,+,0.5442583340912528,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
CDK16,PAS51923_ATTAAA_0.35,5.744777769014651e-17,0,77.54718598331601,1,1.2958931114374398e-18,1.231843222022701e-16,0.6018187170542433,0.9360111350317089,0.33419241797746546,chrX,47229992,47229993,+,0.7689149260429761,2,MIXED,NA,TRUE,distal pA,SDMAi_ADMAi
CDS2,PAS48769_AATAAA_0.15,4.582454654778298e-4,6.749962964612862e-5,18.834520956782622,1,1.4256334367683342e-5,1.4689021359993925e-4,0.18078255489479367,0.4680758257813591,0.2872932708865654,chr20,5197885,5197886,+,0.3244291903380764,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
CEBPG,PAS46633_AATAAA_0.1,0.012807131525961867,0,8.235666647252401,1,0.004107508255461302,0.01841143266811109,0.3824416515943961,0.5411775019756081,0.15873585038121202,chr19,33382684,33382685,+,0.4618095767850021,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
CENPA,PAS5331_AATAAA_0.35,4.648381950882287e-13,2.6229871412302657e-5,21.417795915371585,1,3.6932727802660096e-6,4.407412105743132e-5,0.6058443733296855,0.26030279919482835,-0.3455415741348572,chr2,26794584,26794585,+,0.43307358626225695,2,iAPA,-0.6705067914115005,TRUE,distal pA,SDMAi_ADMAi
CENPN,PAS40928_AATAAA_0.05,3.724105613913711e-5,7.294494016870349e-6,21.765265402182195,1,3.0812834468206203e-6,3.772348498180093e-5,0.10888594707821664,0.3557390221522545,0.24685307507403784,chr16,81031482,81031483,+,0.23231248461523557,2,ALE,NA,TRUE,distal pA,SDMAi_ADMAi
CENPO,PAS5285_AATAAA_0.1,0.0018930592026569664,0,12.306090091182114,1,4.514827387089837e-4,0.0029361203297587207,0.7527583425214123,0.9250551972193573,0.17229685469794487,chr2,24822374,24822375,+,0.8389067698703847,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
CEP350,PAS1918_AATAAA_0.2,2.544902979663255e-6,7.71113446851629e-4,12.91633074624042,1,3.257277466962857e-4,0.0022290181755716034,0.5328933667428842,0.7463291350775555,0.2134357683346713,chr1,180114872,180114873,+,0.6396112509102199,2,MIXED,NA,TRUE,distal pA,SDMAi_ADMAi
CEP43,PAS18532_AATAAA_0.1,1.0041171280887384e-4,1.4982540930776818e-5,20.38609204410426,1,6.328808448474399e-6,7.125833338173353e-5,0.27384320463928613,0.717875847811266,0.4440326431719799,chr6,167042407,167042408,+,0.49585952622527607,2,MIXED,NA,TRUE,distal pA,SDMAi_ADMAi
CEP55,PAS27603_AATAAA_0.25,0.00179875829832441,0,12.422793842826875,1,4.241252674486664e-4,0.002792608249841309,0.9759748800309296,0.8646184817275522,-0.11135639830337728,chr10,93529089,93529090,+,0.9202966808792409,2,iAPA,-0.2227127966067547,TRUE,distal pA,SDMAi_ADMAi
CEP97,PAS9913_AATAAA_0.15,0.0206452398827933,0.013973911366514564,7.579753552305192,1,0.005902750990184977,0.024785859704914835,0.5385146146742168,0.7991364508709888,0.26062183619677204,chr3,101770560,101770561,+,0.6688255327726028,2,iAPA,0.4921575807992707,TRUE,distal pA,SDMAi_ADMAi
CERS6,PAS6492_AATAAA_0.2,1.6271583130332536e-12,5.987881168779349e-4,15.45905997567752,1,8.431180688803376e-5,6.917248442103564e-4,0.4662791288315993,0.2602998322983171,-0.20597929653328215,chr2,168775127,168775128,+,0.3632894805649582,2,iAPA,-0.6042853339331782,TRUE,distal pA,SDMAi_ADMAi
CFAP251,PAS33466_AATAAA_0.25,7.4589883366960385e-28,3.7049835315108044e-16,70.82046383656598,1,3.9125758414444646e-17,3.0525473781835598e-15,0.0987792123556459,0.28154263434130183,0.18276342198565595,chr12,121972065,121972066,+,0.19016092334847387,2,ALE,NA,TRUE,distal pA,SDMAi_ADMAi
CGRRF1,PAS36636_AATAAA_0.4,0.008258870371218165,0,9.164912842495369,1,0.0024669938420120475,0.012194882889085256,0.11146228557731008,0.2930476211631259,0.1815853355858158,chr14,54539282,54539283,+,0.20225495337021798,2,MIXED,NA,TRUE,distal pA,SDMAi_ADMAi
CHAMP1,PAS35813_ATTAAA_0.25,0.0016978912446826944,0,12.542347186640882,1,3.9783225816833007e-4,0.0026479458954141565,0.8140905897367864,0.9699129968933452,0.1558224071565587,chr13,114327320,114327321,+,0.8920017933150658,2,ALE,NA,TRUE,distal pA,SDMAi_ADMAi
CHCHD7,PAS22921_AATAAA_0.3,6.03712548771335e-7,0,29.42583826996793,1,5.809786034202495e-8,1.1047259911726663e-6,0.24701681088068397,0.5996284322530288,0.3526116213723448,chr8,56218614,56218615,+,0.42332262156685635,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
CHEK1,PAS30690_AATAAA_0.15,0.014508847712397155,0.003693693350904239,10.006058093029196,1,0.0015602612262688089,0.008353135638860724,0.459654349984252,0.20066410299580809,-0.2589902469884439,chr11,125676252,125676253,+,0.33015922649003004,2,ALE,NA,TRUE,distal pA,SDMAi_ADMAi
CHMP4B,PAS48968_ATTAAA_0.1,3.478190598820773e-6,0,25.68266927872537,1,4.024248173276354e-7,6.238150401686119e-6,0.4115552946028725,0.5786101663740335,0.16705487177116102,chr20,33854362,33854363,+,0.49508273048845297,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
CHMP5,PAS24905_AATAAA_0.45,0.015764329359654786,0,7.780096147549102,1,0.005282498577492602,0.02258855389652263,0.6680450415682598,0.7975797493350552,0.12953470776679532,chr9,33281511,33281512,+,0.7328123954516574,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
CHPF2,PAS21141_AATAAA_0.15,0.0191431216500074,0,7.355353335085965,1,0.006686336832456652,0.027340423042974783,0.2880664030264065,0.07147549085964555,-0.21659091216676096,chr7,151240970,151240971,+,0.17977094694302603,2,ALE,NA,TRUE,distal pA,SDMAi_ADMAi
CHST11,PAS33183_ATTAAA_0.15,0.024748357404039027,0.008694980846549424,9.706240563297229,1,0.0018364331022091836,0.009544989906254195,0.2098042740639321,0.4316098738807233,0.22180559981679115,chr12,104762011,104762012,+,0.32070707397232767,2,TUTR,NA,TRUE,distal pA,SDMAi_ADMAi
