gene_symbol,feature_id,chr,start,end,window_start,window_end,strand,padj_24hrs,change_in_usage_24hrs,padj_48hrs,change_in_usage_48hrs,padj_72hrs,change_in_usage_72hrs,padj_96hrs,change_in_usage_96hrs,padj_GP2D,change_in_usage_GP2D,padj_H838,change_in_usage_H838,padj_HCT116 p53 -/-,change_in_usage_HCT116 p53 -/-,padj_HCT116 p53 +/+,change_in_usage_HCT116 p53 +/+,padj_LU99,change_in_usage_LU99,padj_MCF7,change_in_usage_MCF7,padj_PANC0403,change_in_usage_PANC0403,padj_SKMEL2,change_in_usage_SKMEL2,padj_SUM149PT,change_in_usage_SUM149PT,padj_U2OS,change_in_usage_U2OS,padj_siCFIM25_DMSO,change_in_usage_siCFIM25_DMSO,padj_siCFIM25_DMAi,change_in_usage_siCFIM25_DMAi,pA_type
ENSG00000137959,PAS1050_AATAAA_0.2,chr1,78645346,78645347,78645147,78645547,+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.024328624242574204,NA,NA,NA,NA,NA,NA,distal pA
ENSG00000134215,PAS3788_AATAAA_0.25,chr1,107571161,107571162,107570961,107571361,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02115137194455985,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0036310437962977504,NA,NA,NA,NA,NA,0.012285436744560951,NA,NA,NA,NA,NA,NA,distal pA
ENSG00000168710,PAS1309_ATTAAA_0.15,chr1,110023740,110023741,110023541,110023941,+,NA,0.021142909655861852,NA,-0.025771695170845155,NA,0.007169692271902062,NA,-0.02340822504449563,NA,-0.011854080569456917,NA,-0.0010192814711658116,NA,-0.01975808959312936,NA,-0.05559751432559945,NA,-4.2291817097533935e-4,NA,-0.01248943549999515,NA,0.03000663427412137,0,-0.04261089777114857,NA,0.01954202137286476,NA,-0.026149067988949115,NA,0.017016049389072252,NA,0.001845521,distal pA
ENSG00000163393,PAS1393_AATAAA_0.1,chr1,116070052,116070053,116069853,116070253,+,NA,NA,NA,NA,NA,0.1423193597064043,NA,0.08650637755410395,NA,NA,NA,NA,NA,0.09681774471126248,NA,NA,NA,NA,NA,0.058728054774313754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,distal pA
ENSG00000160710,PAS4199_AATAAA_0.4,chr1,154582068,154582069,154581868,154582268,-,NA,0.020854277225967444,NA,-0.02728631754041877,NA,0.036129174885403015,0,0.1017696371594714,NA,0.01784997886410833,NA,-0.003839774370413051,NA,-0.002845420402283305,0,0.08548525588536848,NA,0.014612265121672907,NA,0.041843310515973786,NA,-0.020530514142046652,NA,0.004198368744798842,NA,0.025942582106962098,0,0.06976376572966614,NA,0.014385383833272147,NA,0.034502072,distal pA
ENSG00000163346,PAS4202_AATAAA_0.25,chr1,154944084,154944085,154943884,154944284,-,NA,0.03828865624424915,0,0.0744457036187024,0,0.07240492161156253,0,0.0785283872247633,NA,NA,0,0.050377746572234705,NA,0.02104998577847239,0,0.10268572225682904,0,0.10282547209914816,0,0.11776458756166264,NA,0.016130846720852743,NA,0.030468400047508393,NA,0.06340105148617858,0,0.0894901981125713,NA,0.035437358176584555,0,0.098657386,distal pA
ENSG00000143321,PAS4290_AATAAA_0.25,chr1,156742109,156742110,156741909,156742309,-,NA,0.016400609508844366,NA,-0.007184555295791983,NA,0.008308111744985025,0,0.06405522226828941,NA,0.025888856785539097,NA,-0.04936728160387249,NA,-0.011693557880851246,NA,0.03385732641058159,NA,-0.02101469647577137,0,0.04568345610301949,NA,0.01292050735944894,NA,5.011551035880579e-4,NA,0.01017357396789864,0,0.03946988803107132,NA,0.010381905234282285,NA,0.002214886,distal pA
ENSG00000143315,PAS4313_ATTAAA_0.25,chr1,160029262,160029263,160029062,160029462,-,1,0.05651421437693704,NA,NA,NA,NA,NA,NA,NA,-0.1336975859916245,NA,0.029648288412016888,NA,NA,NA,0.05125139626885919,NA,-0.036439978475834245,NA,NA,1,0.023681826624073365,1,-0.0015915003449733511,NA,0.028529846217911548,0.913811454699932,0.08536612918422776,NA,-0.019334171,NA,-0.060530494,distal pA
ENSG00000135828,PAS4532_AATAAA_0.15,chr1,182573636,182573637,182573436,182573836,-,NA,NA,NA,NA,NA,NA,0,0.39813270185121297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14494550946953777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,distal pA
ENSG00000157064,PAS4539_AATAAA_0.15,chr1,183248237,183248238,183248037,183248437,-,NA,-0.11503484300044065,NA,0.04378221749672884,NA,0.11546786961462265,0.13380699922284237,0.15116685110436312,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09422999366219265,NA,NA,NA,0.03501735297054831,NA,NA,NA,0.03187594549217432,NA,NA,NA,-0.11767141,NA,NA,distal pA
ENSG00000116750,PAS4583_AATAAA_0.35,chr1,193014333,193014334,193014133,193014533,-,NA,NA,NA,NA,NA,NA,0.020180962232337504,0.08566655259990877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16556827718488562,0.09335808440962395,NA,-0.0866005473579651,NA,0.03614881600643083,NA,NA,NA,NA,NA,NA,distal pA
ENSG00000123684,PAS4788_APA_0.35,chr1,211743560,211743561,211743360,211743760,-,0.3654380023388066,0.0501716125028194,NA,0.02902797821113673,0.005130411799403443,0.08735607636748446,0.016532429132475535,0.07254921690344451,NA,0.01399775039185644,1,0.061310071502928526,0.0016455321272881517,0.13497662031635418,NA,0.02836279819098891,NA,NA,0.41097249248912704,0.08732354589756915,NA,0.04516414521972492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,distal pA
ENSG00000092969,PAS2251_AATAAA_0.1,chr1,218443994,218443995,218443795,218444195,+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04919726916385547,NA,0.011613408946634651,NA,NA,0.001632331672581292,0.08463105877822752,0.018100654578589476,0.07744434211942708,NA,NA,NA,NA,distal pA
ENSG00000182827,PAS4928_ATTAAA_0.2,chr1,226144680,226144681,226144480,226144880,-,NA,0.022404914891599848,NA,0.03795061220404666,NA,0.010097104473949958,NA,-0.0016856123944876678,NA,0.14013217128761113,NA,0.04956724969539417,NA,0.018668092717600504,NA,0.07957840445082165,NA,0.08212527751970866,NA,0.054851624150939526,NA,-0.004793909154799048,NA,0.003958602965008717,NA,-0.03603091873746811,NA,0.1125028124618026,0.038688918080419216,-0.133496992,NA,-0.028282608,distal pA
ENSG00000116918,PAS2427_AATAAA_0.15,chr1,231566520,231566521,231566321,231566721,+,NA,0.0025246275301438192,NA,-0.021417401342511026,NA,-0.014122103367350758,NA,-0.0170766885558441,NA,-0.13500646165398056,NA,-0.049295188961391734,NA,0.027750257506948706,NA,0.04347548045296046,NA,-0.007236252851374525,0,-0.14970450218454634,NA,0.11098141676920403,NA,-0.033433041419136,NA,-0.034735624917440366,NA,-0.0541220435186075,NA,-0.037454401,0,-0.199519992,distal pA
ENSG00000116962,PAS5055_AATAAA_0.25,chr1,235975833,235975834,235975633,235976033,-,NA,0.07513111883664225,NA,-0.02204496624278629,NA,-0.041066757216005056,NA,0.05944355751828867,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.054610886284764515,NA,NA,NA,NA,NA,0.10184208512961124,NA,NA,0.2958891050461933,0.09286018812075714,0.023672544,-0.082414398,NA,0.021842800961178188,distal pA
ENSG00000067082,PAS28110_APA_0.1,chr10,3776553,3776554,3776353,3776753,-,NA,-0.0033621445581259457,NA,-0.019772438484795377,NA,-0.04117867188509022,NA,0.0186886933600795,NA,-0.02545489597978431,NA,0.006431326600250864,NA,-0.036595382769358115,0,-0.0766819715522515,NA,0.038187424140750006,NA,0.027635476054423957,NA,0.02179620407320923,NA,-0.014192051485097806,NA,-0.02460109498393781,NA,-0.0094433828082668,NA,0.041579906762627586,NA,0.029398577,distal pA
ENSG00000181192,PAS26934_AATAAA_0.15,chr10,12123220,12123221,12123021,12123421,+,NA,0.09587579462114304,NA,-0.08206521260702315,NA,-0.028577736709211266,NA,0.022839583024301224,NA,0.014430960485596,NA,-0.1033589475511174,NA,-0.028784272935594046,NA,0.0864413481157077,NA,-0.038896236480833846,NA,-0.0813105126617531,NA,0.015646739751472682,NA,-0.1377800243204943,NA,2.903796334598474e-4,NA,0.10636743303540552,NA,-0.097087324,0,-0.181202295,distal pA
ENSG00000165983,PAS26996_AATAAA_0.35,chr10,16513736,16513737,16513537,16513937,+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03690855988291175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,distal pA
ENSG00000136754,PAS28368_AATAAA_0.35,chr10,26746894,26746895,26746694,26747094,-,NA,NA,9.316635600379896e-4,-0.08520880631755501,0.06389340344008287,-0.05628763763845529,1,-0.013674853630627535,NA,NA,NA,-0.10155531447828912,NA,NA,NA,NA,NA,-0.017545895810569034,NA,NA,NA,-0.03529563296404237,NA,NA,NA,NA,NA,-0.04172796429001882,NA,NA,NA,NA,distal pA
ENSG00000150054,PAS28400_AATAAA_0.3,chr10,28051173,28051174,28050973,28051373,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.014947661954778146,NA,NA,NA,0.05701637639261037,NA,NA,NA,NA,NA,-0.05943640592179,NA,NA,NA,NA,NA,NA,distal pA
ENSG00000095787,PAS27091_AATAAA_0.45,chr10,28620533,28620534,28620334,28620734,+,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.031927938882999274,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0029445659456843187,NA,0.015466545087379211,NA,NA,NA,0.0174166849348473,NA,-0.029083555339922015,NA,NA,NA,NA,distal pA
ENSG00000189180,PAS27152_AATAAA_0.3,chr10,38060052,38060053,38059853,38060253,+,NA,0.03012613761839067,NA,-0.0302166650837582,NA,-0.0026422084671310353,0.2558095958785826,0.04945805680953841,NA,0.04147039033743899,NA,-0.058734284541139825,1,-0.021730244052692194,NA,-0.017118606079020826,NA,-0.003967556385374049,0.18740817011646185,0.058743759136088314,NA,0.02620365186560758,NA,-0.01825932848697087,NA,-0.02657726148381284,NA,0.04207451072062795,NA,-0.062185410000000003,NA,-0.002834636,distal pA
ENSG00000138303,PAS28692_ATTAAA_0.15,chr10,72096521,72096522,72096321,72096721,-,NA,0.0926877588470738,NA,-0.002890678658390544,NA,0.045506114365703954,NA,0.08001789806737225,NA,-0.006003460464195642,NA,0.03578239233842573,NA,6.474463968298982e-4,NA,-0.04578810920380727,NA,0.06240465123050909,NA,0.07795088183013477,NA,0.002826437067021015,NA,0.07414143823216746,NA,0.06352014780063908,NA,0.05357092183977219,NA,-0.030749623,NA,-0.034810679,distal pA
ENSG00000023839,PAS27677_APA_0.35,chr10,99852571,99852572,99852372,99852772,+,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04363890575834051,NA,0.0903493774766575,NA,0.04119796546158472,0,0.09729646494878674,NA,NA,NA,NA,NA,NA,NA,0.0969042181090708,NA,NA,NA,NA,NA,NA,NA,NA,distal pA
ENSG00000196072,PAS28994_AATAAA_0.15,chr10,100274700,100274701,100274500,100274900,-,NA,-0.01545094251461676,NA,0.00720001503362977,NA,0.03724985363623823,0,0.10795899101868012,NA,0.049393222302100415,NA,0.02770384226968925,NA,-0.03721991479673459,0,0.07875630512678511,NA,-0.02005125166422983,NA,0.02333120014832013,NA,0.01719389019288764,NA,-0.012584106076433564,NA,0.011857911753385242,NA,0.04270666119939093,0,-0.067540509,NA,-0.037878672,distal pA
ENSG00000165669,PAS29184_AATAAA_0.3,chr10,118309918,118309919,118309718,118310118,-,NA,0.03789368522723746,0.20150726309092615,0.06922130524373021,1,0.013211657879608096,0.9640151157439064,0.03348718804241663,NA,0.04339861720798305,NA,-0.03681777897702432,NA,-0.049080812660260986,1,-0.023430157821002665,0.8934521751567195,0.0498893624823199,NA,0.03432594299214253,NA,0.05341732694638762,NA,-0.04346222283188142,NA,-0.012558890693205094,NA,0.10977566052720653,0.095737809,-0.08886355,NA,-0.053453722,distal pA
ENSG00000167325,PAS29410_AATAAA_0.3,chr11,4138874,4138875,4138675,4139075,+,NA,0.014039398607623377,NA,-0.02388927486037884,NA,0.010567405242769556,NA,0.03472812480074006,NA,0.018922045410119437,NA,-0.09345311912087906,NA,-0.015127239983464102,NA,-0.0013537189807741878,NA,-0.027538177196470448,NA,0.05836074731910834,NA,0.002769222662161064,NA,0.028239008916445263,NA,-0.0036295540496703582,NA,-0.02744818733582477,0.7900439241471695,-0.022664669,NA,-0.017886621,distal pA
ENSG00000187079,PAS29519_AATAAA_0.25,chr11,12944735,12944736,12944536,12944936,+,NA,0.05995468811820848,NA,0.024515968322980808,NA,0.003635886861185711,NA,0.039305445861123445,NA,0.06423227234100004,NA,-0.0942101992965203,NA,-0.017118361621335065,NA,0.023995116939282135,NA,-0.015597835354641989,NA,-0.09001519310258321,NA,-0.029691150630817176,NA,-0.03859196383991237,NA,-0.009358267626411954,NA,0.056665604436264894,0.008646125,-0.113790094,NA,0.004306518,distal pA
ENSG00000134333,PAS29579_AATAAA_0.25,chr11,18407845,18407846,18407646,18408046,+,NA,-0.005115511216316704,NA,0.02194517117588224,6.839482343854502e-5,0.04040686502905366,2.5181933955414162e-18,0.06585718726133138,NA,5.709080269850064e-4,NA,0.013566387243067246,NA,-0.005425001241824323,4.085515967423208e-5,0.06211391716023107,NA,0.014998036645453516,0,0.04190629895470832,NA,-0.00992264454109737,NA,0.007962230328516506,NA,0.004097988593410151,0.08044360010264694,0.02436061433499226,0,-0.108084832,6.8385336126290225e-9,-0.065461709,distal pA
ENSG00000135362,PAS29746_AATAAA_0.15,chr11,36465202,36465203,36465003,36465403,+,NA,NA,NA,NA,NA,NA,0,0.23082319771727575,NA,-0.05312286461855387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02969112362109838,NA,NA,NA,NA,NA,-0.004574633552615226,NA,NA,NA,NA,distal pA
ENSG00000149485,PAS31265_APA_0.3,chr11,61800187,61800188,61799987,61800387,-,NA,-0.0027423236882581636,NA,-0.017303506940002683,NA,-0.004285411013356832,NA,0.03293282078236487,NA,NA,NA,0.05130365256562924,2.1109767781000592e-4,0.11604621062562392,1,0.025184833534992457,NA,0.03196829945345708,NA,-0.04804829290876744,NA,NA,NA,-0.01504040973799048,NA,0.012190920243188077,1,0.011659170611652614,NA,-0.031462052,NA,0.001624155,distal pA
ENSG00000214753,PAS31298_AATAAA_0.15,chr11,62714750,62714751,62714550,62714950,-,0.0019252468284198104,-0.0619428948899754,0.026618209483610933,-0.05436144469504112,1.2972545941619448e-4,-0.087692475153902,0.01029336334498634,-0.06355032192141197,NA,-0.02824459499394416,NA,-0.04615054801416851,NA,-0.05437260418962542,NA,-0.04619183998609877,0.0020466926429516465,-0.11834600583895882,0.1328241760348175,-0.02921051797740903,NA,-0.052046005740951085,NA,-0.02126667888203637,NA,-0.05189502115736555,NA,-0.051279211024917615,0.030222142594551894,0.080261353,NA,0.042629203,distal pA
ENSG00000072518,PAS29954_AATAAA_0.05,chr11,63911018,63911019,63910819,63911219,+,NA,-0.030037010159915223,NA,-0.07344901414971283,NA,0.002339394167341025,NA,-0.015224818293068487,NA,-1.0542605045815724e-4,NA,0.01147928088941741,NA,-0.006072124590742245,NA,-0.0309435749151572,NA,0.032314363916028266,NA,-0.0329894617048323,NA,0.024515447449783623,NA,-0.0494623896382681,NA,-0.02536042925136961,NA,0.009563663644788443,NA,-0.001800693,NA,-0.024644687,distal pA
ENSG00000168056,PAS31388_None_0.1,chr11,65538559,65538560,65538359,65538759,-,NA,-0.004446372409917715,NA,0.05084069660562565,0,0.07630439758665061,0,0.08224975360440384,NA,-0.07326818675041866,NA,-0.021425536005855228,NA,-0.032355814713381476,NA,-0.01924401299755865,0,0.07748133904984619,NA,0.039377794209107114,NA,0.0016023533207367713,NA,0.023183928625218203,NA,-0.04164400717267594,NA,0.07751462932282532,0,-0.071760397,NA,-0.059603535,distal pA
ENSG00000172818,PAS30069_ATTAAA_0.1,chr11,65797211,65797212,65797012,65797412,+,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03879756673450818,NA,NA,NA,0.020303526423526508,NA,0.010618431082781377,NA,NA,NA,0.030082032350302268,NA,0.06479761322945854,NA,NA,NA,-0.018253610653338193,NA,NA,NA,NA,NA,NA,distal pA
ENSG00000131620,PAS30202_AATAAA_0.2,chr11,70189528,70189529,70189329,70189729,+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.07544839714278284,NA,0.03182387191560987,NA,NA,NA,NA,NA,-0.024690004662425658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,distal pA
ENSG00000149289,PAS30491_ATTAAA_0.4,chr11,110171838,110171839,110171639,110172039,+,NA,-0.15393504060697782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004165749441072508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,distal pA
ENSG00000076043,PAS30546_AATAAA_0.25,chr11,114450275,114450276,114450076,114450476,+,NA,-0.017392184144679246,NA,0.018300498735050352,NA,0.019690011515168804,NA,0.05298827112965731,NA,0.032069492085314066,NA,-0.06578572887861589,NA,-0.052389234205601154,NA,0.0468337338187218,NA,-0.009549956197753562,NA,0.04986362937621258,NA,-0.023832163740615583,NA,0.042603075257646394,NA,-0.05577971137273574,NA,0.05024432226771347,NA,0.048516664,NA,0.00334121,distal pA
ENSG00000182985,PAS31860_AATAAA_0.4,chr11,115173641,115173642,115173441,115173841,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04994743038475297,NA,NA,NA,NA,NA,NA,NA,-0.01510933224662997,NA,NA,NA,-0.045469413535001224,NA,NA,NA,-0.029572284689697886,NA,NA,NA,NA,distal pA
ENSG00000166250,PAS31944_AATAAA_0.35,chr11,123069872,123069873,123069672,123070072,-,NA,-0.054786576775206375,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.024680339257089956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0280835210215431,NA,NA,NA,NA,NA,NA,distal pA
ENSG00000184574,PAS33768_AATAAA_0.1,chr12,6618834,6618835,6618634,6619034,-,NA,NA,NA,NA,NA,NA,NA,0.06147707845664385,NA,0.01590348408130593,NA,0.086716269564024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.050972114,distal pA
ENSG00000003056,PAS33810_ATTAAA_0.15,chr12,8940363,8940364,8940163,8940563,-,NA,-0.011613783677006828,NA,-0.019034546877973568,NA,0.003075207846713446,NA,0.06913332543447548,NA,0.010859327655472484,NA,-0.07109681212473695,NA,-0.05589675249639292,NA,0.012779807297100376,NA,-0.020958216920666572,NA,0.0516300316298044,NA,0.02664097524040443,NA,-0.0036102539970348513,NA,0.023643372395096177,NA,0.040238446652166915,NA,0.051757009,NA,0.002393183,distal pA
ENSG00000111726,PAS32314_AATAAA_0.4,chr12,22065659,22065660,22065460,22065860,+,NA,0.03013007494983888,NA,0.0037245074127467697,NA,0.005993165756366992,NA,0.02730126084278306,0,0.1052129995586526,NA,-0.04871617983534948,NA,-0.06816628514587875,0,0.1218766385780351,NA,-0.025118573787307977,0,0.10066148337869583,NA,-0.025098070412347902,NA,0.03178783443133315,NA,-0.01187365821140296,0,0.11686359304856277,0,-0.086652997,0,-0.049959288,distal pA
ENSG00000123104,PAS33943_AATAAA_0.25,chr12,26335353,26335354,26335153,26335553,-,NA,NA,NA,NA,3.737218432447107e-4,0.17147032674034646,NA,NA,NA,NA,0.009592333635877914,0.13356233858478916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025078398031140703,NA,NA,NA,NA,NA,NA,NA,NA,distal pA
ENSG00000087502,PAS33994_AATAAA_0.4,chr12,29340716,29340717,29340516,29340916,-,0.28117609287975204,-0.03790637312095469,0.27840241609410293,-0.03916407656273718,0.8604656217108784,-0.026184368524573787,1,-0.021280448446833744,NA,0.012723533925358854,1.0039861099407085e-4,-0.07376461694051023,0.5669286020110824,-0.057943817381683194,NA,-0.02645074356935906,0.0016300966013388176,-0.07517977946304294,NA,-0.031212942073617137,0.49558900662329863,-0.06925633270180032,NA,-0.00315970010471045,NA,-0.03425678597634052,NA,-0.07553662276868356,1,-0.003983918,NA,0.009052301,distal pA
ENSG00000057294,PAS34061_AATAAA_0.25,chr12,32790747,32790748,32790547,32790947,-,NA,0.00768540859214184,NA,0.03419333381781908,NA,0.0016569474005071472,NA,0.08211520446899856,NA,0.0071857672851736165,NA,NA,1,-0.04004498838364379,NA,0.07317568553571596,NA,0.03796804781427865,NA,0.020254586561416432,1,-0.018959307234034495,NA,NA,NA,NA,NA,0.08104829160674709,NA,-0.042010608,NA,0.077585109,distal pA
ENSG00000018236,PAS32477_AATAAA_0.45,chr12,41072405,41072406,41072206,41072606,+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004655756404594202,NA,NA,NA,NA,NA,NA,distal pA
ENSG00000177981,PAS34158_AATAAA_0.25,chr12,48147790,48147791,48147590,48147990,-,NA,0.01820458147911097,NA,0.04039522391143291,NA,-0.053916533730093974,NA,0.04572907677082405,NA,NA,NA,0.14715194537771414,NA,NA,NA,NA,NA,0.012775498111826544,NA,-0.06072304137290202,NA,0.07247245136391645,NA,-0.009942409188038017,NA,-0.07929166615814975,NA,-0.07504523995878398,NA,-0.013308418,NA,-0.031189448,distal pA
ENSG00000134287,PAS34181_ATTAAA_0.15,chr12,48936209,48936210,48936009,48936409,-,NA,-0.03268055258824554,NA,0.00311222088518992,0.07569419944971303,0.05379845942995421,0.007985639477166392,0.06359693411002931,NA,0.04306266732822195,NA,0.04595433422854578,NA,0.012627073176254555,NA,0.03594170758202475,NA,0.0067851453496894365,NA,0.01501180346250175,NA,0.04797747884121173,NA,0.03442622368034587,NA,0.016702433548084095,NA,0.0026837922515665635,NA,-0.052308792,0.004090719,-0.101519428,distal pA
