gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,gene_id.x,lr,df,pvalue,adj_pvalue,gene_id.y,DMSO_72hrs_1,DMSO_72hrs_2,DMSO_72hrs_3,SDMAi_ADMAi_72hrs_1,SDMAi_ADMAi_72hrs_2,SDMAi_ADMAi_72hrs_3,mean_diff,chr,start,end,V5,strand,V7,V8,V9
AASS_ENSG00000008311.16,PAS9860_ATTAAA_0.25,0.005232632,0.003095419,AASS_ENSG00000008311.16,9.903210381,1,0.001649907,0.005333851,AASS_ENSG00000008311.16,0.689297488,0.689297488,0.689297488,0.865233966,0.865233966,0.865233966,0.175936477,chr7,122073551,122073552,48,-,ENSG00000008311.16,AASS,UTR3
AASS_ENSG00000008311.16,PAS9861_APA_0.25,0.005232632,0.655470759,AASS_ENSG00000008311.16,0.87572162,1,0.349376177,0.474270959,AASS_ENSG00000008311.16,0.129884108,0.129884108,0.129884108,0.08904042,0.08904042,0.08904042,-0.040843688,chr7,122076245,122076246,32,-,ENSG00000008311.16,AASS,UTR3
ABCB10_ENSG00000135776.5,PAS2317_ATTAAA_0.1,0.792421797,NA,ABCB10_ENSG00000135776.5,0.126303442,1,0.722295974,0.806087063,ABCB10_ENSG00000135776.5,0.678142914,0.678142914,0.678142914,0.695928382,0.695928382,0.695928382,0.017785468,chr1,229516582,229516583,138,-,ENSG00000135776.5,ABCB10,UTR3
ABCB10_ENSG00000135776.5,PAS2318_AATAAA_0.3,0.792421797,NA,ABCB10_ENSG00000135776.5,0.126303442,1,0.722295974,0.806087063,ABCB10_ENSG00000135776.5,0.321857086,0.321857086,0.321857086,0.304071618,0.304071618,0.304071618,-0.017785468,chr1,229516843,229516844,33,-,ENSG00000135776.5,ABCB10,UTR3
ABCB7_ENSG00000131269.19,PAS24258_AATAAA_0.25,0.019718838,0,ABCB7_ENSG00000131269.19,6.784560756,1,0.009194965,0.02400815,ABCB7_ENSG00000131269.19,0.062085423,0.062085423,0.062085423,0.138654288,0.138654288,0.138654288,0.076568865,chrX,75051555,75051556,17,-,ENSG00000131269.19,ABCB7,UTR3
ABCB7_ENSG00000131269.19,PAS24259_ATTAAA_0.2,0.019718838,0,ABCB7_ENSG00000131269.19,6.784560756,1,0.009194965,0.02400815,ABCB7_ENSG00000131269.19,0.937914577,0.937914577,0.937914577,0.861345712,0.861345712,0.861345712,-0.076568865,chrX,75053280,75053281,160,-,ENSG00000131269.19,ABCB7,UTR3
ABCC5_ENSG00000114770.17,PAS5504_AATAAA_0.35,0.278447628,NA,ABCC5_ENSG00000114770.17,1.653686596,1,0.198457908,0.303426291,ABCC5_ENSG00000114770.17,0.677802353,0.677802353,0.677802353,0.742650925,0.742650925,0.742650925,0.064848572,chr3,183919937,183919938,125,-,ENSG00000114770.17,ABCC5,UTR3
ABCC5_ENSG00000114770.17,PAS5505_AATAAA_0.25,0.278447628,NA,ABCC5_ENSG00000114770.17,1.653686596,1,0.198457908,0.303426291,ABCC5_ENSG00000114770.17,0.322197647,0.322197647,0.322197647,0.257349075,0.257349075,0.257349075,-0.064848572,chr3,183983753,183983754,60,-,ENSG00000114770.17,ABCC5,UTR3
ABCD3_ENSG00000117528.14,PAS534_AATAAA_0.3,0.608123353,NA,ABCD3_ENSG00000117528.14,0.423374232,1,0.515258152,0.634199678,ABCD3_ENSG00000117528.14,0.109175875,0.109175875,0.109175875,0.08569845,0.08569845,0.08569845,-0.023477425,chr1,94478720,94478721,57,+,ENSG00000117528.14,ABCD3,UTR3
ABCD3_ENSG00000117528.14,PAS535_AATAAA_0.15,0.608123353,NA,ABCD3_ENSG00000117528.14,0.423374232,1,0.515258152,0.634199678,ABCD3_ENSG00000117528.14,0.890824125,0.890824125,0.890824125,0.91430155,0.91430155,0.91430155,0.023477425,chr1,94518661,94518662,155,+,ENSG00000117528.14,ABCD3,UTR3
ABCE1_ENSG00000164163.11,PAS5976_ATTAAA_0.4,5.78E-06,9.58E-06,ABCE1_ENSG00000164163.11,20.79656304,1,5.11E-06,2.87E-05,ABCE1_ENSG00000164163.11,0.061931866,0.061931866,0.061931866,0.015011493,0.015011493,0.015011493,-0.046920373,chr4,145127623,145127624,19,+,ENSG00000164163.11,ABCE1,UTR3
ABCE1_ENSG00000164163.11,PAS5978_AATAAA_0.3,5.78E-06,0.008658461,ABCE1_ENSG00000164163.11,8.024414017,1,0.004615096,0.013178636,ABCE1_ENSG00000164163.11,0.092641759,0.092641759,0.092641759,0.142644998,0.142644998,0.142644998,0.050003239,chr4,145129522,145129523,54,+,ENSG00000164163.11,ABCE1,UTR3
ABCE1_ENSG00000164163.11,PAS5977_AATAAA_0.2,5.78E-06,1,ABCE1_ENSG00000164163.11,0.032581828,1,0.856756622,0.903726896,ABCE1_ENSG00000164163.11,0.845426375,0.845426375,0.845426375,0.842343508,0.842343508,0.842343508,-0.003082866,chr4,145129158,145129159,134,+,ENSG00000164163.11,ABCE1,UTR3
ABCF1_ENSG00000204574.14,PAS7883_AATAAA_0.2,0.782340483,NA,ABCF1_ENSG00000204574.14,0.137656971,1,0.7106215,0.796529157,ABCF1_ENSG00000204574.14,0.986531455,0.986531455,0.986531455,0.984172491,0.984172491,0.984172491,-0.002358964,chr6,30591310,30591311,1538,+,ENSG00000204574.14,ABCF1,UTR3
ABCF1_ENSG00000204574.14,PAS7884_ATTAAA_0.3,0.782340483,NA,ABCF1_ENSG00000204574.14,0.137656971,1,0.7106215,0.796529157,ABCF1_ENSG00000204574.14,0.013468545,0.013468545,0.013468545,0.015827509,0.015827509,0.015827509,0.002358964,chr6,30592257,30592258,11,+,ENSG00000204574.14,ABCF1,UTR3
ABCF2_ENSG00000033050.9,PAS9949_AATAAA_0.3,0.037689445,0,ABCF2_ENSG00000033050.9,5.486357768,1,0.019165429,0.044505656,ABCF2_ENSG00000033050.9,0.175280274,0.175280274,0.175280274,0.293884369,0.293884369,0.293884369,0.118604095,chr7,151212490,151212491,24,-,ENSG00000033050.9,ABCF2,UTR3
ABCF2_ENSG00000033050.9,PAS9950_AATAAA_0.1,0.037689445,0,ABCF2_ENSG00000033050.9,5.486357768,1,0.019165429,0.044505656,ABCF2_ENSG00000033050.9,0.824719726,0.824719726,0.824719726,0.706115631,0.706115631,0.706115631,-0.118604095,chr7,151213510,151213511,184,-,ENSG00000033050.9,ABCF2,UTR3
ABHD10_ENSG00000144827.9,PAS4454_AATAAA_0.2,3.62E-09,1.89E-10,ABHD10_ENSG00000144827.9,41.80721228,1,1.01E-10,1.07E-09,ABHD10_ENSG00000144827.9,0.767371009,0.767371009,0.767371009,0.906994028,0.906994028,0.906994028,0.139623019,chr3,111993366,111993367,156,+,ENSG00000144827.9,ABHD10,UTR3
ABHD10_ENSG00000144827.9,PAS4452_ATTAAA_0.35,3.62E-09,7.80E-10,ABHD10_ENSG00000144827.9,39.0385905,1,4.16E-10,4.10E-09,ABHD10_ENSG00000144827.9,0.200522207,0.200522207,0.200522207,0.074751986,0.074751986,0.074751986,-0.125770221,chr3,111991968,111991969,92,+,ENSG00000144827.9,ABHD10,UTR3
ABHD10_ENSG00000144827.9,PAS4453_ATTAAA_0.3,3.62E-09,0.240463219,ABHD10_ENSG00000144827.9,2.314522425,1,0.128170661,0.214051132,ABHD10_ENSG00000144827.9,0.032106783,0.032106783,0.032106783,0.018253986,0.018253986,0.018253986,-0.013852797,chr3,111992443,111992444,18,+,ENSG00000144827.9,ABHD10,UTR3
ABHD12_ENSG00000100997.20,PAS22827_AATAAA_0.35,0.983754673,NA,ABHD12_ENSG00000100997.20,0.001097859,1,0.973567769,0.98294061,ABHD12_ENSG00000100997.20,0.136038185,0.136038185,0.136038185,0.134923658,0.134923658,0.134923658,-0.001114527,chr20,25294743,25294744,61,-,ENSG00000100997.20,ABHD12,UTR3
ABHD12_ENSG00000100997.20,PAS22828_AATAAA_0.05,0.983754673,NA,ABHD12_ENSG00000100997.20,0.001097859,1,0.973567769,0.98294061,ABHD12_ENSG00000100997.20,0.863961815,0.863961815,0.863961815,0.865076342,0.865076342,0.865076342,0.001114527,chr20,25300213,25300214,717,-,ENSG00000100997.20,ABHD12,UTR3
ABHD13_ENSG00000139826.6,PAS16271_AATAAA_0.35,0.738168686,NA,ABHD13_ENSG00000139826.6,0.193866805,1,0.659717608,0.756461801,ABHD13_ENSG00000139826.6,0.65519594,0.65519594,0.65519594,0.697469605,0.697469605,0.697469605,0.042273665,chr13,108230907,108230908,33,+,ENSG00000139826.6,ABHD13,UTR3
ABHD13_ENSG00000139826.6,PAS16272_ATTAAA_0.25,0.738168686,NA,ABHD13_ENSG00000139826.6,0.193866805,1,0.659717608,0.756461801,ABHD13_ENSG00000139826.6,0.34480406,0.34480406,0.34480406,0.302530395,0.302530395,0.302530395,-0.042273665,chr13,108231987,108231988,16,+,ENSG00000139826.6,ABHD13,UTR3
ABHD15_ENSG00000168792.5,PAS20073_AATAAA_0.15,0.902598173,NA,ABHD15_ENSG00000168792.5,0.029495,1,0.863641086,0.908979804,ABHD15_ENSG00000168792.5,0.403968067,0.403968067,0.403968067,0.419888806,0.419888806,0.419888806,0.015920739,chr17,29560548,29560549,18,-,ENSG00000168792.5,ABHD15,UTR3
ABHD15_ENSG00000168792.5,PAS20074_ATTAAA_0.2,0.902598173,NA,ABHD15_ENSG00000168792.5,0.029495,1,0.863641086,0.908979804,ABHD15_ENSG00000168792.5,0.596031933,0.596031933,0.596031933,0.580111194,0.580111194,0.580111194,-0.015920739,chr17,29561293,29561294,20,-,ENSG00000168792.5,ABHD15,UTR3
ABHD17B_ENSG00000107362.14,PAS11636_APA_0.1,0.23420828,NA,ABHD17B_ENSG00000107362.14,1.956590101,1,0.161878471,0.257330949,ABHD17B_ENSG00000107362.14,0.460345103,0.460345103,0.460345103,0.379377171,0.379377171,0.379377171,-0.080967933,chr9,71865152,71865153,83,-,ENSG00000107362.14,ABHD17B,UTR3
ABHD17B_ENSG00000107362.14,PAS11637_AATAAA_0.35,0.23420828,NA,ABHD17B_ENSG00000107362.14,1.956590101,1,0.161878471,0.257330949,ABHD17B_ENSG00000107362.14,0.539654897,0.539654897,0.539654897,0.620622829,0.620622829,0.620622829,0.080967933,chr9,71865432,71865433,31,-,ENSG00000107362.14,ABHD17B,UTR3
ABHD18_ENSG00000164074.16,PAS5947_AATAAA_0.35,0.214560538,NA,ABHD18_ENSG00000164074.16,2.111915378,1,0.146156282,0.237514262,ABHD18_ENSG00000164074.16,0.505380566,0.505380566,0.505380566,0.36032799,0.36032799,0.36032799,-0.145052576,chr4,128036318,128036319,39,+,ENSG00000164074.16,ABHD18,UTR3
ABHD18_ENSG00000164074.16,PAS5948_APA_0.15,0.214560538,NA,ABHD18_ENSG00000164074.16,2.111915378,1,0.146156282,0.237514262,ABHD18_ENSG00000164074.16,0.494619434,0.494619434,0.494619434,0.63967201,0.63967201,0.63967201,0.145052576,chr4,128039708,128039709,27,+,ENSG00000164074.16,ABHD18,UTR3
ABHD2_ENSG00000140526.18,PAS17722_AATAAA_0.05,0.095897742,NA,ABHD2_ENSG00000140526.18,4.914319563,1,0.026634952,0.058494122,ABHD2_ENSG00000140526.18,0.848458841,0.848458841,0.848458841,0.915282638,0.915282638,0.915282638,0.066823796,chr15,89202353,89202354,164,+,ENSG00000140526.18,ABHD2,UTR3
ABHD2_ENSG00000140526.18,PAS17720_ATTAAA_0.25,0.095897742,NA,ABHD2_ENSG00000140526.18,4.615331362,1,0.031687372,0.067616546,ABHD2_ENSG00000140526.18,0.095235382,0.095235382,0.095235382,0.046774077,0.046774077,0.046774077,-0.048461306,chr15,89195749,89195750,13,+,ENSG00000140526.18,ABHD2,UTR3
ABHD2_ENSG00000140526.18,PAS17721_APA_0.35,0.095897742,NA,ABHD2_ENSG00000140526.18,0.93363609,1,0.333919868,0.457927241,ABHD2_ENSG00000140526.18,0.056305777,0.056305777,0.056305777,0.037943286,0.037943286,0.037943286,-0.018362491,chr15,89196963,89196964,27,+,ENSG00000140526.18,ABHD2,UTR3
ABHD3_ENSG00000158201.10,PAS20829_AATAAA_0.2,0.032889389,0,ABHD3_ENSG00000158201.10,5.761480954,1,0.016381259,0.039164745,ABHD3_ENSG00000158201.10,0.639962893,0.639962893,0.639962893,0.897504112,0.897504112,0.897504112,0.257541219,chr18,21650903,21650904,61,-,ENSG00000158201.10,ABHD3,UTR3
ABHD3_ENSG00000158201.10,PAS20830_AATAAA_0.2,0.032889389,0,ABHD3_ENSG00000158201.10,5.761480954,1,0.016381259,0.039164745,ABHD3_ENSG00000158201.10,0.360037107,0.360037107,0.360037107,0.102495888,0.102495888,0.102495888,-0.257541219,chr18,21654889,21654890,24,-,ENSG00000158201.10,ABHD3,UTR3
ABHD5_ENSG00000011198.10,PAS4232_AATAAA_0.45,0.002193633,0.00112464,ABHD5_ENSG00000011198.10,11.77768252,1,5.99E-04,0.002168446,ABHD5_ENSG00000011198.10,0.76167196,0.76167196,0.76167196,0.541841307,0.541841307,0.541841307,-0.219830652,chr3,43718798,43718799,45,+,ENSG00000011198.10,ABHD5,UTR3
ABHD5_ENSG00000011198.10,PAS4234_AATAAA_0.2,0.002193633,0.007967523,ABHD5_ENSG00000011198.10,8.175150521,1,0.004246815,0.012214758,ABHD5_ENSG00000011198.10,0.042071919,0.042071919,0.042071919,0.149798691,0.149798691,0.149798691,0.107726772,chr3,43722723,43722724,12,+,ENSG00000011198.10,ABHD5,UTR3
ABHD5_ENSG00000011198.10,PAS4233_AATAAA_0.3,0.002193633,0.102133592,ABHD5_ENSG00000011198.10,3.699192643,1,0.054438803,0.106829084,ABHD5_ENSG00000011198.10,0.196256122,0.196256122,0.196256122,0.308360002,0.308360002,0.308360002,0.11210388,chr3,43719872,43719873,30,+,ENSG00000011198.10,ABHD5,UTR3
ABHD6_ENSG00000163686.15,PAS4353_AATAAA_0.35,0.579272095,NA,ABHD6_ENSG00000163686.15,0.49107158,1,0.483449686,0.604836912,ABHD6_ENSG00000163686.15,0.525597989,0.525597989,0.525597989,0.44249439,0.44249439,0.44249439,-0.083103599,chr3,58294512,58294513,15,+,ENSG00000163686.15,ABHD6,UTR3
ABHD6_ENSG00000163686.15,PAS4354_AATAAA_0.25,0.579272095,NA,ABHD6_ENSG00000163686.15,0.49107158,1,0.483449686,0.604836912,ABHD6_ENSG00000163686.15,0.474402011,0.474402011,0.474402011,0.55750561,0.55750561,0.55750561,0.083103599,chr3,58294731,58294732,32,+,ENSG00000163686.15,ABHD6,UTR3
ABI1_ENSG00000136754.18,PAS12700_AATAAA_0.3,0.030318116,0.007432557,ABI1_ENSG00000136754.18,9.567211111,1,0.001980835,0.006266527,ABI1_ENSG00000136754.18,0.521951691,0.521951691,0.521951691,0.617186638,0.617186638,0.617186638,0.095234947,chr10,26747814,26747815,192,-,ENSG00000136754.18,ABI1,UTR3
ABI1_ENSG00000136754.18,PAS12699_AATAAA_0.35,0.030318116,0.028262119,ABI1_ENSG00000136754.18,7.141485037,1,0.007532076,0.020168953,ABI1_ENSG00000136754.18,0.249634411,0.249634411,0.249634411,0.179334976,0.179334976,0.179334976,-0.070299435,chr10,26746894,26746895,208,-,ENSG00000136754.18,ABI1,UTR3
ABI1_ENSG00000136754.18,PAS12701_ATTAAA_0.2,0.030318116,1,ABI1_ENSG00000136754.18,0.619807945,1,0.431118664,0.555217633,ABI1_ENSG00000136754.18,0.196840446,0.196840446,0.196840446,0.176902116,0.176902116,0.176902116,-0.01993833,chr10,26748184,26748185,35,-,ENSG00000136754.18,ABI1,UTR3
ABI1_ENSG00000136754.18,PAS12698_AATAAA_0.3,0.030318116,1,ABI1_ENSG00000136754.18,0.226084518,1,0.634442422,0.737091624,ABI1_ENSG00000136754.18,0.031573452,0.031573452,0.031573452,0.02657627,0.02657627,0.02657627,-0.004997182,chr10,26746597,26746598,27,-,ENSG00000136754.18,ABI1,UTR3
ABI2_ENSG00000138443.17,PAS3103_AATAAA_0.4,1.46E-29,0,ABI2_ENSG00000138443.17,134.2730412,1,4.76E-31,2.35E-29,ABI2_ENSG00000138443.17,0.525256894,0.525256894,0.525256894,0.100122392,0.100122392,0.100122392,-0.425134501,chr2,203427596,203427597,89,+,ENSG00000138443.17,ABI2,UTR3
ABI2_ENSG00000138443.17,PAS3104_AATAAA_0.2,1.46E-29,0,ABI2_ENSG00000138443.17,134.2730412,1,4.76E-31,2.35E-29,ABI2_ENSG00000138443.17,0.474743106,0.474743106,0.474743106,0.899877608,0.899877608,0.899877608,0.425134501,chr2,203432167,203432168,189,+,ENSG00000138443.17,ABI2,UTR3
ABL2_ENSG00000143322.22,PAS2109_AATAAA_0.3,0.870238666,NA,ABL2_ENSG00000143322.22,0.050116518,1,0.822860648,0.878994251,ABL2_ENSG00000143322.22,0.921275859,0.921275859,0.921275859,0.916238741,0.916238741,0.916238741,-0.005037119,chr1,179099332,179099333,300,-,ENSG00000143322.22,ABL2,UTR3
ABL2_ENSG00000143322.22,PAS2110_APA_0.25,0.870238666,NA,ABL2_ENSG00000143322.22,0.050116518,1,0.822860648,0.878994251,ABL2_ENSG00000143322.22,0.078724141,0.078724141,0.078724141,0.083761259,0.083761259,0.083761259,0.005037119,chr1,179107614,179107615,49,-,ENSG00000143322.22,ABL2,UTR3
ABLIM1_ENSG00000099204.22,PAS13063_AATAAA_0.2,0.003551622,0,ABLIM1_ENSG00000099204.22,10.26533447,1,0.001355532,0.004472517,ABLIM1_ENSG00000099204.22,0.698870751,0.698870751,0.698870751,0.856005288,0.856005288,0.856005288,0.157134537,chr10,114431112,114431113,82,-,ENSG00000099204.22,ABLIM1,UTR3
ABLIM1_ENSG00000099204.22,PAS13064_ATTAAA_0.3,0.003551622,0,ABLIM1_ENSG00000099204.22,10.26533447,1,0.001355532,0.004472517,ABLIM1_ENSG00000099204.22,0.301129249,0.301129249,0.301129249,0.143994712,0.143994712,0.143994712,-0.157134537,chr10,114431774,114431775,19,-,ENSG00000099204.22,ABLIM1,UTR3
ABRAXAS2_ENSG00000165660.8,PAS12516_AATAAA_0.2,0.145154709,NA,ABRAXAS2_ENSG00000165660.8,6.211146288,1,0.01269484,0.031511529,ABRAXAS2_ENSG00000165660.8,0.681440771,0.681440771,0.681440771,0.783733796,0.783733796,0.783733796,0.102293025,chr10,124836666,124836667,89,+,ENSG00000165660.8,ABRAXAS2,UTR3
ABRAXAS2_ENSG00000165660.8,PAS12514_AATAAA_0.3,0.145154709,NA,ABRAXAS2_ENSG00000165660.8,3.508670336,1,0.061048433,0.117361667,ABRAXAS2_ENSG00000165660.8,0.151611692,0.151611692,0.151611692,0.092937625,0.092937625,0.092937625,-0.058674067,chr10,124835653,124835654,10,+,ENSG00000165660.8,ABRAXAS2,UTR3
ABRAXAS2_ENSG00000165660.8,PAS12513_AATAAA_0.45,0.145154709,NA,ABRAXAS2_ENSG00000165660.8,1.681890001,1,0.194673505,0.29883376,ABRAXAS2_ENSG00000165660.8,0.088519426,0.088519426,0.088519426,0.05659826,0.05659826,0.05659826,-0.031921165,chr10,124835292,124835293,12,+,ENSG00000165660.8,ABRAXAS2,UTR3
ABRAXAS2_ENSG00000165660.8,PAS12515_AATAAA_0.4,0.145154709,NA,ABRAXAS2_ENSG00000165660.8,0.216341006,1,0.641842143,0.74247021,ABRAXAS2_ENSG00000165660.8,0.078428112,0.078428112,0.078428112,0.066730319,0.066730319,0.066730319,-0.011697793,chr10,124835942,124835943,22,+,ENSG00000165660.8,ABRAXAS2,UTR3
ABT1_ENSG00000146109.5,PAS7844_AATAAA_0.1,7.78E-04,0,ABT1_ENSG00000146109.5,13.38281818,1,2.54E-04,0.001010237,ABT1_ENSG00000146109.5,0.972845941,0.972845941,0.972845941,0.91398128,0.91398128,0.91398128,-0.058864661,chr6,26599146,26599147,797,+,ENSG00000146109.5,ABT1,UTR3
ABT1_ENSG00000146109.5,PAS7845_AATAAA_0.35,7.78E-04,0,ABT1_ENSG00000146109.5,13.38281818,1,2.54E-04,0.001010237,ABT1_ENSG00000146109.5,0.027154059,0.027154059,0.027154059,0.08601872,0.08601872,0.08601872,0.058864661,chr6,26600046,26600047,40,+,ENSG00000146109.5,ABT1,UTR3
ACACA_ENSG00000278540.5,PAS20117_AATAAA_0.2,0.789291571,NA,ACACA_ENSG00000278540.5,0.130234464,1,0.718189063,0.802528528,ACACA_ENSG00000278540.5,0.829734886,0.829734886,0.829734886,0.839867014,0.839867014,0.839867014,0.010132128,chr17,37084992,37084993,187,-,ENSG00000278540.5,ACACA,UTR3
ACACA_ENSG00000278540.5,PAS20118_AATAAA_0.35,0.789291571,NA,ACACA_ENSG00000278540.5,0.130234464,1,0.718189063,0.802528528,ACACA_ENSG00000278540.5,0.170265114,0.170265114,0.170265114,0.160132986,0.160132986,0.160132986,-0.010132128,chr17,37085459,37085460,14,-,ENSG00000278540.5,ACACA,UTR3
ACACB_ENSG00000076555.16,PAS15036_APA_0.35,0.644315169,NA,ACACB_ENSG00000076555.16,0.34997209,1,0.554128929,0.668516268,ACACB_ENSG00000076555.16,0.073175365,0.073175365,0.073175365,0.053046331,0.053046331,0.053046331,-0.020129035,chr12,109266547,109266548,18,+,ENSG00000076555.16,ACACB,UTR3
ACACB_ENSG00000076555.16,PAS15037_AATAAA_0.25,0.644315169,NA,ACACB_ENSG00000076555.16,0.34997209,1,0.554128929,0.668516268,ACACB_ENSG00000076555.16,0.926824635,0.926824635,0.926824635,0.946953669,0.946953669,0.946953669,0.020129035,chr12,109268222,109268223,84,+,ENSG00000076555.16,ACACB,UTR3
ACADSB_ENSG00000196177.13,PAS12506_AATAAA_0.15,0.741178564,NA,ACADSB_ENSG00000196177.13,0.190133295,1,0.6628057,0.758814182,ACADSB_ENSG00000196177.13,0.752712934,0.752712934,0.752712934,0.731658502,0.731658502,0.731658502,-0.021054432,chr10,123055135,123055136,62,+,ENSG00000196177.13,ACADSB,UTR3
ACADSB_ENSG00000196177.13,PAS12507_AATAAA_0.2,0.741178564,NA,ACADSB_ENSG00000196177.13,0.190133295,1,0.6628057,0.758814182,ACADSB_ENSG00000196177.13,0.247287066,0.247287066,0.247287066,0.268341498,0.268341498,0.268341498,0.021054432,chr10,123058288,123058289,50,+,ENSG00000196177.13,ACADSB,UTR3
ACAP2_ENSG00000114331.16,PAS5555_APA_0.2,0.001253062,1.66E-04,ACAP2_ENSG00000114331.16,15.36426455,1,8.86E-05,3.93E-04,ACAP2_ENSG00000114331.16,0.202984348,0.202984348,0.202984348,0.076425974,0.076425974,0.076425974,-0.126558374,chr3,195278792,195278793,16,-,ENSG00000114331.16,ACAP2,UTR3
ACAP2_ENSG00000114331.16,PAS5553_AATAAA_0.15,0.001253062,0.001630915,ACAP2_ENSG00000114331.16,11.08710053,1,8.69E-04,0.003022237,ACAP2_ENSG00000114331.16,0.727139538,0.727139538,0.727139538,0.854397452,0.854397452,0.854397452,0.127257914,chr3,195274745,195274746,127,-,ENSG00000114331.16,ACAP2,UTR3
ACAP2_ENSG00000114331.16,PAS5554_AATAAA_0.4,0.001253062,1,ACAP2_ENSG00000114331.16,0.002167387,1,0.962867736,0.976509209,ACAP2_ENSG00000114331.16,0.069876113,0.069876113,0.069876113,0.069176574,0.069176574,0.069176574,-7.00E-04,chr3,195278514,195278515,15,-,ENSG00000114331.16,ACAP2,UTR3
ACAP3_ENSG00000131584.19,PAS1187_AATAAA_0.05,0.159763716,NA,ACAP3_ENSG00000131584.19,2.653549797,1,0.103318945,0.179221981,ACAP3_ENSG00000131584.19,0.420900767,0.420900767,0.420900767,0.550010281,0.550010281,0.550010281,0.129109514,chr1,1292391,1292392,26,-,ENSG00000131584.19,ACAP3,UTR3
ACAP3_ENSG00000131584.19,PAS1188_APA_0.15,0.159763716,NA,ACAP3_ENSG00000131584.19,2.653549797,1,0.103318945,0.179221981,ACAP3_ENSG00000131584.19,0.579099233,0.579099233,0.579099233,0.449989719,0.449989719,0.449989719,-0.129109514,chr1,1292870,1292871,83,-,ENSG00000131584.19,ACAP3,UTR3
