gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,gene_id.x,lr,df,pvalue,adj_pvalue,gene_id.y,DMSO_24hrs_1,DMSO_24hrs_2,DMSO_24hrs_3,SDMAi_ADMAi_24hrs_1,SDMAi_ADMAi_24hrs_2,SDMAi_ADMAi_24hrs_3,mean_diff,chr,start,end,V5,strand,V7,V8,V9
ABHD17B_ENSG00000107362.14,PAS11636_APA_0.1,0.294193952,NA,ABHD17B_ENSG00000107362.14,1.92311638,1,0.165513519,0.328293397,ABHD17B_ENSG00000107362.14,0.440855445,0.440855445,0.440855445,0.351960241,0.351960241,0.351960241,-0.088895203,chr9,71865152,71865153,83,-,ENSG00000107362.14,ABHD17B,UTR3
ABHD17B_ENSG00000107362.14,PAS11637_AATAAA_0.35,0.294193952,NA,ABHD17B_ENSG00000107362.14,1.92311638,1,0.165513519,0.328293397,ABHD17B_ENSG00000107362.14,0.559144555,0.559144555,0.559144555,0.648039759,0.648039759,0.648039759,0.088895203,chr9,71865432,71865433,31,-,ENSG00000107362.14,ABHD17B,UTR3
ABHD18_ENSG00000164074.16,PAS5948_APA_0.15,0.747555903,NA,ABHD18_ENSG00000164074.16,0.232166598,1,0.629921961,0.776016667,ABHD18_ENSG00000164074.16,0.428559362,0.428559362,0.428559362,0.371144596,0.371144596,0.371144596,-0.057414766,chr4,128039708,128039709,27,+,ENSG00000164074.16,ABHD18,UTR3
ABHD18_ENSG00000164074.16,PAS5947_AATAAA_0.35,0.747555903,NA,ABHD18_ENSG00000164074.16,0.232166598,1,0.629921961,0.776016667,ABHD18_ENSG00000164074.16,0.571440638,0.571440638,0.571440638,0.628855404,0.628855404,0.628855404,0.057414766,chr4,128036318,128036319,39,+,ENSG00000164074.16,ABHD18,UTR3
ABHD2_ENSG00000140526.18,PAS17721_APA_0.35,0.020941245,0.009745119,ABHD2_ENSG00000140526.18,8.6768488,1,0.003222777,0.016183979,ABHD2_ENSG00000140526.18,0.128053936,0.128053936,0.128053936,0.064134574,0.064134574,0.064134574,-0.063919362,chr15,89196963,89196964,27,+,ENSG00000140526.18,ABHD2,UTR3
ABHD2_ENSG00000140526.18,PAS17720_ATTAAA_0.25,0.020941245,1,ABHD2_ENSG00000140526.18,0.900999249,1,0.342513917,0.53681127,ABHD2_ENSG00000140526.18,0.123256516,0.123256516,0.123256516,0.100830174,0.100830174,0.100830174,-0.022426342,chr15,89195749,89195750,13,+,ENSG00000140526.18,ABHD2,UTR3
ABHD2_ENSG00000140526.18,PAS17722_AATAAA_0.05,0.020941245,0.013180737,ABHD2_ENSG00000140526.18,8.127883603,1,0.00435896,0.020721543,ABHD2_ENSG00000140526.18,0.748689547,0.748689547,0.748689547,0.835035252,0.835035252,0.835035252,0.086345705,chr15,89202353,89202354,164,+,ENSG00000140526.18,ABHD2,UTR3
ABHD3_ENSG00000158201.10,PAS20830_AATAAA_0.2,0.049732199,0,ABHD3_ENSG00000158201.10,5.756860753,1,0.016424391,0.059693403,ABHD3_ENSG00000158201.10,0.456624294,0.456624294,0.456624294,0.289712811,0.289712811,0.289712811,-0.166911484,chr18,21654889,21654890,24,-,ENSG00000158201.10,ABHD3,UTR3
ABHD3_ENSG00000158201.10,PAS20829_AATAAA_0.2,0.049732199,0,ABHD3_ENSG00000158201.10,5.756860753,1,0.016424391,0.059693403,ABHD3_ENSG00000158201.10,0.543375706,0.543375706,0.543375706,0.710287189,0.710287189,0.710287189,0.166911484,chr18,21650903,21650904,61,-,ENSG00000158201.10,ABHD3,UTR3
ABHD5_ENSG00000011198.10,PAS4233_AATAAA_0.3,0.34206961,NA,ABHD5_ENSG00000011198.10,1.745224569,1,0.186478199,0.355837761,ABHD5_ENSG00000011198.10,0.22668614,0.22668614,0.22668614,0.161383108,0.161383108,0.161383108,-0.065303031,chr3,43719872,43719873,30,+,ENSG00000011198.10,ABHD5,UTR3
ABHD5_ENSG00000011198.10,PAS4234_AATAAA_0.2,0.34206961,NA,ABHD5_ENSG00000011198.10,1.066636756,1,0.30170636,0.495428993,ABHD5_ENSG00000011198.10,0.080378233,0.080378233,0.080378233,0.048708892,0.048708892,0.048708892,-0.031669341,chr3,43722723,43722724,12,+,ENSG00000011198.10,ABHD5,UTR3
ABHD5_ENSG00000011198.10,PAS4232_AATAAA_0.45,0.34206961,NA,ABHD5_ENSG00000011198.10,3.141067848,1,0.076343809,0.190428721,ABHD5_ENSG00000011198.10,0.692935627,0.692935627,0.692935627,0.789908,0.789908,0.789908,0.096972372,chr3,43718798,43718799,45,+,ENSG00000011198.10,ABHD5,UTR3
ABHD6_ENSG00000163686.15,PAS4354_AATAAA_0.25,0.789737329,NA,ABHD6_ENSG00000163686.15,0.166747654,1,0.683018595,0.812166753,ABHD6_ENSG00000163686.15,0.530755944,0.530755944,0.530755944,0.481160753,0.481160753,0.481160753,-0.049595191,chr3,58294731,58294732,32,+,ENSG00000163686.15,ABHD6,UTR3
ABHD6_ENSG00000163686.15,PAS4353_AATAAA_0.35,0.789737329,NA,ABHD6_ENSG00000163686.15,0.166747654,1,0.683018595,0.812166753,ABHD6_ENSG00000163686.15,0.469244056,0.469244056,0.469244056,0.518839247,0.518839247,0.518839247,0.049595191,chr3,58294512,58294513,15,+,ENSG00000163686.15,ABHD6,UTR3
ABI1_ENSG00000136754.18,PAS12701_ATTAAA_0.2,0.148945173,NA,ABI1_ENSG00000136754.18,2.232878967,1,0.135101904,0.286275699,ABI1_ENSG00000136754.18,0.243631624,0.243631624,0.243631624,0.20481291,0.20481291,0.20481291,-0.038818714,chr10,26748184,26748185,35,-,ENSG00000136754.18,ABI1,UTR3
ABI1_ENSG00000136754.18,PAS12699_AATAAA_0.35,0.148945173,NA,ABI1_ENSG00000136754.18,2.155922051,1,0.142021164,0.296080238,ABI1_ENSG00000136754.18,0.183943423,0.183943423,0.183943423,0.149328591,0.149328591,0.149328591,-0.034614832,chr10,26746894,26746895,208,-,ENSG00000136754.18,ABI1,UTR3
ABI1_ENSG00000136754.18,PAS12698_AATAAA_0.3,0.148945173,NA,ABI1_ENSG00000136754.18,0.874287821,1,0.349770987,0.544283442,ABI1_ENSG00000136754.18,0.026270421,0.026270421,0.026270421,0.017869138,0.017869138,0.017869138,-0.008401282,chr10,26746597,26746598,27,-,ENSG00000136754.18,ABI1,UTR3
ABI1_ENSG00000136754.18,PAS12700_AATAAA_0.3,0.148945173,NA,ABI1_ENSG00000136754.18,6.726430061,1,0.009499454,0.038856406,ABI1_ENSG00000136754.18,0.546154533,0.546154533,0.546154533,0.627989361,0.627989361,0.627989361,0.081834828,chr10,26747814,26747815,192,-,ENSG00000136754.18,ABI1,UTR3
ABI2_ENSG00000138443.17,PAS3103_AATAAA_0.4,1.35E-08,0,ABI2_ENSG00000138443.17,37.85050035,1,7.64E-10,2.01E-08,ABI2_ENSG00000138443.17,0.511367895,0.511367895,0.511367895,0.284453889,0.284453889,0.284453889,-0.226914006,chr2,203427596,203427597,89,+,ENSG00000138443.17,ABI2,UTR3
ABI2_ENSG00000138443.17,PAS3104_AATAAA_0.2,1.35E-08,0,ABI2_ENSG00000138443.17,37.85050035,1,7.64E-10,2.01E-08,ABI2_ENSG00000138443.17,0.488632105,0.488632105,0.488632105,0.715546111,0.715546111,0.715546111,0.226914006,chr2,203432167,203432168,189,+,ENSG00000138443.17,ABI2,UTR3
ABITRAM_ENSG00000119328.12,PAS11289_AATAAA_0.4,0.028546874,0,ABITRAM_ENSG00000119328.12,6.962709988,1,0.008322588,0.035069558,ABITRAM_ENSG00000119328.12,0.979221017,0.979221017,0.979221017,0.926662656,0.926662656,0.926662656,-0.052558361,chr9,108940951,108940952,182,+,ENSG00000119328.12,ABITRAM,UTR3
ABITRAM_ENSG00000119328.12,PAS11290_AATAAA_0.2,0.028546874,0,ABITRAM_ENSG00000119328.12,6.962709988,1,0.008322588,0.035069558,ABITRAM_ENSG00000119328.12,0.020778983,0.020778983,0.020778983,0.073337344,0.073337344,0.073337344,0.052558361,chr9,108941616,108941617,10,+,ENSG00000119328.12,ABITRAM,UTR3
ABL2_ENSG00000143322.22,PAS2109_AATAAA_0.3,0.002801941,0,ABL2_ENSG00000143322.22,11.95570233,1,5.45E-04,0.003596214,ABL2_ENSG00000143322.22,0.910369669,0.910369669,0.910369669,0.804741452,0.804741452,0.804741452,-0.105628217,chr1,179099332,179099333,300,-,ENSG00000143322.22,ABL2,UTR3
ABL2_ENSG00000143322.22,PAS2110_APA_0.25,0.002801941,0,ABL2_ENSG00000143322.22,11.95570233,1,5.45E-04,0.003596214,ABL2_ENSG00000143322.22,0.089630331,0.089630331,0.089630331,0.195258548,0.195258548,0.195258548,0.105628217,chr1,179107614,179107615,49,-,ENSG00000143322.22,ABL2,UTR3
ABLIM1_ENSG00000099204.22,PAS13064_ATTAAA_0.3,0.441688177,NA,ABLIM1_ENSG00000099204.22,1.134217531,1,0.286877517,0.478848002,ABLIM1_ENSG00000099204.22,0.319955561,0.319955561,0.319955561,0.242856994,0.242856994,0.242856994,-0.077098566,chr10,114431774,114431775,19,-,ENSG00000099204.22,ABLIM1,UTR3
ABLIM1_ENSG00000099204.22,PAS13063_AATAAA_0.2,0.441688177,NA,ABLIM1_ENSG00000099204.22,1.134217531,1,0.286877517,0.478848002,ABLIM1_ENSG00000099204.22,0.680044439,0.680044439,0.680044439,0.757143006,0.757143006,0.757143006,0.077098566,chr10,114431112,114431113,82,-,ENSG00000099204.22,ABLIM1,UTR3
ABRAXAS2_ENSG00000165660.8,PAS12516_AATAAA_0.2,0.557857676,NA,ABRAXAS2_ENSG00000165660.8,2.025827752,1,0.15464464,0.314345933,ABRAXAS2_ENSG00000165660.8,0.705693584,0.705693584,0.705693584,0.634620831,0.634620831,0.634620831,-0.071072753,chr10,124836666,124836667,89,+,ENSG00000165660.8,ABRAXAS2,UTR3
ABRAXAS2_ENSG00000165660.8,PAS12513_AATAAA_0.45,0.557857676,NA,ABRAXAS2_ENSG00000165660.8,0.035671186,1,0.850196141,0.914141958,ABRAXAS2_ENSG00000165660.8,0.093198767,0.093198767,0.093198767,0.098986409,0.098986409,0.098986409,0.005787642,chr10,124835292,124835293,12,+,ENSG00000165660.8,ABRAXAS2,UTR3
ABRAXAS2_ENSG00000165660.8,PAS12515_AATAAA_0.4,0.557857676,NA,ABRAXAS2_ENSG00000165660.8,0.047123049,1,0.828147216,0.899717458,ABRAXAS2_ENSG00000165660.8,0.095709177,0.095709177,0.095709177,0.102626171,0.102626171,0.102626171,0.006916995,chr10,124835942,124835943,22,+,ENSG00000165660.8,ABRAXAS2,UTR3
ABRAXAS2_ENSG00000165660.8,PAS12514_AATAAA_0.3,0.557857676,NA,ABRAXAS2_ENSG00000165660.8,2.522558036,1,0.112228398,0.252435803,ABRAXAS2_ENSG00000165660.8,0.105398472,0.105398472,0.105398472,0.163766589,0.163766589,0.163766589,0.058368116,chr10,124835653,124835654,10,+,ENSG00000165660.8,ABRAXAS2,UTR3
ABT1_ENSG00000146109.5,PAS7844_AATAAA_0.1,0.118750615,NA,ABT1_ENSG00000146109.5,3.880543326,1,0.048848747,0.138514968,ABT1_ENSG00000146109.5,0.968730549,0.968730549,0.968730549,0.944849178,0.944849178,0.944849178,-0.023881371,chr6,26599146,26599147,797,+,ENSG00000146109.5,ABT1,UTR3
ABT1_ENSG00000146109.5,PAS7845_AATAAA_0.35,0.118750615,NA,ABT1_ENSG00000146109.5,3.880543326,1,0.048848747,0.138514968,ABT1_ENSG00000146109.5,0.031269451,0.031269451,0.031269451,0.055150822,0.055150822,0.055150822,0.023881371,chr6,26600046,26600047,40,+,ENSG00000146109.5,ABT1,UTR3
ACACA_ENSG00000278540.5,PAS20117_AATAAA_0.2,0.774600468,NA,ACACA_ENSG00000278540.5,0.188033082,1,0.664558733,0.79918827,ACACA_ENSG00000278540.5,0.831075449,0.831075449,0.831075449,0.816193593,0.816193593,0.816193593,-0.014881856,chr17,37084992,37084993,187,-,ENSG00000278540.5,ACACA,UTR3
ACACA_ENSG00000278540.5,PAS20118_AATAAA_0.35,0.774600468,NA,ACACA_ENSG00000278540.5,0.188033082,1,0.664558733,0.79918827,ACACA_ENSG00000278540.5,0.168924551,0.168924551,0.168924551,0.183806407,0.183806407,0.183806407,0.014881856,chr17,37085459,37085460,14,-,ENSG00000278540.5,ACACA,UTR3
ACADSB_ENSG00000196177.13,PAS12507_AATAAA_0.2,0.772326243,NA,ACADSB_ENSG00000196177.13,0.192315114,1,0.660996713,0.797793557,ACADSB_ENSG00000196177.13,0.328873655,0.328873655,0.328873655,0.295877293,0.295877293,0.295877293,-0.032996362,chr10,123058288,123058289,50,+,ENSG00000196177.13,ACADSB,UTR3
ACADSB_ENSG00000196177.13,PAS12506_AATAAA_0.15,0.772326243,NA,ACADSB_ENSG00000196177.13,0.192315114,1,0.660996713,0.797793557,ACADSB_ENSG00000196177.13,0.671126345,0.671126345,0.671126345,0.704122707,0.704122707,0.704122707,0.032996362,chr10,123055135,123055136,62,+,ENSG00000196177.13,ACADSB,UTR3
ACAP2_ENSG00000114331.16,PAS5555_APA_0.2,0.101055256,NA,ACAP2_ENSG00000114331.16,6.13927789,1,0.013221129,0.050162259,ACAP2_ENSG00000114331.16,0.24438722,0.24438722,0.24438722,0.144774767,0.144774767,0.144774767,-0.099612453,chr3,195278792,195278793,16,-,ENSG00000114331.16,ACAP2,UTR3
ACAP2_ENSG00000114331.16,PAS5554_AATAAA_0.4,0.101055256,NA,ACAP2_ENSG00000114331.16,0.019565641,1,0.888756989,0.936790501,ACAP2_ENSG00000114331.16,0.075879939,0.075879939,0.075879939,0.072236674,0.072236674,0.072236674,-0.003643265,chr3,195278514,195278515,15,-,ENSG00000114331.16,ACAP2,UTR3
ACAP2_ENSG00000114331.16,PAS5553_AATAAA_0.15,0.101055256,NA,ACAP2_ENSG00000114331.16,5.573199393,1,0.018237408,0.064743657,ACAP2_ENSG00000114331.16,0.679732841,0.679732841,0.679732841,0.782988559,0.782988559,0.782988559,0.103255718,chr3,195274745,195274746,127,-,ENSG00000114331.16,ACAP2,UTR3
ACAP3_ENSG00000131584.19,PAS1188_APA_0.15,0.682579848,NA,ACAP3_ENSG00000131584.19,0.364990709,1,0.545747503,0.713577632,ACAP3_ENSG00000131584.19,0.575458533,0.575458533,0.575458533,0.542046977,0.542046977,0.542046977,-0.033411556,chr1,1292870,1292871,83,-,ENSG00000131584.19,ACAP3,UTR3
ACAP3_ENSG00000131584.19,PAS1187_AATAAA_0.05,0.682579848,NA,ACAP3_ENSG00000131584.19,0.364990709,1,0.545747503,0.713577632,ACAP3_ENSG00000131584.19,0.424541467,0.424541467,0.424541467,0.457953023,0.457953023,0.457953023,0.033411556,chr1,1292391,1292392,26,-,ENSG00000131584.19,ACAP3,UTR3
ACBD3_ENSG00000182827.9,PAS2298_AATAAA_0.35,0.788101801,NA,ACBD3_ENSG00000182827.9,0.169945595,1,0.680160164,0.80998424,ACBD3_ENSG00000182827.9,0.580402364,0.580402364,0.580402364,0.560404622,0.560404622,0.560404622,-0.019997742,chr1,226144944,226144945,76,-,ENSG00000182827.9,ACBD3,UTR3
ACBD3_ENSG00000182827.9,PAS2297_ATTAAA_0.2,0.788101801,NA,ACBD3_ENSG00000182827.9,0.169945595,1,0.680160164,0.80998424,ACBD3_ENSG00000182827.9,0.419597636,0.419597636,0.419597636,0.439595378,0.439595378,0.439595378,0.019997742,chr1,226144680,226144681,130,-,ENSG00000182827.9,ACBD3,UTR3
