"gene_name","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type","internal_to_UTR_shift","is_significant","pA_type","condition"
"KIFBP","PAS27322_AATAAA_0.45",0.000234691521752145,1.84195399014086e-05,22.8947420490231,1,1.71119301450422e-06,0.000143476952754585,0.610717586411336,0.738324015498287,0.127606429086951,"chr10",69024928,69024929,"+",0.674520800954812,2,"iAPA",-0.230835646735451,TRUE,"distal pA","SDMAi"
"LINC02985","PAS33478_ATTAAA_0.45",9.53250625297902e-07,0,32.5930304701619,1,1.13621459281783e-08,1.76863606323113e-06,0.641687154695822,0.334760161538109,-0.306926993157712,"chr12",122068557,122068558,"+",0.488223658116965,2,"iAPA",-0.613853986315425,TRUE,"distal pA","SDMAi"
"LRMDA","PAS27435_AATAAA_0.2",0.00241834918071846,0,15.3608497872531,1,8.88094665389808e-05,0.00377099049052991,0.547074673772463,0.778470743395635,0.231396069623172,"chr10",76557374,76557375,"+",0.662772708584049,2,"iAPA",0.462792139246344,TRUE,"distal pA","SDMAi"
"PACS1","PAS30087_AATAAA_0.05",0.00191918034247764,0,15.8953146058948,1,6.69442398164856e-05,0.00301681535503749,0.755143995354008,0.556836174989822,-0.198307820364186,"chr11",66244743,66244744,"+",0.655990085171915,2,"iAPA",-0.396615640728371,TRUE,"distal pA","SDMAi"
"POLR2B","PAS12880_AATAAA_0.15",0.0240619577983369,0,9.8033858624276,1,0.001741908601352,0.0373664034533565,0.819968256420882,0.930373617065116,0.110405360644233,"chr4",57031157,57031158,"+",0.875170936742999,2,"iAPA",0.220810721288466,TRUE,"distal pA","SDMAi"
"PRSS21","PAS40135_AATAAA_0.3",0.0193162757549844,0,10.3327008641427,1,0.00130693820182717,0.0301096462878015,0.669431431011054,0.442622856944791,-0.226808574066264,"chr16",2821714,2821715,"+",0.556027143977923,2,"iAPA",-0.453617148132528,TRUE,"distal pA","SDMAi"
"RCOR1","PAS37168_AATAAA_0.45",0.030206576927935,0.00637499052761645,11.8002025725444,1,0.000592242765931064,0.0170160030277393,0.657517361183894,0.85984734574948,0.202329984565586,"chr14",102730545,102730546,"+",0.758682353466687,2,"iAPA",0.367594299863772,TRUE,"distal pA","SDMAi"
"RGS3","PAS25407_AATAAA_0.05",0.00132971516132924,0.00168987666729032,15.5941858143656,1,7.84955857724688e-05,0.00344826956139007,0.794043254597771,0.927592289485497,0.133549034887726,"chr9",113597736,113597737,"+",0.860817772041634,2,"iAPA",0.23609263301677,TRUE,"distal pA","SDMAi"
"RSAD1","PAS43052_AATAAA_0.05",0.0215287991352305,0,10.0716330821685,1,0.00150569515424311,0.0335796975575446,0.760065747561697,0.575858895851646,-0.184206851710052,"chr17",50485973,50485974,"+",0.667962321706671,2,"iAPA",-0.368413703420104,TRUE,"distal pA","SDMAi"
"TAF15","PAS42667_AATAAA_0.25",2.38795377859003e-07,1.85282440507837e-09,42.9079713385381,1,5.73763911593069e-11,1.450209075099e-08,0.696292819726147,0.508472709440178,-0.187820110285969,"chr17",35847232,35847233,"+",0.602382764583163,2,"iAPA",-0.367904742723335,TRUE,"distal pA","SDMAi"
"TYRO3","PAS38381_AATAAA_0.3",0.00764013000975904,0,12.5703811995495,1,0.000391908630795545,0.0123151108487885,0.616728158218097,0.404430690420848,-0.212297467797249,"chr15",41579327,41579328,"+",0.510579424319472,2,"iAPA",-0.424594935594499,TRUE,"distal pA","SDMAi"
"URI1","PAS46602_APA_0.25",2.16795064536524e-13,7.69732248349287e-10,43.8334359324608,1,3.57544339724034e-11,9.5931896689033e-09,0.595313474287925,0.393970061204041,-0.201343413083883,"chr19",30015708,30015709,"+",0.494641767745983,2,"iAPA",-0.455244687349031,TRUE,"distal pA","SDMAi"
"ZNF589","PAS9570_APA_0.2",0.0261404208680359,0,9.60208702220439,1,0.00194356346189225,0.0402738777568267,0.173594251770536,0.451604876487212,0.278010624716676,"chr3",48273225,48273226,"+",0.312599564128874,2,"iAPA",-0.556021249433352,TRUE,"distal pA","SDMAi"
"ZNF84","PAS33673_AATAAA_0.3",0.00911717678002485,0.00193050368659173,14.0359827916313,1,0.000179345653618513,0.00672642623463844,0.684756455033493,0.920922448607813,0.23616599357432,"chr12",133059599,133059600,"+",0.802839451820653,2,"iAPA",0.361641000086517,TRUE,"distal pA","SDMAi"
"ABRAXAS1","PAS14025_ATTAAA_0.4",0.0176573198479638,0.00484682790746152,12.3110898446198,1,0.000450274985268116,0.0136333259428402,0.209549512213711,0.0712840490108608,-0.13826546320285,"chr4",83461085,83461086,"-",0.140416780612286,2,"iAPA",-0.297972594978774,TRUE,"distal pA","SDMAi"
"ANKRD46","PAS24281_AATAAA_0.2",0.00581791617442539,0,13.2874711121235,1,0.000267185633251438,0.00920892775475312,0.769120369814854,0.966321203102366,0.197200833287511,"chr8",100520773,100520774,"-",0.86772078645861,2,"iAPA",0.394401666575023,TRUE,"distal pA","SDMAi"
"BSCL2","PAS31295_AATAAA_0.2",0.0187919241657907,0,10.4221788730156,1,0.00124510908583153,0.0294237160662628,0.872019442658223,0.979142731119876,0.107123288461653,"chr11",62690274,62690275,"-",0.92558108688905,2,"iAPA",0.214246576923306,TRUE,"distal pA","SDMAi"
"C16orf74","PAS42002_AATAAA_0.3",0.0017418853204082,0,16.1359658957831,1,5.89537803987232e-05,0.00276385465095089,0.480105749556532,0.286118042932954,-0.193987706623578,"chr16",85707519,85707520,"-",0.383111896244743,2,"iAPA",-0.387975413247156,TRUE,"distal pA","SDMAi"
"CDK17","PAS34736_APA_0.3",0.0399001857268356,0.00845873297440851,11.2744190020708,1,0.000785824448104559,0.0212807117623346,0.708686535012693,0.841542839381717,0.132856304369024,"chr12",96278556,96278557,"-",0.775114687197205,2,"iAPA",0.25338321322416,TRUE,"distal pA","SDMAi"
"CHD6","PAS49798_APA_0.35",0.0122090917069733,0.0431758684617878,9.54445844658312,1,0.00200553990225658,0.0412947058977033,0.253133890298978,0.107989344658168,-0.14514454564081,"chr20",41402603,41402604,"-",0.180561617478573,2,"iAPA",-0.340484277257744,TRUE,"distal pA","SDMAi"
"CHID1","PAS30778_APA_0.1",0.00274312245599935,0.00589707137032836,11.9453356125032,1,0.000547843615473099,0.0160040077953951,0.60283701221874,0.740488860726208,0.137651848507469,"chr11",869762,869763,"-",0.671662936472474,2,"iAPA",0.294474316580777,TRUE,"distal pA","SDMAi"
"EXD3","PAS26760_AATAAA_0.2",0.0171457726346937,0,10.646188839532,1,0.00110297958929581,0.0272747494553608,0.610826109089288,0.937982538623205,0.327156429533917,"chr9",137391802,137391803,"-",0.774404323856247,2,"iAPA",0.654312859067835,TRUE,"distal pA","SDMAi"
"FAM13B","PAS16805_AATAAA_0.35",0.0393012255864681,0.0111770424557252,10.7578881137379,1,0.00103835801955028,0.0260820871644575,0.255043801783546,0.451721133909321,0.196677332125775,"chr5",137937961,137937962,"-",0.353382467846433,2,"iAPA",0.376409237298155,TRUE,"distal pA","SDMAi"
"FBXL5","PAS13655_AATAAA_0.2",0.000547064872847647,3.03240884732861e-05,23.2689344994724,1,1.4085685268047e-06,0.000121841610333763,0.438356121750637,0.245191857397749,-0.193164264352888,"chr4",15605007,15605008,"-",0.341773989574193,2,"iAPA",-0.383056442052747,TRUE,"distal pA","SDMAi"
"FLOT1","PAS18870_ATTAAA_0.25",2.77261021971709e-05,0,25.2062256852114,1,5.15156324785297e-07,4.8563925968949e-05,0.896820725302632,0.782918853532863,-0.11390187176977,"chr6",30727830,30727831,"-",0.839869789417747,2,"iAPA",-0.227803743539539,TRUE,"distal pA","SDMAi"
"GFM2","PAS16342_AATAAA_0.1",0.0147831968892205,0,10.985704219913,1,0.000918173866167038,0.0237383495019769,0.31897294393791,0.636950872420492,0.317977928482582,"chr5",74721206,74721207,"-",0.477961908179201,2,"iAPA",0.635955856965164,TRUE,"distal pA","SDMAi"
"GGA3","PAS44860_AATAAA_0.25",0.0171451541538576,0.0194226158223741,11.0182544801214,1,0.000902189867296957,0.0235541785713457,0.709540448923726,0.558891140257045,-0.150649308666681,"chr17",75236599,75236600,"-",0.634215794590385,2,"iAPA",-0.306936033676177,TRUE,"distal pA","SDMAi"
"GON4L","PAS4244_None_0.15",0.0205690514641509,0.00648114583684902,11.7694591675256,1,0.000602104696499558,0.0172142719786103,0.455055026246941,0.159111553449813,-0.295943472797128,"chr1",155795050,155795051,"-",0.307083289848377,2,"iAPA",NA,TRUE,"distal pA","SDMAi"
"HIBADH","PAS21494_AATAAA_0.15",5.07460549507454e-11,5.23801389868409e-09,40.8759442525552,1,1.62205513660682e-10,3.77181887765639e-08,0.714604133708695,0.438099457665722,-0.276504676042973,"chr7",27525443,27525444,"-",0.576351795687208,2,"iAPA",-0.491417614133284,TRUE,"distal pA","SDMAi"
"HNRNPUL2-BSCL2","PAS31295_AATAAA_0.2",0.0187919241657907,0,10.4221788730156,1,0.00124510908583153,0.0294237160662628,0.872019442658223,0.979142731119876,0.107123288461653,"chr11",62690274,62690275,"-",0.92558108688905,2,"iAPA",0.214246576923306,TRUE,"distal pA","SDMAi"
"NEK9","PAS37891_AATAAA_0.25",0.00670310898929485,0.00768102209721369,11.4535529068371,1,0.000713574357848073,0.019536478494302,0.619660833163249,0.470298045420378,-0.149362787742871,"chr14",75082122,75082123,"-",0.544979439291814,2,"iAPA",-0.320734277860399,TRUE,"distal pA","SDMAi"
"NRDC","PAS3376_AATAAA_0.4",0.000241579476301296,0,20.5249228548,1,5.88598548744613e-06,0.000424180111161407,0.557689955098399,0.433871136424045,-0.123818818674353,"chr1",51789211,51789212,"-",0.495780545761222,2,"iAPA",-0.247637637348707,TRUE,"distal pA","SDMAi"
"NUDCD1","PAS24394_AATAAA_0.15",0.000738260050216432,0.0109691803989677,13.7956323312092,1,0.000203809486816929,0.00749881318583804,0.637915569618489,0.528600025788467,-0.109315543830021,"chr8",109242675,109242676,"-",0.583257797703478,2,"iAPA",-0.236116065198048,TRUE,"distal pA","SDMAi"
"ODF2L","PAS3644_AATAAA_0.3",0.0124292747216757,0.0130897203868839,12.5073727554409,1,0.000405349214434617,0.0125564658965181,0.385367762866568,0.208674594564019,-0.17669316830255,"chr1",86348737,86348738,"-",0.297021178715294,2,"iAPA",-0.381071400794135,TRUE,"distal pA","SDMAi"
"SFMBT1","PAS11332_ATTAAA_0.15",3.59431761062424e-09,0,44.2875525667723,1,2.83513220820492e-11,7.9749525340548e-09,0.350384969251266,0.0755582599712054,-0.274826709280061,"chr3",52904611,52904612,"-",0.212971614611236,2,"iAPA",-0.549653418560122,TRUE,"distal pA","SDMAi"
"SFT2D1","PAS19854_ATTAAA_0.3",0.0193519803755073,0,10.3245170235338,1,0.00131274608331662,0.0301240680171604,0.868569416750795,0.689791152105513,-0.178778264645282,"chr6",166320030,166320031,"-",0.779180284428154,2,"iAPA",-0.357556529290565,TRUE,"distal pA","SDMAi"
"ST7L","PAS3876_APA_0.25",1.54637606924995e-05,5.89190902173135e-07,29.5413494903418,1,5.47364028311589e-08,7.21645350771579e-06,0.273421565132831,0.802007010674063,0.528585445541232,"chr1",112525877,112525878,"-",0.537714287903447,2,"iAPA",0.885807151807001,TRUE,"distal pA","SDMAi"
"STAT2","PAS34378_AATAAA_0.25",0.000498412659785143,0,18.8667581439095,1,1.40174184789707e-05,0.000851790168199476,0.905263066321218,0.746930354621666,-0.158332711699552,"chr12",56341599,56341600,"-",0.826096710471442,2,"iAPA",-0.316665423399104,TRUE,"distal pA","SDMAi"
"TIAM1","PAS50446_AATAAA_0.05",0.00179258252737054,0,16.0629410643123,1,6.12714448443917e-05,0.00284953066156318,0.569619372265047,0.296321714855878,-0.273297657409169,"chr21",31118417,31118418,"-",0.432970543560463,2,"iAPA",-0.546595314818338,TRUE,"distal pA","SDMAi"
"TNRC18","PAS21274_APA_0.25",9.88076242861459e-05,0,22.4275134012437,1,2.18225427871242e-06,0.000177016347073231,0.746396868198184,0.90724285975685,0.160845991558666,"chr7",5306793,5306794,"-",0.826819863977517,2,"iAPA",0.321691983117331,TRUE,"distal pA","SDMAi"
"ZDHHC6","PAS29125_AATAAA_0.35",0.0195570365069381,0.0139728389926319,10.3452395238644,1,0.001298090213163,0.0300520123663894,0.717030370421418,0.848881532051879,0.131851161630461,"chr10",112430301,112430302,"-",0.782955951236648,2,"iAPA",0.231982434290684,TRUE,"distal pA","SDMAi"
"ZNF219","PAS37297_AATAAA_0.1",0.0317966921188331,0,9.12254441549999,1,0.00252478554422987,0.0485471443124243,0.853675334357025,0.960464610812668,0.106789276455644,"chr14",21090081,21090082,"-",0.907069972584847,2,"iAPA",0.213578552911287,TRUE,"distal pA","SDMAi"
"ZNF280D","PAS39504_AATAAA_0.3",0.00415223352908743,0.00883500787479197,12.4842821909115,1,0.000410390374552125,0.0126235931030938,0.319526604572133,0.613635388420373,0.294108783848241,"chr15",56630177,56630178,"-",0.466580996496253,2,"iAPA",0.575039454287836,TRUE,"distal pA","SDMAi"
"AOPEP","PAS25196_APA_0.35",0.039113915440203,0,8.61235168707492,1,0.00333890917079384,0.0589975440107848,0.482432004657065,0.227603799029273,-0.254828205627792,"chr9",95020762,95020763,"+",0.355017901843169,2,"iAPA",0.509656411255584,TRUE,"proximal pA","SDMAi"
"C11orf58","PAS29539_None_0.05",4.27240105814695e-12,2.03058407391753e-12,57.2836090666315,1,3.77286436170478e-14,1.64937368857113e-11,0.0266810677236143,0.145653628430377,0.118972560706763,"chr11",16740426,16740427,"+",0.0861673480769958,2,"iAPA",-0.250597298288652,TRUE,"proximal pA","SDMAi"
"C9orf85","PAS25056_None_0.25",0.0191468697126176,0.0396327685439123,8.43438077263772,1,0.00368192240635819,0.0623141328912879,0.328085991768542,0.131988407259995,-0.196097584508547,"chr9",71954191,71954192,"+",0.230037199514268,2,"iAPA",0.476290114383115,TRUE,"proximal pA","SDMAi"
"CERS6","PAS6486_APA_0.3",1.67793409955849e-13,1.46643212089034e-15,70.5265661940066,1,4.54109859229844e-17,3.2998649770702e-14,0.282975671239015,0.678301308997413,0.395325637758398,"chr2",168698278,168698279,"+",0.480638490118214,2,"iAPA",-0.665612288615694,TRUE,"proximal pA","SDMAi"
"CMC1","PAS9339_None_0.25",0.0226299563008414,0,9.94059442585194,1,0.001616733329383,0.035365844707586,0.0853754143978334,0.187151797771906,0.101776383374073,"chr3",28247389,28247390,"+",0.13626360608487,2,"iAPA",-0.203552766748146,TRUE,"proximal pA","SDMAi"
"DDX10","PAS30486_None_0.25",0.0491232382787857,0,8.05158938541683,1,0.00454637507645905,0.0725423433974892,0.182999256748888,0.0379049867190066,-0.145094270029881,"chr11",108665333,108665334,"+",0.110452121733947,2,"iAPA",0.290188540059763,TRUE,"proximal pA","SDMAi"
"DNAH1","PAS9673_AATAAA_0.4",0.0371229834952323,0,8.74537370709322,1,0.00310388486016228,0.0560370103118325,0.377385868570865,0.178593295017813,-0.198792573553052,"chr3",52375054,52375055,"+",0.277989581794339,2,"iAPA",0.397585147106104,TRUE,"proximal pA","SDMAi"
"FAM32A","PAS46403_None_0.1",3.4441881685946e-05,1.10556945149847e-06,28.3222530308135,1,1.02708467886799e-07,1.17844452628012e-05,0.356016449106608,0.166261495291385,-0.189754953815223,"chr19",16185514,16185515,"+",0.261138972198996,2,"iAPA",0.378176672955701,TRUE,"proximal pA","SDMAi"
"FBLN7","PAS6164_AATAAA_0.4",0.0109489445199396,0,11.7269005748328,1,0.00061603103516514,0.0174408786579221,0.269745217515878,0.664982145376649,0.395236927860771,"chr2",112181373,112181374,"+",0.467363681446263,2,"iAPA",-0.790473855721542,TRUE,"proximal pA","SDMAi"
"INVS","PAS25267_None_0.15",1.34973173357175e-06,6.995761890248e-08,35.0282496839343,1,3.24956511992238e-09,5.72448643347943e-07,0.573532779753693,0.849023610528281,0.275490830774588,"chr9",100270772,100270773,"+",0.711278195140987,2,"iAPA",-0.521808016968479,TRUE,"proximal pA","SDMAi"
"KIFBP","PAS27321_AATAAA_0.2",0.000234691521752145,0.000678082950341048,16.0104277922583,1,6.29945598038134e-05,0.00288353050650527,0.342346537201343,0.239117319552843,-0.1032292176485,"chr10",69016977,69016978,"+",0.290731928377093,2,"iAPA",-0.230835646735451,TRUE,"proximal pA","SDMAi"
"LINC02985","PAS33477_APA_0.2",9.53250625297902e-07,0,32.5930304701619,1,1.13621459281783e-08,1.76863606323113e-06,0.358312845304178,0.665239838461891,0.306926993157712,"chr12",122067162,122067163,"+",0.511776341883034,2,"iAPA",-0.613853986315425,TRUE,"proximal pA","SDMAi"
"LRMDA","PAS27434_APA_0.25",0.00241834918071846,0,15.3608497872533,1,8.88094665389702e-05,0.00377099049052991,0.452925326227537,0.221529256604365,-0.231396069623172,"chr10",75658311,75658312,"+",0.337227291415951,2,"iAPA",0.462792139246344,TRUE,"proximal pA","SDMAi"
"PACS1","PAS30086_APA_0.1",0.00191918034247764,0,15.8953146058948,1,6.69442398164856e-05,0.00301681535503749,0.244856004645992,0.443163825010178,0.198307820364186,"chr11",66221832,66221833,"+",0.344009914828085,2,"iAPA",-0.396615640728371,TRUE,"proximal pA","SDMAi"
"POLR2B","PAS12879_ATTAAA_0.45",0.0240619577983369,0,9.8033858624276,1,0.001741908601352,0.0373664034533565,0.180031743579118,0.0696263829348844,-0.110405360644233,"chr4",57005374,57005375,"+",0.124829063257001,2,"iAPA",0.220810721288466,TRUE,"proximal pA","SDMAi"
"PRSS21","PAS40133_APA_0.2",0.0193162757549844,0,10.3327008641427,1,0.00130693820182717,0.0301096462878015,0.330568568988945,0.557377143055209,0.226808574066264,"chr16",2818890,2818891,"+",0.443972856022077,2,"iAPA",-0.453617148132528,TRUE,"proximal pA","SDMAi"
"RCOR1","PAS37163_APA_0.35",0.030206576927935,0.034335920235941,8.69557195229606,1,0.00318984009203308,0.0573513517577906,0.292099248779072,0.126834933480886,-0.165264315298186,"chr14",102711003,102711004,"+",0.209467091129979,2,"iAPA",0.367594299863772,TRUE,"proximal pA","SDMAi"
"RGS3","PAS25404_AATAAA_0.15",0.00132971516132924,0.00031765295838968,18.768931303015,1,1.47551330365057e-05,0.000887343172954,0.119373972645409,0.0168303745163649,-0.102543598129044,"chr9",113549766,113549767,"+",0.0681021735808871,2,"iAPA",0.23609263301677,TRUE,"proximal pA","SDMAi"
"RSAD1","PAS43051_ATTAAA_0.35",0.0215287991352305,0,10.0716330821685,1,0.00150569515424311,0.0335796975575446,0.239934252438303,0.424141104148354,0.184206851710052,"chr17",50483052,50483053,"+",0.332037678293329,2,"iAPA",-0.368413703420104,TRUE,"proximal pA","SDMAi"
"TAF15","PAS42665_None_0.2",2.38795377859003e-07,3.3661238452423e-09,41.7402887092248,1,1.04238716796869e-10,2.49030578210603e-08,0.263021797658061,0.443106430095428,0.180084632437367,"chr17",35828794,35828795,"+",0.353064113876744,2,"iAPA",-0.367904742723335,TRUE,"proximal pA","SDMAi"
"TYRO3","PAS38380_AATAAA_0.4",0.00764013000975904,0,12.5703811995486,1,0.000391908630795736,0.0123151108487885,0.383271841781903,0.595569309579152,0.212297467797249,"chr15",41557683,41557684,"+",0.489420575680528,2,"iAPA",-0.424594935594499,TRUE,"proximal pA","SDMAi"
"URI1","PAS46597_APA_0.25",2.16795064536524e-13,4.84746620194083e-16,71.9106348440791,1,2.25167141720301e-17,1.86995950076288e-14,0.289354421105911,0.543255695371059,0.253901274265148,"chr19",29985183,29985184,"+",0.416305058238485,2,"iAPA",-0.455244687349031,TRUE,"proximal pA","SDMAi"
"ZNF589","PAS9569_APA_0.25",0.0261404208680359,0,9.60208702220439,1,0.00194356346189225,0.0402738777568267,0.826405748229464,0.548395123512788,-0.278010624716676,"chr3",48270986,48270987,"+",0.687400435871126,2,"iAPA",-0.556021249433352,TRUE,"proximal pA","SDMAi"
"ZNF84","PAS33671_AATAAA_0.25",0.00911717678002485,0.0273254130807293,9.11259332738882,1,0.00253855721871806,0.048651030653234,0.141601431432349,0.0161264249201515,-0.125475006512198,"chr12",133048107,133048108,"+",0.0788639281762503,2,"iAPA",0.361641000086517,TRUE,"proximal pA","SDMAi"
"ABRAXAS1","PAS14028_ATTAAA_0.35",0.0176573198479638,0.00875380357318816,11.2107766082038,1,0.0008132367911989,0.0216565057049219,0.698301143452253,0.858008275228177,0.159707131775924,"chr4",83490421,83490422,"-",0.778154709340215,2,"iAPA",-0.297972594978774,TRUE,"proximal pA","SDMAi"
"ANKRD46","PAS24285_ATTAAA_0.3",0.00581791617442539,0,13.2874711121235,1,0.000267185633251438,0.00920892775475312,0.230879630185146,0.0336787968976345,-0.197200833287511,"chr8",100548857,100548858,"-",0.13227921354139,2,"iAPA",0.394401666575023,TRUE,"proximal pA","SDMAi"
"BSCL2","PAS31296_APA_0.15",0.0187919241657907,0,10.4221788730156,1,0.00124510908583153,0.0294237160662628,0.127980557341777,0.0208572688801237,-0.107123288461653,"chr11",62696472,62696473,"-",0.0744189131109502,2,"iAPA",0.214246576923306,TRUE,"proximal pA","SDMAi"
"C16orf74","PAS42003_AATAAA_0.3",0.0017418853204082,0,16.1359658957836,1,5.89537803987091e-05,0.00276385465095089,0.519894250443468,0.713881957067045,0.193987706623578,"chr16",85748924,85748925,"-",0.616888103755256,2,"iAPA",-0.387975413247156,TRUE,"proximal pA","SDMAi"
"CDK17","PAS34738_APA_0.25",0.0399001857268356,0.0149451506192667,10.2211149888271,1,0.00138841890065055,0.0316256287336351,0.25578805869215,0.135261149837013,-0.120526908855136,"chr12",96327498,96327499,"-",0.195524604264582,2,"iAPA",0.25338321322416,TRUE,"proximal pA","SDMAi"
"CHD6","PAS49801_None_0.25",0.0122090917069733,0.0112305281008521,12.0365890193152,1,0.00052166344377315,0.0154200177278029,0.581040081135574,0.776379812752508,0.195339731616934,"chr20",41571389,41571390,"-",0.678709946944041,2,"iAPA",-0.340484277257744,TRUE,"proximal pA","SDMAi"
"CHID1","PAS30779_APA_0.15",0.00274312245599935,0.000209938416561781,18.2371742357141,1,1.95034812932067e-05,0.0011188839268208,0.327512342975958,0.17068987490265,-0.156822468073309,"chr11",880873,880874,"-",0.249101108939304,2,"iAPA",0.294474316580777,TRUE,"proximal pA","SDMAi"
"EXD3","PAS26761_ATTAAA_0.05",0.0171457726346937,0,10.646188839532,1,0.00110297958929581,0.0272747494553608,0.389173890910712,0.0620174613767948,-0.327156429533917,"chr9",137422619,137422620,"-",0.225595676143753,2,"iAPA",0.654312859067835,TRUE,"proximal pA","SDMAi"
"FAM13B","PAS16807_None_0.15",0.0393012255864681,0.0355152551984805,8.63403401067353,1,0.00329940144701046,0.0587158788121045,0.586279965074271,0.406548059901892,-0.17973190517238,"chr5",137981076,137981077,"-",0.496414012488082,2,"iAPA",0.376409237298155,TRUE,"proximal pA","SDMAi"
"FBXL5","PAS13656_ATTAAA_0.2",0.000547064872847647,0.000122312690922933,20.5926157776266,1,5.68148345216077e-06,0.000416323829435646,0.454337866362297,0.644230044062156,0.189892177699859,"chr4",15667565,15667566,"-",0.549283955212226,2,"iAPA",-0.383056442052747,TRUE,"proximal pA","SDMAi"
"FLOT1","PAS18871_None_0.2",2.77261021971709e-05,0,25.2062256852114,1,5.15156324785297e-07,4.8563925968949e-05,0.103179274697368,0.217081146467137,0.11390187176977,"chr6",30740834,30740835,"-",0.160130210582253,2,"iAPA",-0.227803743539539,TRUE,"proximal pA","SDMAi"
"GFM2","PAS16343_AATAAA_0.35",0.0147831968892205,0,10.985704219913,1,0.000918173866167038,0.0237383495019769,0.68102705606209,0.363049127579508,-0.317977928482582,"chr5",74731944,74731945,"-",0.522038091820799,2,"iAPA",0.635955856965164,TRUE,"proximal pA","SDMAi"
"GGA3","PAS44863_ATTAAA_0.3",0.0171451541538576,0.00774126118701977,12.7313062093572,1,0.000359585313682777,0.0116564458561852,0.222740723422295,0.379027448431791,0.156286725009496,"chr17",75258825,75258826,"-",0.300884085927043,2,"iAPA",-0.306936033676177,TRUE,"proximal pA","SDMAi"
"GON4L","PAS4245_APA_0.15",0.0205690514641509,0.0126857000756448,10.5237299567556,1,0.00117851376688725,0.0284251715917766,0.37951099766641,0.681776893100374,0.302265895433964,"chr1",155856395,155856396,"-",0.530643945383392,2,"iAPA",NA,TRUE,"proximal pA","SDMAi"
