"gene_name","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type","internal_to_UTR_shift","is_significant","pA_type","condition"
"CLEC16A","PAS40254_AATAAA_0.3",5.26524652083893e-08,1.48371120752069e-06,26.6493285283183,1,2.43935550566627e-07,5.3880984789773e-06,0.681656196790989,0.279972554593345,-0.401683642197644,"chr16",11182180,11182181,"+",0.480814375692167,2,"iAPA",-0.731388156970199,TRUE,"distal pA","ADMAi"
"CYB5R4","PAS18078_AATAAA_0.3",3.50096962831469e-17,7.01834606871335e-16,69.4868594399793,1,7.69253074614855e-17,7.96472798793535e-15,0.850892769586339,0.433471239143641,-0.417421530442698,"chr6",83960424,83960425,"+",0.64218200436499,2,"iAPA",-0.739887575365257,TRUE,"distal pA","ADMAi"
"DDX10","PAS30487_AATAAA_0.35",0.0343131167195496,0,6.55475161073764,1,0.0104604440371648,0.0487505134785505,0.817214518772072,0.920403835739956,0.103189316967883,"chr11",108940923,108940924,"+",0.868809177256014,2,"iAPA",0.206378633935767,TRUE,"distal pA","ADMAi"
"DGKZ","PAS29804_APA_0",2.25452822020234e-05,0,22.2777589549214,1,2.35923390711967e-06,4.11309426999935e-05,0.893265150938875,0.748338017934225,-0.14492713300465,"chr11",46380550,46380551,"+",0.82080158443655,2,"iAPA",-0.2898542660093,TRUE,"distal pA","ADMAi"
"DMXL1","PAS15267_AATAAA_0.25",0.0219983940379764,0.0246072170693186,7.01315467780108,1,0.008091298378405,0.0403086287016725,0.68738572938706,0.400099211700103,-0.287286517686958,"chr5",119249119,119249120,"+",0.543742470543582,2,"iAPA",-0.539380030501625,TRUE,"distal pA","ADMAi"
"DNAAF5","PAS19907_ATTAAA_0.25",6.06533850466654e-40,2.31391603790125e-40,181.860342640744,1,1.90214369147211e-41,8.360115620315e-39,0.851878824412357,0.460478526955809,-0.391400297456548,"chr7",786472,786473,"+",0.656178675684083,2,"iAPA",-0.607308068446621,TRUE,"distal pA","ADMAi"
"DNHD1","PAS29428_APA_0.15",5.35680216304819e-10,0.00473975408620582,10.0081181256101,1,0.00155851693605666,0.0108833400567173,0.478260839428781,0.215686352714305,-0.262574486714476,"chr11",6549034,6549035,"+",0.346973596071543,2,"iAPA",-0.768115302955655,TRUE,"distal pA","ADMAi"
"ECHDC3","PAS26923_AATAAA_0.25",2.0648331655664e-09,0,41.9159736170157,1,9.52810778990042e-11,4.28386908900458e-09,0.852937202013661,0.516502999159139,-0.336434202854522,"chr10",11764064,11764065,"+",0.6847201005864,2,"iAPA",-0.672868405709044,TRUE,"distal pA","ADMAi"
"EEFSEC","PAS10104_AATAAA_0.05",0.0424794989392147,0.00955126046869316,8.72391605236317,1,0.00314062732589211,0.0193410197665154,0.767108548732007,0.653486375312821,-0.113622173419186,"chr3",128408644,128408645,"+",0.710297462022414,2,"iAPA",-0.215107978996877,TRUE,"distal pA","ADMAi"
"EGFR","PAS20415_ATTAAA_0.15",0,1.2668151010067e-234,1077.8140664158,1,2.19237755450697e-236,2.36075215069311e-232,0.279789785056001,0.0133071337390908,-0.266482651316911,"chr7",55211567,55211568,"+",0.146548459397546,2,"iAPA",-0.438622582189386,TRUE,"distal pA","ADMAi"
"FAM20C","PAS19896_AATAAA_0.05",1.37040029372049e-69,6.19284488755996e-73,328.502964419812,1,2.03631949339386e-73,1.62422876332334e-70,0.882592573507839,0.105158461968898,-0.777434111538942,"chr7",260744,260745,"+",0.493875517738368,2,"iAPA",-1.49946278283938,TRUE,"distal pA","ADMAi"
"FAM32A","PAS46405_AATAAA_0.15",1.15846584408695e-08,2.94334743989508e-10,41.885400206651,1,9.67825914666303e-11,4.34231227046948e-09,0.617096704895062,0.781540321306461,0.164443616411398,"chr19",16192043,16192044,"+",0.699318513100761,2,"iAPA",0.313333525998549,TRUE,"distal pA","ADMAi"
"FARP2","PAS7239_AATAAA_0.1",4.95226673913385e-08,3.40540517091544e-06,25.0456837517781,1,5.59879430079801e-07,1.14398134783668e-05,0.116986184613963,0.0111370000751049,-0.105849184538858,"chr2",241494839,241494840,"+",0.064061592344534,2,"iAPA",-0.222385647669552,TRUE,"distal pA","ADMAi"
"FBRSL1","PAS33650_ATTAAA_0.2",2.74926776862646e-104,1.78692495665213e-23,104.064278344118,1,1.95857756735365e-24,4.21799264905283e-22,0.650673818008369,0.409217943831078,-0.241455874177291,"chr12",132584291,132584292,"+",0.529945880919723,2,"iAPA",-0.625474343497601,TRUE,"distal pA","ADMAi"
"FLRT2","PAS37021_APA_0.35",7.75391511554799e-05,0.0457255643193752,7.14491192949936,1,0.00751769660475587,0.0380943797835347,0.634612497179596,0.422357398630175,-0.212255098549422,"chr14",85627918,85627919,"+",0.528484947904886,2,"iAPA",-0.509200018336643,TRUE,"distal pA","ADMAi"
"FNDC3A","PAS35526_AATAAA_0.25",0.0164279857717884,0,8.17168281084741,1,0.00425494123889726,0.024442890988264,0.75009525493871,0.902518246000295,0.152422991061585,"chr13",49209591,49209592,"+",0.826306750469503,2,"iAPA",0.304845982123171,TRUE,"distal pA","ADMAi"
"FOXK2","PAS43585_APA_0.3",4.56911048206913e-22,1.1575379028861e-08,38.5135735056128,1,5.43742020898097e-10,2.12143182433524e-08,0.590838248996988,0.391923102201349,-0.19891514679564,"chr17",82602387,82602388,"+",0.491380675599168,2,"iAPA",-0.335540147502831,TRUE,"distal pA","ADMAi"
"GARRE1","PAS46649_ATTAAA_0.2",0.0330683819691499,0.0317639566022494,6.55745499243403,1,0.0104445638782925,0.0487442583757582,0.221933804583203,0.324437622898647,0.102503818315443,"chr19",34355564,34355565,"+",0.273185713740925,2,"iAPA",0.225525519053116,TRUE,"distal pA","ADMAi"
"GATA2-AS1","PAS10109_AATAAA_0.2",0.00448883627075325,0.00548858997906974,9.73822821871408,1,0.00180474773202814,0.0122261865860201,0.325643768398543,0.566436539109864,0.240792770711322,"chr3",128500656,128500657,"+",0.446040153754203,2,"iAPA",-0.439094349549611,TRUE,"distal pA","ADMAi"
"GATA4","PAS22558_AATAAA_0.05",0.00292431996666531,0,11.9138569854776,1,0.000557179154113068,0.00463476642061763,0.87807649433342,0.447749965917027,-0.430326528416393,"chr8",11759997,11759998,"+",0.662913230125223,2,"iAPA",-0.860653056832785,TRUE,"distal pA","ADMAi"
"GOSR2","PAS42957_APA_0.15",0.0153076752594454,0.00384120500959359,10.3957487382442,1,0.00126305773536651,0.00918299240196051,0.744200719177067,0.467282509417968,-0.276918209759099,"chr17",46946581,46946582,"+",0.605741614297517,2,"iAPA",0.430921567567197,TRUE,"distal pA","ADMAi"
"GPR158","PAS27063_AATAAA_0.25",0.00140680595399838,0,13.4905126992155,1,0.000239772673016642,0.00229194153843494,0.492931988616555,0.696894655001318,0.203962666384763,"chr10",25602225,25602226,"+",0.594913321808936,2,"iAPA",0.407925332769526,TRUE,"distal pA","ADMAi"
"GRHPR","PAS24985_ATTAAA_0.2",0.000136651934887009,0,18.4245624938544,1,1.76764708866941e-05,0.000240480402410515,0.941227654892107,0.822616273419899,-0.118611381472208,"chr9",37436988,37436989,"+",0.881921964156003,2,"iAPA",-0.237222762944416,TRUE,"distal pA","ADMAi"
"HEXD","PAS43572_AATAAA_0.25",0.0133120220898303,0,8.64948871908427,1,0.00327153147816461,0.019953469814147,0.92628401343918,0.819968472674982,-0.106315540764199,"chr17",82442638,82442639,"+",0.873126243057081,2,"iAPA",-0.212631081528397,TRUE,"distal pA","ADMAi"
"HS3ST3B1","PAS42317_AATAAA_0.25",2.45548214514918e-06,0,26.995274982923,1,2.03953414259191e-07,4.58490681574732e-06,0.904389095981899,0.248705194189046,-0.655683901792853,"chr17",14349401,14349402,"+",0.576547145085472,2,"iAPA",-1.31136780358571,TRUE,"distal pA","ADMAi"
"INPP5A","PAS28047_AATAAA_0.05",1.64658468770591e-141,5.05411327816767e-143,654.168957737814,1,2.76980654745271e-144,7.45631922574269e-141,0.916125602301208,0.020909329523857,-0.895216272777351,"chr10",132783478,132783479,"+",0.468517465912532,2,"iAPA",-1.15129125667935,TRUE,"distal pA","ADMAi"
"ITGA1","PAS14789_APA_0.2",0.000711159105210503,0.000403404944240704,14.6037992624061,1,0.000132646847548037,0.00138271176611546,0.520375069965179,0.0387108087664761,-0.481664261198703,"chr5",52952492,52952493,"+",0.279542939365828,2,"iAPA",-0.819105326493595,TRUE,"distal pA","ADMAi"
"ITPR3","PAS17678_AATAAA_0.35",2.7004160004327e-151,1.59180894087945e-129,590.722636792674,1,1.74471864166056e-130,3.13118838890016e-127,0.889388066195275,0.291676350974394,-0.59771171522088,"chr6",33696560,33696561,"+",0.590532208584835,2,"iAPA",-1.17670168789093,TRUE,"distal pA","ADMAi"
"KCNJ14","PAS47065_ATTAAA_0.2",1.20725728313161e-06,0,28.5276840134115,1,9.23683006147135e-08,2.25282414726894e-06,0.675434753673716,0.130629573450332,-0.544805180223384,"chr19",48466978,48466979,"+",0.403032163562024,2,"iAPA",-1.08961036044677,TRUE,"distal pA","ADMAi"
"KDM4C","PAS24816_AATAAA_0.1",0.038131650253179,0,6.33378861534277,1,0.0118458996841902,0.0536967576507515,0.560696273445056,0.333977327575449,-0.226718945869608,"chr9",7175646,7175647,"+",0.447336800510252,2,"iAPA",-0.453437891739215,TRUE,"distal pA","ADMAi"
"KIAA1549L","PAS29689_AATAAA_0.25",1.55394581288495e-33,2.2068955253056e-08,37.2546644180166,1,1.03666742129887e-09,3.82944589795754e-08,0.383535299074023,0.176744974207381,-0.206790324866642,"chr11",33669937,33669938,"+",0.280140136640702,2,"iAPA",-0.575481289744293,TRUE,"distal pA","ADMAi"
"KLHL23","PAS6508_AATAAA_0.3",0.00621242403153872,0,10.2981588585626,1,0.00133163003950815,0.00957528698859684,0.0692700765621058,0.219380121162524,0.150110044600418,"chr2",169754686,169754687,"+",0.144325098862315,2,"iAPA",-0.300220089200836,TRUE,"distal pA","ADMAi"
"KNDC1","PAS28050_ATTAAA_0.15",0.000618609244122879,0.00493619210041385,9.93334923668931,1,0.00162310931077913,0.0112544130744529,0.148971391300728,0.39639738348166,0.247425992180931,"chr10",133186815,133186816,"+",0.272684387391194,2,"iAPA",-0.616332217982464,TRUE,"distal pA","ADMAi"
"LINC00623","PAS1449_None_0.25",0.00794644072174496,0,9.7585226808651,1,0.00178493287423536,0.0121262821386538,0.609695210795644,0.265196278379088,-0.344498932416556,"chr1",121005999,121006000,"+",0.437445744587366,2,"iAPA",0.688997864833113,TRUE,"distal pA","ADMAi"
"LINC01320","PAS5460_APA_0.25",0.0104957442593234,0,9.14766491440105,1,0.0024903567057698,0.0160036937262771,0.890831740252948,0.749732876322706,-0.141098863930242,"chr2",34479361,34479362,"+",0.820282308287827,2,"iAPA",NA,TRUE,"distal pA","ADMAi"
"LRRC28","PAS39078_APA_0.1",0.000711557095247945,0,14.9325181205511,1,0.000111425731497675,0.00119208373250567,0.969005281805358,0.737102297763552,-0.231902984041805,"chr15",99386294,99386295,"+",0.853053789784455,2,"iAPA",-0.463805968083611,TRUE,"distal pA","ADMAi"
"MAML1","PAS15909_AATAAA_0.35",3.58322473761688e-05,0,21.2930138558031,1,3.94165388672056e-06,6.39212786930829e-05,0.971294030056405,0.848965792154885,-0.122328237901519,"chr5",179777279,179777280,"+",0.910129911105645,2,"iAPA",-0.244656475803039,TRUE,"distal pA","ADMAi"
"MOCOS","PAS45335_ATTAAA_0.25",2.52195082313225e-05,0.0373517970241886,8.24165335000475,1,0.00409398231747706,0.0237790354902703,0.24005723754843,0.0767992202165838,-0.163258017331847,"chr18",36272150,36272151,"+",0.158428228882507,2,"iAPA",-0.539736453522073,TRUE,"distal pA","ADMAi"
"MPHOSPH8","PAS35315_AATAAA_0.1",4.36140966365763e-14,0.0006275865376527,16.3887526929057,1,5.15904533222244e-05,0.000615200444489161,0.481833079097228,0.283547340389862,-0.198285738707366,"chr13",19673440,19673441,"+",0.382690209743545,2,"iAPA",-0.481988134976227,TRUE,"distal pA","ADMAi"
"MTBP","PAS23355_AATAAA_0.15",1.05668559800429e-05,0.00250934518119471,13.7730009751394,1,0.000206279529073352,0.0020192890627835,0.338235311086894,0.159090731262848,-0.179144579824046,"chr8",120523634,120523635,"+",0.248663021174871,2,"iAPA",-0.392157395632351,TRUE,"distal pA","ADMAi"
"MUC20-OT1","PAS10693_AATAAA_0.2",3.36515368440118e-10,2.51617113054315e-07,30.0842314588336,1,4.13681305996563e-08,1.08514501899415e-06,0.273410854319821,0.0113995371636848,-0.262011317156136,"chr3",195701334,195701335,"+",0.142405195741753,2,"iAPA",0.64174632327085,TRUE,"distal pA","ADMAi"
"MXD1","PAS5797_APA_0.1",0.0054071704481333,0.00626501052589682,10.7728023072095,1,0.0010300244307611,0.00773721874463584,0.364327345502188,0.185628673214384,-0.178698672287804,"chr2",69940639,69940640,"+",0.274978009358286,2,"iAPA",-0.367386114337326,TRUE,"distal pA","ADMAi"
"NAV3","PAS33016_ATTAAA_0.2",2.73179225377931e-10,9.29532972456605e-09,36.4979916487903,1,1.52823633235832e-09,5.49450712081282e-08,0.283897357316391,0.0653024223321762,-0.218594934984215,"chr12",78213007,78213008,"+",0.174599889824284,2,"iAPA",-0.422538826436226,TRUE,"distal pA","ADMAi"
"NDE1","PAS40304_AATAAA_0.3",2.19799180837256e-07,0,32.1112610905352,1,1.4559096169058e-08,4.208766682193e-07,0.257546417270485,0.071331555453994,-0.186214861816491,"chr16",15726348,15726349,"+",0.164438986362239,2,"iAPA",-0.372429723632981,TRUE,"distal pA","ADMAi"
"NECTIN3","PAS9963_AATAAA_0.3",4.49605743269268e-12,6.70744661368204e-14,60.501627731137,1,7.35176618518588e-15,6.02006222677426e-13,0.668341647715727,0.273742633088308,-0.394599014627419,"chr3",111201441,111201442,"+",0.471042140402018,2,"iAPA",0.533169668110484,TRUE,"distal pA","ADMAi"
"NPAS2","PAS6064_AATAAA_0.15",3.62195469525661e-27,1.02940376582916e-14,64.7594768846348,1,8.46216477640896e-16,7.65719246322452e-14,0.585020088287763,0.246906385975628,-0.338113702312135,"chr2",100996051,100996052,"+",0.415963237131696,2,"iAPA",-0.5341881725067,TRUE,"distal pA","ADMAi"
"NSD2","PAS12486_ATTAAA_0.15",6.48534404872428e-172,2.06258884831091e-32,147.289852741495,1,6.78216547472284e-34,2.56246869585318e-31,0.285127933042554,0.085012802648978,-0.200115130393576,"chr4",1982191,1982192,"+",0.185070367845766,2,"iAPA",-0.484618911132795,TRUE,"distal pA","ADMAi"
"NT5E","PAS18087_AATAAA_0.15",7.38654402674717e-110,7.37598966552578e-95,431.393220907972,1,8.08452970683063e-96,9.16360167191076e-93,0.765792241109985,0.291296793309335,-0.47449544780065,"chr6",85495783,85495784,"+",0.52854451720966,2,"iAPA",-0.720408039042887,TRUE,"distal pA","ADMAi"
"NTN1","PAS42293_AATAAA_0.1",0.0327486118158246,0,6.66211063608554,1,0.00984842016863827,0.0467477128105083,0.757050180115355,0.445169528684174,-0.311880651431181,"chr17",9243998,9243999,"+",0.601109854399764,2,"iAPA",-0.623761302862363,TRUE,"distal pA","ADMAi"
"NTSR1","PAS49341_AATAAA_0.15",5.58286186102763e-72,3.43785192428197e-63,285.963373524759,1,3.76809313324346e-64,2.53592667867285e-61,0.84990508275273,0.269511787152137,-0.580393295600593,"chr20",62762769,62762770,"+",0.559708434952434,2,"iAPA",-1.17372465130211,TRUE,"distal pA","ADMAi"
"PACS2","PAS37264_AATAAA_0.3",1.14975537333705e-08,3.3161967226025e-08,34.0209708335263,1,5.45212753812811e-09,1.7318144345299e-07,0.738208428921525,0.287694907960718,-0.450513520960807,"chr14",105395204,105395205,"+",0.512951668441122,2,"iAPA",-0.811921092256038,TRUE,"distal pA","ADMAi"
"PANX2","PAS51210_AATAAA_0.15",0.0354847494463038,0,6.48464874045942,1,0.0108810038492671,0.050081918977954,0.685952474797893,0.485295605219443,-0.20065686957845,"chr22",50180289,50180290,"+",0.585624040008668,2,"iAPA",-0.4013137391569,TRUE,"distal pA","ADMAi"
"PCCB","PAS10196_AATAAA_0.2",1.39537283446035e-07,0,33.0928795514537,1,8.78598852302366e-09,2.68009984181073e-07,0.0542095225504572,0.309960555111433,0.255751032560976,"chr3",136332587,136332588,"+",0.182085038830945,2,"iAPA",-0.511502065121952,TRUE,"distal pA","ADMAi"
"PDCD6-AHRR","PAS14537_APA_0.25",1.28534648120095e-08,3.43353596930308e-06,25.0298212012276,1,5.64504387927248e-07,1.15233805672049e-05,0.72368250891016,0.361344537815126,-0.362337971095034,"chr5",438287,438288,"+",0.542513523362643,2,"iAPA",-0.695154453595413,TRUE,"distal pA","ADMAi"
"PFKP","PAS26818_ATTAAA_0.2",0,2.01886288406673e-262,1203.98627045617,1,8.29798323701884e-264,1.78705366992438e-259,0.811995066119723,0.283299397653428,-0.528695668466295,"chr10",3136799,3136800,"+",0.547647231886576,2,"iAPA",-0.761553804040854,TRUE,"distal pA","ADMAi"
"POC1B-AS1","PAS33055_AATAAA_0.2",0.0495249925018304,0,5.77585066633208,1,0.0162478540449578,0.0687093462300987,0.377695616703887,0.669906464240526,0.292210847536639,"chr12",89540296,89540297,"+",0.523801040472207,2,"iAPA",0.584421695073278,TRUE,"distal pA","ADMAi"
"POLR2B","PAS12880_AATAAA_0.15",0.000190055197672373,0,17.7382190257067,1,2.53482371411919e-05,0.000330346857145588,0.820200513003918,0.929229905927146,0.109029392923228,"chr4",57031157,57031158,"+",0.874715209465532,2,"iAPA",0.218058785846456,TRUE,"distal pA","ADMAi"
"PPARG","PAS9202_ATTAAA_0.3",0.0163850951043123,0.0103233797217263,8.58227277733863,1,0.00339451411213061,0.0205753605175471,0.507409616927327,0.227238029707276,-0.280171587220051,"chr3",12434340,12434341,"+",0.367323823317302,2,"iAPA",-0.596171450845738,TRUE,"distal pA","ADMAi"
"PRR12","PAS47124_APA_0.2",3.66767599654718e-08,0.00909824193235823,8.81254375527396,1,0.00299166663122646,0.0185887283814463,0.153238838067627,0.0503159813495613,-0.102922856718066,"chr19",49625859,49625860,"+",0.101777409708594,2,"iAPA",-0.314706165954435,TRUE,"distal pA","ADMAi"
"PSMG4","PAS17280_AATAAA_0.25",0.00849319220534593,0.0150322433213367,7.90022176576554,1,0.00494287369705757,0.0274638100979958,0.106209848437883,0.226005771576434,0.11979592313855,"chr6",3272847,3272848,"+",0.166107810007159,2,"iAPA",-0.303485306827399,TRUE,"distal pA","ADMAi"
"PSORS1C1","PAS17593_AATAAA_0.05",0.000150013766933437,0,18.2293738503732,1,1.95835179518643e-05,0.000263100837561665,0.58533515986674,0.874601293927113,0.289266134060373,"chr6",31140036,31140037,"+",0.729968226896927,2,"iAPA",0.578532268120747,TRUE,"distal pA","ADMAi"
"PTPN12","PAS20578_ATTAAA_0.05",0.00237447518177494,0,12.3562991689723,1,0.000439501042010967,0.00379426083530943,0.502550198312782,0.647537248175461,0.144987049862679,"chr7",77640068,77640069,"+",0.575043723244122,2,"iAPA",0.289974099725357,TRUE,"distal pA","ADMAi"
"RAB31","PAS45179_AATAAA_0.1",0.0332564305363881,0,6.62615348900204,1,0.0100492042257941,0.0474708625151792,0.914363751845203,0.764745730820529,-0.149618021024674,"chr18",9862549,9862550,"+",0.839554741332866,2,"iAPA",-0.299236042049347,TRUE,"distal pA","ADMAi"
"RIC8B","PAS33203_AATAAA_0.15",2.4482205842321e-06,7.03709367493623e-07,28.091780528561,1,1.15696188805702e-07,2.7531857702979e-06,0.767801432898753,0.385699749268038,-0.382101683630715,"chr12",106887281,106887282,"+",0.576750591083396,2,"iAPA",-0.6039904618494,TRUE,"distal pA","ADMAi"
"RPTOR","PAS43509_APA_0.05",1.32716713573567e-37,1.94309447421138e-25,115.602302563585,1,5.80840576677709e-27,1.56362283241639e-24,0.589563014046399,0.19945605372138,-0.390106960325019,"chr17",80966366,80966367,"+",0.39450953388389,2,"iAPA",-0.549796524060055,TRUE,"distal pA","ADMAi"
"SEC22A","PAS10075_APA_0.25",3.05624776481027e-05,0.00834938269131053,8.96937286831871,1,0.00274542815794953,0.0173694303200943,0.0651507477854079,0.171924801533132,0.106774053747725,"chr3",123274130,123274131,"+",0.11853777465927,2,"iAPA",0.237853824164175,TRUE,"distal pA","ADMAi"
"SETD1B","PAS33456_APA_0.15",8.87696223016906e-14,3.29485141294746e-08,34.0335356155192,1,5.41703391723798e-09,1.72575802428457e-07,0.88336522128946,0.734543533395703,-0.148821687893758,"chr12",121832652,121832653,"+",0.808954377342582,2,"iAPA",-0.268442272287438,TRUE,"distal pA","ADMAi"
"SH3BP4","PAS7139_APA_0.2",1.97689034786767e-05,0,22.5688022167319,1,2.02750439071274e-06,3.61459723165477e-05,0.951493697166514,0.5,-0.451493697166514,"chr2",235055645,235055646,"+",0.725746848583257,2,"iAPA",-0.902987394333028,TRUE,"distal pA","ADMAi"
"SIPA1L3","PAS46760_AATAAA_0.2",3.72533279856657e-31,1.41400328071052e-15,69.1127980406673,1,9.29899746082033e-17,9.5819717376185e-15,0.415263003907719,0.209066038433451,-0.206196965474268,"chr19",38208365,38208366,"+",0.312164521170585,2,"iAPA",-0.371960306602605,TRUE,"distal pA","ADMAi"
"SLC37A1","PAS50282_AATAAA_0.4",0.0437157134689831,0,6.04921217388602,1,0.0139125030361261,0.0608117851402498,0.901048008282018,0.67904966982376,-0.221998338458258,"chr21",42581429,42581430,"+",0.790048839052889,2,"iAPA",-0.443996676916516,TRUE,"distal pA","ADMAi"
"SLCO4A1","PAS49334_APA_0.15",4.32541296804805e-255,6.35760826848413e-178,812.477658904345,1,1.04524833768097e-178,5.62761705007432e-175,0.893994340686028,0.20945657257097,-0.684537768115058,"chr20",62672285,62672286,"+",0.551725456628499,2,"iAPA",-1.18805733732249,TRUE,"distal pA","ADMAi"
"SMC3","PAS27825_ATTAAA_0.25",0.000128771201743811,8.24045292303317e-06,22.0119300253009,1,2.70961007844303e-06,4.60206330042185e-05,0.497407349365275,0.621128920471528,0.123721571106252,"chr10",110604631,110604632,"+",0.559268134918402,2,"iAPA",0.242162518546187,TRUE,"distal pA","ADMAi"
