"gene_name","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type","internal_to_UTR_shift","is_significant","pA_type","condition"
"BTD","PAS9256_AATAAA_0.25",0.00035880807562252,0.000660291960971455,13.676837448786,1,0.000217115948464713,0.00210243213405399,0.490588339397279,0.773525722477174,0.282937383079895,"chr3",15645816,15645817,"+",0.632057030937227,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"C11orf58","PAS29542_AATAAA_0.15",1.62420859215171e-16,2.32671765848725e-12,54.5310197828148,1,1.53013376230972e-13,1.04945734729624e-11,0.506444821715555,0.354841194344774,-0.151603627370782,"chr11",16755890,16755891,"+",0.430643008030165,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"CAMTA1","PAS113_AATAAA_0.15",0.0036386524714445,0,11.4457605709858,1,0.000716572971080839,0.00573684591271262,0.241718769179122,0.366685726266814,0.124966957087692,"chr1",6888198,6888199,"+",0.304202247722968,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"CASP8","PAS6811_AATAAA_0.15",0.024901412130321,0,7.26110797688261,1,0.00704638053881041,0.0363123021386468,0.883987385430937,0.767433777067835,-0.116553608363102,"chr2",201287707,201287708,"+",0.825710581249386,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"CCDC18","PAS1144_AATAAA_0.3",0.038918539797707,0.0247727909513586,7.00114887952805,1,0.00814574206781052,0.0404581875397526,0.385416096541557,0.679998105416189,0.294582008874632,"chr1",93264942,93264943,"+",0.532707100978873,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"CEP78","PAS25096_APA_0.3",1.23287546517632e-05,0.000238970086362497,16.9054389670491,1,3.92888449519765e-05,0.000484885137470352,0.203822383879347,0.025641036918926,-0.178181346960421,"chr9",78278426,78278427,"+",0.114731710399137,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"CHPF2","PAS21141_AATAAA_0.15",0.000148463619620666,0,18.2535074425859,1,1.93369555177259e-05,0.000260566791505675,0.28850419711658,0.106053731046993,-0.182450466069587,"chr7",151240970,151240971,"+",0.197278964081786,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"CLCN6","PAS207_APA_0.15",0.0104472555971711,0,9.16188715436942,1,0.00247107608572565,0.0159237266852746,0.209390259068605,0.0246574297287162,-0.184732829339889,"chr1",11848077,11848078,"+",0.117023844398661,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"COG3","PAS35508_AATAAA_0.1",0.022105080929759,0.00854840337623717,8.92634050429547,1,0.00281086976155223,0.0176692618753032,0.698039392504806,0.880795336525864,0.182755944021058,"chr13",45536623,45536624,"+",0.789417364515335,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"COL6A2","PAS50362_AATAAA_0.1",5.00333530365301e-22,0,101.835606098768,1,6.03260136349532e-24,1.20294539781699e-21,0.789442212726696,0.587465953925423,-0.201976258801272,"chr21",46132846,46132847,"+",0.68845408332606,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"COQ4","PAS25550_AATAAA_0.1",0.00708138357859215,0,10.008792265583,1,0.00155794655093171,0.0108828857998265,0.778735587228747,0.896829947319249,0.118094360090502,"chr9",128334069,128334070,"+",0.837782767273998,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"DCTN5","PAS40390_AATAAA_0.45",6.87342447866276e-09,9.12554960885344e-08,32.0528827915196,1,1.50032294477205e-08,4.31387916403349e-07,0.142862781796558,0.322009761447205,0.179146979650647,"chr16",23677454,23677455,"+",0.232436271621881,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"DIAPH2","PAS52178_AATAAA_0.2",0.00490296991189845,0,10.8156996913227,1,0.00100642981668767,0.00759632486534978,0.317273099950204,0.646115285510104,0.3288421855599,"chrX",97604993,97604994,"+",0.481694192730154,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"DNAJB6","PAS21189_AATAAA_0.05",3.50452876792118e-23,0,107.392620613266,1,3.65163759682171e-25,8.3661348175694e-23,0.762200094057593,0.414807193547297,-0.347392900510296,"chr7",157417437,157417438,"+",0.588503643802445,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"DOCK1","PAS28002_AATAAA_0.3",5.16040536697986e-79,1.2445283098595e-76,348.687344304505,1,8.18446870044547e-78,7.66350947533885e-75,0.820853540552779,0.131695183051393,-0.689158357501386,"chr10",127452514,127452515,"+",0.476274361802086,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"EIF2S3","PAS51841_AATAAA_0.45",1.50253650597261e-12,5.42376724344694e-14,60.1216595873266,1,8.91716421611663e-15,7.19251118195834e-13,0.341836094499329,0.498962478301763,0.157126383802434,"chrX",24078802,24078803,"+",0.420399286400546,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"ENDOV","PAS43490_APA_0.2",6.70812023408091e-06,1.57064472742755e-06,26.5393209632311,1,2.58228208014845e-07,5.66313919328687e-06,0.652275722894876,0.36825280120592,-0.284022921688956,"chr17",80430341,80430342,"+",0.510264262050398,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"ENSG00000291203","PAS13178_AATAAA_0.3",1.82353543213743e-06,0.00373330025098587,12.4897441421249,1,0.000409192232530901,0.00357644639601684,0.262617171839338,0.0718140204112703,-0.190803151428068,"chr4",119499965,119499966,"+",0.167215596125304,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"ETFRF1","PAS32329_AATAAA_0.25",0.00228220836033454,0,12.4445696818361,1,0.000419208859281354,0.00364476463200866,0.754860678947386,0.587889875949463,-0.166970802997923,"chr12",25205013,25205014,"+",0.671375277448424,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"EXOSC7","PAS9528_AATAAA_0.2",0.00103998729098639,0,14.1300537646634,1,0.000170596307631289,0.00172567500288748,0.164176538800453,0.314511108448131,0.150334569647678,"chr3",45012666,45012667,"+",0.239343823624292,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"FKRP","PAS47007_AATAAA_0.3",1.45733254458556e-05,0,23.2172713700993,1,1.44691992741674e-06,2.66788249630539e-05,0.657540993516141,0.929679345873691,0.27213835235755,"chr19",46758391,46758392,"+",0.793610169694916,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"FLAD1","PAS1614_AATAAA_0.05",0.000460976165871652,0,15.8485783975684,1,6.86180657743187e-05,0.000788137954408389,0.781691361418835,0.634306656385383,-0.147384705033451,"chr1",154993110,154993111,"+",0.707999008902109,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"GLCE","PAS38748_AATAAA_0.3",0.0323144522484681,0,6.68880314514831,1,0.00970203188228418,0.0461956574434827,0.67841143074721,0.827935715834851,0.149524285087641,"chr15",69272204,69272205,"+",0.75317357329103,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"GLS","PAS6729_AATAAA_0.45",0.000588336735159565,3.22762610044381e-05,22.4807475937414,1,2.12260376775242e-06,3.75615404620511e-05,0.192961352123247,0.36738959489061,0.174428242767362,"chr2",190965551,190965552,"+",0.280175473506929,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"GPSM2","PAS1267_APA_0.3",0.0190188622274458,0,7.85921990439147,1,0.005056220294466,0.0279180341241471,0.787434199590153,0.63511213938351,-0.152322060206642,"chr1",108930395,108930396,"+",0.711273169486832,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"GSTM4","PAS1305_AATAAA_0.15",0.00187605026349124,0,12.8710045788878,1,0.000333712424065501,0.00302453789689341,0.167852058793215,0.384108357553731,0.216256298760517,"chr1",109665495,109665496,"+",0.275980208173473,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"HBP1","PAS20848_AATAAA_0.2",0.00964326592004299,0.00187690597581522,11.7234911797568,1,0.000617160658019622,0.00505175672030049,0.544443636426974,0.760271783915894,0.21582814748892,"chr7",107202520,107202521,"+",0.652357710171434,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"HMG20A","PAS38853_ATTAAA_0.25",0.0260157461678859,0,7.16694137669901,1,0.00742592804130575,0.0377617364101004,0.817845051875905,0.683981233094674,-0.133863818781231,"chr15",77485600,77485601,"+",0.750913142485289,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"IGF2R","PAS18511_AATAAA_0.2",8.90094546241595e-11,1.23444185189113e-12,52.6143774716479,1,4.05906825071077e-13,2.58627496589666e-11,0.789850136747094,0.976021160038204,0.18617102329111,"chr6",160106548,160106549,"+",0.882935648392649,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"INF2","PAS37235_AATAAA_0.1",5.36542427035886e-09,5.61356056880079e-11,46.4856467900945,1,9.22920161988757e-12,4.83601182690751e-10,0.74704768122236,0.527400700444464,-0.219646980777895,"chr14",104719602,104719603,"+",0.637224190833412,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"ITFG2","PAS32062_ATTAAA_0.25",1.45719544097028e-16,2.05074144635607e-07,31.2678295269486,1,2.24773635754717e-08,6.17439415767038e-07,0.408218821562466,0.131344809769449,-0.276874011793017,"chr12",2859789,2859790,"+",0.269781815665958,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"JADE2","PAS15399_AATAAA_0.05",1.8061714340598e-14,1.47849840335401e-16,70.3920396816548,1,4.86157036768237e-17,5.3146588547415e-15,0.663743063287415,0.340717267004558,-0.323025796282857,"chr5",134583226,134583227,"+",0.502230165145986,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"KIAA0586","PAS36719_AATAAA_0.3",7.33226589882797e-95,5.47541473445814e-43,193.317376496422,1,6.00138491039895e-44,2.93740512341709e-41,0.34912541086001,0.0156381834491762,-0.333487227410833,"chr14",58548117,58548118,"+",0.182381797154593,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"KIF1B","PAS168_AATAAA_0.25",2.30654879010207e-06,0,27.1371277520061,1,1.89522913387368e-07,4.30544880032739e-06,0.694855403291688,0.424892563751363,-0.269962839540324,"chr1",10381598,10381599,"+",0.559873983521525,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"KLHL18","PAS9552_AATAAA_0.05",2.41977590019611e-07,0,31.9114108862047,1,1.61366419066368e-08,4.56515837947301e-07,0.685571865303238,0.951135061443655,0.265563196140417,"chr3",47346814,47346815,"+",0.818353463373447,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"KLHL7","PAS20145_ATTAAA_0.35",2.80813622756446e-05,0,21.8130861122559,1,3.00543308666098e-06,5.04088839208185e-05,0.468901777884733,0.258457850345776,-0.210443927538958,"chr7",23175416,23175417,"+",0.363679814115254,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"LEPROT","PAS971_AATAAA_0.35",0.0069564888765302,0,10.0490612224667,1,0.00152425597294618,0.010689149017704,0.861450031836092,0.712206934554094,-0.149243097281998,"chr1",65433805,65433806,"+",0.786828483195093,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"LINC02210","PAS42928_AATAAA_0.25",0.00028158022247517,0.00343062206143156,12.6477553265167,1,0.000376016876734262,0.00333933998241199,0.0811851910196289,0.221574769006182,0.140389577986553,"chr17",45642302,45642303,"+",0.151379980012906,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"LMNA","PAS1668_APA_0.05",1.13202414403106e-20,7.25948615296726e-08,31.1510919659486,1,2.38705044833353e-08,6.54039675003957e-07,0.33497160610753,0.437725775558208,0.102754169450678,"chr1",156140079,156140080,"+",0.386348690832869,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"LRRC27","PAS28038_ATTAAA_0.1",0.000554826313838198,8.36355072170436e-05,18.903442059207,1,1.37504343139662e-05,0.000193295922575441,0.193281515871059,0.470576450657184,0.277294934786125,"chr10",132375455,132375456,"+",0.331928983264121,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"LURAP1L","PAS24822_AATAAA_0.1",0.0003704928066662,0,16.2989659115599,1,5.40934631198797e-05,0.00064045484873773,0.630614973352598,0.293079161895065,-0.337535811457533,"chr9",12822128,12822129,"+",0.461847067623832,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"LY6K","PAS23517_AATAAA_0.2",0.000106362612868627,0,18.9670873477794,1,1.32992847290335e-05,0.000187932175289967,0.0646999224091369,0.276780494488032,0.212080572078895,"chr8",142705191,142705192,"+",0.170740208448585,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"MAP3K8","PAS27106_AATAAA_0.15",0.0155258591260924,0.0480932465805503,7.05442581279203,1,0.00790696499675764,0.0396286707400914,0.0769235219919816,0.210001186918394,0.133077664926412,"chr10",30461831,30461832,"+",0.143462354455188,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"MIB2","PAS54_APA_0.05",0.0163303962881335,0,8.18875676528751,1,0.00421507995886031,0.0242976343667065,0.968086929343259,0.850263879916743,-0.117823049426517,"chr1",1630603,1630604,"+",0.909175404630001,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"MIRLET7A1HG","PAS25178_AATAAA_0.2",3.74046504387575e-06,0,26.094189889279,1,3.25160998157702e-07,7.00266725632426e-06,0.0863981004260976,0.372448878960002,0.286050778533905,"chr9",94200898,94200899,"+",0.22942348969305,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"MIRLET7BHG","PAS51168_AATAAA_0.2",4.36705645943561e-23,6.36582047771502e-12,52.1155112859415,1,5.23299249600792e-13,3.23844041362145e-11,0.169653318471478,0.0384025877929189,-0.131250730678559,"chr22",46113925,46113926,"+",0.104027953132198,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"MPI","PAS38810_ATTAAA_0.2",3.33393660556809e-08,0.00869317548174374,10.1676843270252,1,0.00142923672515421,0.0101416942711437,0.757428115186929,0.62680864833741,-0.13061946684952,"chr15",74898227,74898228,"+",0.692118381762169,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"MRPL35","PAS5941_AATAAA_0.35",1.03397995631701e-12,6.55523113301077e-13,55.2198664071038,1,1.07773932515784e-13,7.53577730733744e-12,0.236879365748496,0.431506849287102,0.194627483538606,"chr2",86212840,86212841,"+",0.334193107517799,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"MSL1","PAS42759_AATAAA_0.2",0.00403212764730525,0.00119975831026961,12.5580544633813,1,0.000394502248792136,0.00346917126581765,0.671878785883293,0.525623565820478,-0.146255220062814,"chr17",40136786,40136787,"+",0.598751175851886,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"MSL3","PAS51752_AATAAA_0.35",0.0227940810205643,0,7.45639898294928,1,0.00632113321543702,0.033332988473964,0.953755319883419,0.821113875794838,-0.132641444088581,"chrX",11775750,11775751,"+",0.887434597839129,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"MVB12B","PAS25501_AATAAA_0.05",0.000201917810724675,0,17.608253821305,1,2.71407834302378e-05,0.000350842684245944,0.984979987195947,0.751044474184974,-0.233935513010973,"chr9",126507038,126507039,"+",0.86801223069046,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"MYEOV","PAS30188_AATAAA_0.1",0.0305939454034055,0,6.80867223988844,1,0.00907161941702646,0.0438041246110049,0.125636107646002,0.230540558522221,0.104904450876218,"chr11",69341680,69341681,"+",0.178088333084112,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"NASP","PAS800_AATAAA_0.15",2.58912509009261e-06,3.86323901079581e-07,27.9109281041892,1,1.270302913791e-07,3.00629050015417e-06,0.120969301043428,0.297778126867489,0.176808825824061,"chr1",45618892,45618893,"+",0.209373713955459,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"NHSL2","PAS52095_APA_0.3",0.00088682492991309,0,14.4626834093433,1,0.000142963887927341,0.00147032965157747,0.77264554610522,0.931621523911153,0.158975977805934,"chrX",72160562,72160563,"+",0.852133535008186,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"NUB1","PAS21144_AATAAA_0.4",1.05668559800429e-05,2.07972817111879e-06,24.6601053318009,1,6.83852267043973e-07,1.36491588721585e-05,0.577640044410592,0.810809928483796,0.233169884073204,"chr7",151378443,151378444,"+",0.694224986447194,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"OBSCN","PAS2379_AATAAA_0.1",4.41374428493774e-54,3.13992453986656e-33,149.209189965752,1,2.58116005826333e-34,9.92640410977842e-32,0.582837584575345,0.0154353258730185,-0.567402258702327,"chr1",228361248,228361249,"+",0.299136455224182,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"PAFAH1B1","PAS42153_ATTAAA_0.15",4.4899802439546e-11,1.22558389630836e-09,42.9013608899113,1,5.757059556299e-11,2.68715686132648e-09,0.173990197519177,0.351626010978259,0.177635813459082,"chr17",2685613,2685614,"+",0.262808104248718,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"PIGG","PAS12441_AATAAA_0.25",9.22084091300738e-06,2.1240752303624e-06,25.9563922099765,1,3.49217191416385e-07,7.41690476759692e-06,0.876070103043623,0.56160314615505,-0.314466956888574,"chr4",539527,539528,"+",0.718836624599336,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"PLCB1","PAS48790_APA_0.3",2.09796033141604e-07,0.00479459419660349,9.98693339844937,1,0.0015765493569957,0.0109843309454091,0.439351910977781,0.166117988800232,-0.27323392217755,"chr20",8788522,8788523,"+",0.302734949889007,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"PML","PAS38792_AATAAA_0.15",5.62117462621522e-05,1.1532162445312e-05,21.3672253083942,1,3.79198375136861e-06,6.17731936985434e-05,0.216630182301659,0.359247240645708,0.142617058344049,"chr15",74043336,74043337,"+",0.287938711473683,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"PPARD","PAS17705_AATAAA_0.3",0.00215595777152077,0,12.5645654981927,1,0.000393130138450822,0.00345993079757987,0.96078787764719,0.826295677136324,-0.134492200510867,"chr6",35428175,35428176,"+",0.893541777391757,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"PRKCA","PAS43267_AATAAA_0.05",5.75190823741903e-07,1.299530401806e-08,35.8450098099602,1,2.13654559213267e-09,7.38565744336583e-08,0.616634391064701,0.283641473694773,-0.332992917369928,"chr17",66810741,66810742,"+",0.450137932379737,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"PWWP3A","PAS46031_ATTAAA_0.2",4.16945921055184e-33,1.79323657504963e-18,80.4721954049546,1,2.94824322289717e-19,3.96833537801959e-17,0.60440838612635,0.177655807483851,-0.426752578642498,"chr19",1376949,1376950,"+",0.391032096805101,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"RALBP1","PAS45175_ATTAAA_0.35",1.1445625220535e-10,4.71780607596096e-06,23.0833280501579,1,1.55130003301545e-06,2.83847047672223e-05,0.533073058304941,0.263236813503082,-0.269836244801858,"chr18",9538106,9538107,"+",0.398154935904012,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"RBPMS","PAS22743_AATAAA_0.45",0.00188665553215869,0.000215570279543814,15.7871200759228,1,7.08834098708374e-05,0.000809838257282947,0.196149604248931,0.0527772105376439,-0.143372393711287,"chr8",30570756,30570757,"+",0.124463407393288,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"RIN2","PAS48866_APA_0",1.18451081676481e-14,1.6737282530951e-10,45.1398858285902,1,1.8345071504848e-11,9.14535786871312e-10,0.845172766996156,0.622303347203417,-0.222869419792739,"chr20",20002455,20002456,"+",0.733738057099786,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"RPP30","PAS27555_APA_0.15",0.000220965682268778,4.2468734596184e-06,25.9569726047484,1,3.49112216146809e-07,7.41690476759692e-06,0.124483086085507,0.244100147848383,0.119617061762876,"chr10",90906063,90906064,"+",0.184291616966945,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"SANBR","PAS5698_AATAAA_0.35",0.021642676759034,0,7.57664213340826,1,0.00591294865858864,0.0315591728157038,0.441994498342861,0.74184295527027,0.29984845692741,"chr2",61124275,61124276,"+",0.591918726806566,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"SEC61A2","PAS26938_AATAAA_0.15",0.000108465786685142,0.00725589370219417,9.22611834301233,1,0.00238586918549374,0.0154579057697933,0.0570500267388271,0.163976531528187,0.10692650478936,"chr10",12169956,12169957,"+",0.110513279133507,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"SERPINB8","PAS45481_AATAAA_0.3",0.0299346035594318,0,6.85928413893771,1,0.00881818702651319,0.0428300576912467,0.440619232232563,0.611453831061038,0.170834598828474,"chr18",63989372,63989373,"+",0.526036531646801,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"SIDT2","PAS30559_AATAAA_0.05",0.014681492067041,0,8.42446221161526,1,0.00370206126251468,0.0219393481974453,0.543885838684389,0.356363862142284,-0.187521976542105,"chr11",117197440,117197441,"+",0.450124850413337,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"SIRT5","PAS17361_AATAAA_0.4",0.000448241386977145,0.00519359415687803,9.83981387134782,1,0.0017077477660827,0.0117202217623827,0.829588757118584,0.702826582785173,-0.126762174333411,"chr6",13612287,13612288,"+",0.766207669951879,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"SLC30A5","PAS14903_AATAAA_0.45",0.000947715538867677,0.0133550841109812,8.11444422713794,1,0.00439139339106245,0.0250524630648797,0.573013996790952,0.682161883194795,0.109147886403843,"chr5",69130262,69130263,"+",0.627587939992873,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"SPAG1","PAS23230_None_0.2",4.43019609521473e-11,0,49.8396132691018,1,1.66841264079983e-12,9.58158256860405e-11,0.938674815003555,0.612321131755128,-0.326353683248427,"chr8",100241901,100241902,"+",0.775497973379341,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"SRSF6","PAS49088_AATAAA_0.2",4.37090906603134e-09,5.80253547923543e-08,31.5860235945274,1,1.90797869509245e-08,5.2951326259679e-07,0.536884392059893,0.709635390963606,0.172750998903712,"chr20",43463601,43463602,"+",0.623259891511749,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"STK11","PAS46018_AATAAA_0.05",0.00160081902965759,0.000172444407694555,16.2097062689108,1,5.67028426015588e-05,0.000668026487017051,0.579698961249589,0.726524742566595,0.146825781317007,"chr19",1228429,1228430,"+",0.653111851908092,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"TAOK2","PAS40455_AATAAA_0.2",1.66593130512814e-06,0,27.8124767913087,1,1.33661353596914e-07,3.14593542192693e-06,0.65177243022985,0.820371744371087,0.168599314141236,"chr16",29992259,29992260,"+",0.736072087300469,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"TCF21","PAS18314_AATAAA_0.15",0.0353098632893752,0,6.49429489347676,1,0.0108221209456421,0.0499282769248817,0.144700710129284,0.0377262801229009,-0.106974430006383,"chr6",133895536,133895537,"+",0.0912134951260924,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"TFDP1","PAS35792_AATAAA_0.25",0.000199834315981957,1.90591142761973e-05,20.4048789218023,1,6.26698175589758e-06,9.70278354385408e-05,0.60139717615144,0.743780143817709,0.142382967666269,"chr13",113641466,113641467,"+",0.672588659984574,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"THRA","PAS42755_APA_0.1",0.0046507372189119,0,10.939214359079,1,0.000941500836219141,0.00721314906041104,0.136461296259785,0.353449951381746,0.216988655121961,"chr17",40093864,40093865,"+",0.244955623820765,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"TICRR","PAS38978_APA_0.25",0.000472796144762567,0,15.7968915025763,1,7.05182698797397e-05,0.000806950828974535,0.37512040965286,0.150218511947334,-0.224901897705526,"chr15",89631054,89631055,"+",0.262669460800097,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"TIMM10B","PAS29422_AATAAA_0.05",0.000695146587691347,7.99383142880894e-05,17.6691770972684,1,2.62851646713887e-05,0.000341834122199896,0.261261261275319,0.453269558904612,0.192008297629293,"chr11",6484679,6484680,"+",0.357265410089965,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"TIMM29","PAS46265_AATAAA_0.2",0.000809552739894084,0,14.6572113467944,1,0.000128940373874169,0.00134998456878479,0.28874752741732,0.533145115070499,0.244397587653179,"chr19",10933529,10933530,"+",0.410946321243909,2,"ALE",NA,TRUE,"distal pA","ADMAi"
"TMEM161B-DT","PAS15100_AATAAA_0.2",1.08033614118253e-05,0.000407271344857519,16.6631658936433,1,4.46393966850381e-05,0.000542218864641275,0.00798707438927495,0.131019508703704,0.123032434314429,"chr5",88288176,88288177,"+",0.0695032915464896,2,"ALE",NA,TRUE,"distal pA","ADMAi"
