gene_symbol,feature_id,chr,start,end,window_start,window_end,strand,padj_24hrs,change_in_usage_24hrs,padj_48hrs,change_in_usage_48hrs,padj_72hrs,change_in_usage_72hrs,padj_96hrs,change_in_usage_96hrs,padj_GP2D,change_in_usage_GP2D,padj_H838,change_in_usage_H838,padj_HCT116 p53 -/-,change_in_usage_HCT116 p53 -/-,padj_HCT116 p53 +/+,change_in_usage_HCT116 p53 +/+,padj_LU99,change_in_usage_LU99,padj_MCF7,change_in_usage_MCF7,padj_PANC0403,change_in_usage_PANC0403,padj_SKMEL2,change_in_usage_SKMEL2,padj_SUM149PT,change_in_usage_SUM149PT,padj_U2OS,change_in_usage_U2OS,padj_siCFIM25_DMSO,change_in_usage_siCFIM25_DMSO,padj_siCFIM25_DMAi,change_in_usage_siCFIM25_DMAi,pA_type
RABGGTB,PAS1024_AATAAA_0.35,chr1,75795079,75795080,75794880,75795280,+,NA,0.0032758150484611948,NA,0.005027998044383475,NA,0.01990378311944796,NA,0.018862693106849404,NA,0.0955671300225326,NA,-0.0988186614363184,NA,0.010206698067665942,0,0.1856082994595491,NA,-0.16143307834528153,NA,0.1218781981402824,0,-0.30008991375528216,NA,0.0992583633357218,NA,0.05385385035868295,0,0.3005517036843749,0,-0.327626959,0,-0.317374057,distal pA
MCOLN3,PAS3622_ATTAAA_0.35,chr1,85018082,85018083,85017882,85018282,-,NA,0.1563493554563251,NA,-0.021105175434400048,NA,0.10809515963885352,NA,0.21507925108655956,NA,NA,NA,0.03990976661077639,NA,0.10261893135780752,NA,0.11344120895046927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.434536041,0,-0.41361332,distal pA
SELENOF,PAS3652_ATTAAA_0.2,chr1,86862446,86862447,86862246,86862646,-,NA,-0.038991360370297073,NA,-0.03571658692091165,NA,-0.05172025159307117,NA,-0.014207549716888423,NA,0.02905059148554174,NA,-0.016772138149321908,NA,-0.03808040415133346,0.0143878751502154,-0.08197955552745875,NA,-0.003418720070419365,NA,0.0277594840975956,NA,0.01670968535864875,NA,-0.037126781404242894,NA,-0.0360325562492348,NA,0.012049627206040386,0,-0.101367006,0,-0.10587202800000001,distal pA
TMED5,PAS3703_AATAAA_0.4,chr1,93151853,93151854,93151653,93152053,-,NA,-0.061797124725048835,NA,-0.02372288631054198,NA,0.024438588941764317,NA,0.021808814162651013,NA,-0.05824452665230717,NA,0.0343237307578097,0.017086370824986503,0.1532342415416288,NA,0.08182836356885764,NA,0.026637870601485147,NA,-0.035635379909987885,NA,0.04229651457998551,NA,-0.026154204577479967,NA,-0.05724611867872326,NA,-0.08300509816145968,4.888221854530929e-5,-0.181965756,5.601952329527866e-4,-0.193306111,distal pA
CNN3,PAS3747_AATAAA_0.35,chr1,94896958,94896959,94896758,94897158,-,NA,0.027993770803402096,0,0.0626417419841192,0,0.11667519228979406,0,0.12371055444093391,NA,0.028850370636861744,0,0.17512963201733306,NA,-0.01122372438471897,NA,-0.013842260173368317,0,0.15835931511694085,NA,NA,NA,0.07959642312755866,NA,-0.0025123331131257087,NA,0.06648412536763304,NA,-0.02421175859461233,0,-0.306099616,0,-0.35994529199999997,distal pA
PRMT6,PAS1248_ATTAAA_0.25,chr1,107059291,107059292,107059092,107059492,+,NA,-0.04743677011385694,NA,-0.04295857199956882,NA,0.05414322143673034,NA,0.06111604323746761,NA,-0.07556546219605548,NA,-0.06677927176606224,NA,NA,NA,NA,NA,-0.029784949041654296,NA,0.007793613397992227,NA,-0.02203071485959496,NA,-0.008246169212370758,NA,-0.013301590679813624,NA,0.048272958498249974,0,-0.194654507,NA,-0.163828277,distal pA
GATAD2B,PAS4170_APA_0.35,chr1,153806104,153806105,153805904,153806304,-,0.03251587301595614,-0.08384696506876305,0.1807115980740052,-0.05700567059836775,0.09817173908777656,-0.06479212617320668,3.4481801677782444e-5,-0.1188522017729795,0.22403570891304775,-0.083795766508521,NA,NA,0.002660092961511812,-0.12400365623435015,NA,-0.10212160106026624,0.868011675861933,-0.029971559494870487,2.061630542756281e-5,-0.1679093792973032,NA,NA,NA,-0.06798984544369824,0.8790247068498545,-0.03949922556559035,0.31026933086230996,-0.05445731795204692,9.982009404930308e-4,-0.100524422,1.7255260684355647e-4,-0.119487628,distal pA
RIT1,PAS4246_APA_0.1,chr1,155897809,155897810,155897609,155898009,-,NA,0.0804280835745047,NA,0.03545239576583881,NA,0.12235790853355256,4.55764712239659e-6,0.19584700740225347,NA,0.15193605856640313,NA,0.09992850049883968,NA,0.102949981910612,NA,0.14945694679064925,NA,0.050251911696441054,NA,0.1076248501265924,NA,-0.00520804632777494,NA,0.03464827299725748,NA,0.10954940683419344,NA,0.08339164945760025,0,-0.294062205,0,-0.294308875,distal pA
MEX3A,PAS4259_ATTAAA_0.1,chr1,156072014,156072015,156071814,156072214,-,NA,-0.016599773273050622,NA,0.19021379568292007,0,0.19622606045320368,0,0.2026498738248319,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05791925319899016,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.07518647494659203,0,-0.184515279,0,-0.193877269,distal pA
VAMP4,PAS4424_AATAAA_0.4,chr1,171700164,171700165,171699964,171700364,-,NA,NA,NA,NA,0,0.1818746173665764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.28138552899040414,NA,0.16630182431624668,NA,-0.20457969157049127,NA,NA,NA,0.040992274673056384,1.0884201500292716e-7,-0.485569258,0,-0.464473878,distal pA
RNF2,PAS1987_APA_0.3,chr1,185102173,185102174,185101974,185102374,+,NA,0.05351913093186922,0.006837395792061541,0.1190692692441258,1.3446742250193684e-5,0.20282141378339297,2.950590212376745e-9,0.26809196711852235,NA,0.08385821842737196,NA,-0.04232704292762718,NA,0.022173524160919555,NA,0.08475387952821412,1.6792894664089886e-4,0.21641027538580837,NA,-0.07174802531515284,NA,0.04796216439413592,NA,0.029625025700635632,NA,0.03607018777746429,7.831414618114183e-4,0.17432753678467106,3.3521890326248444e-19,-0.363543264,2.1052505999569184e-11,-0.277496094,distal pA
NUCKS1,PAS4726_APA_0.15,chr1,205713193,205713194,205712993,205713393,-,0.005474632795135736,0.05498657120777595,1.870550729203639e-7,0.09771150399888372,4.028016317637846e-22,0.15697644914282782,3.474266419644052e-24,0.20009384745184244,5.913175397906296e-5,0.14357574671189588,NA,0.06776092649692922,1.7213321565126654e-8,0.14160415527764492,2.324179740386596e-7,0.14970251564892645,1.5038573599123972e-7,0.15860433852219957,1.6536229355545448e-10,0.0913078868599596,3.0539152776347705e-5,0.10164744490072963,0.0025539708877896235,0.09749604733159369,0.0011170110389135512,0.07984066919061084,5.137953408850666e-4,0.09559266805646882,4.585031125492237e-77,-0.448099422,6.122163395714396e-43,-0.36073771,distal pA
MTARC2,PAS2266_AATAAA_0.2,chr1,220784813,220784814,220784614,220785014,+,NA,-0.009316228767271784,0,0.15071717187586017,0,0.12163020562707327,0,0.16453440179127893,NA,-0.018184130432049805,NA,0.06523094485882486,NA,0.0955526923447782,NA,-0.0761021028783021,NA,0.08964201594070775,NA,-0.08377911213660305,NA,0.1664600123290998,NA,NA,NA,-0.009831903297890745,NA,NA,0,-0.152418456,0,-0.178074219,distal pA
DEGS1,PAS2309_AATAAA_0.25,chr1,224193437,224193438,224193238,224193638,+,NA,0.06149107559518341,0,0.08021335487836612,0,0.07667851732350911,0,0.1305847985717012,NA,0.0813161575653708,NA,-0.04446092959902348,NA,0.08937990513370803,0,0.23180882568397743,NA,0.013263014597658551,NA,0.03729858831679256,NA,-0.006068502243580465,NA,0.025832841086633973,NA,0.04714112525103431,0,0.1853143564777674,0,-0.21564937,0,-0.179046506,distal pA
SDE2,PAS4925_AATAAA_0.3,chr1,225982702,225982703,225982502,225982902,-,NA,0.03954234318754235,NA,-0.018623831514064437,NA,0.021283161618368407,NA,0.055961628865731416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05952156158691868,NA,NA,NA,NA,NA,0.006900787276116538,NA,NA,0,-0.419761525,0,-0.39356372,distal pA
RAB4A,PAS2394_APA_0.35,chr1,229304946,229304947,229304747,229305147,+,NA,NA,0.013029972394476622,0.06993052214112454,0.06870029690716803,0.05941364397162015,0.05433153725851687,0.07089904925949378,NA,0.09377058451474692,NA,NA,NA,-0.0066390376106608695,NA,0.01173107666606965,NA,NA,NA,0.03830674171458544,NA,0.0826748555815922,NA,NA,NA,NA,NA,NA,9.678336788568988e-9,-0.101963002,4.609110674934223e-7,-0.095743196,distal pA
ARID4B,PAS5037_AATAAA_0.15,chr1,235166903,235166904,235166703,235167103,-,NA,0.06256553992659408,NA,-0.023178018589235405,NA,0.0016273330606725311,NA,0.019431490378694734,NA,0.022388401160498117,NA,-0.08674473052917986,0,0.11633201863454556,NA,0.05506315769244308,NA,-0.010668974526540365,NA,-0.1264084857021757,NA,0.008453952202890469,NA,0.11151311537587316,NA,-0.07467134858857893,NA,-0.03522567771355489,0,-0.279315786,0,-0.354147693,distal pA
GTPBP4,PAS26798_AATAAA_0.35,chr10,1019927,1019928,1019728,1020128,+,NA,-0.007017921307498898,NA,-0.0017629588243722738,0,0.03827933330063493,0,0.06182227170513477,NA,0.012731752597883284,NA,-0.01502874397105225,NA,0.004176256384722965,0,0.05388314549125573,NA,0.025815078490017296,0,0.08907796047128314,NA,0.02749655890095959,NA,0.0014894070590955044,NA,0.038052528483359827,NA,NA,0,-0.111525253,0,-0.123745144,distal pA
STAM,PAS27006_ATTAAA_0.35,chr10,17715902,17715903,17715703,17716103,+,NA,-0.006594163985963797,NA,0.031441557605764836,NA,0.00649606454636531,NA,0.035329099654801244,NA,NA,NA,NA,0.9294430192537844,-0.05782867172286932,NA,0.06718027006485494,NA,0.04162063857409981,NA,NA,NA,0.0411362530864624,NA,0.06793161531981895,NA,0.046603743401551045,NA,-0.045240842687022886,0,-0.130247522,0,-0.146804771,distal pA
PLXDC2,PAS27024_ATTAAA_0.15,chr10,20289034,20289035,20288835,20289235,+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03991070319148815,NA,-0.09926648045949205,0,-0.210841288,NA,-0.171563025,distal pA
YME1L1,PAS28386_ATTAAA_0.3,chr10,27110455,27110456,27110255,27110655,-,NA,-0.01832379884598601,NA,0.018238644357850997,7.140053264028434e-5,0.07266362808649762,5.177897867876712e-8,0.10714764103295554,NA,0.007638799071296748,NA,-0.005559392685136666,0.012792004546048558,0.06115176699356683,0.1346198487391806,0.06848084109953612,0.085348150479769,0.0641562692259448,0.4300085867574829,0.038779854023731464,NA,-0.01348679510207662,NA,-0.029185464067479298,NA,0.01310320958733624,NA,0.012085388159183835,4.2227984813619434e-14,-0.177264235,4.8548790285998494e-11,-0.150261824,distal pA
ARHGAP12,PAS28433_AATAAA_0.2,chr10,31805437,31805438,31805237,31805637,-,NA,-0.02626994643285599,NA,-0.06621067314368924,NA,-0.06454727797995033,NA,0.01720473901412442,NA,0.04830318059348418,NA,-0.0019959730114357532,NA,0.043809930170183975,NA,0.01530143228024658,NA,-0.041870099469313776,NA,-0.013932024577355928,NA,-0.01793416585387736,NA,0.0019942495652217063,NA,-0.01968780718774107,NA,-0.018489255291496004,0,-0.208423612,0,-0.19853838,distal pA
MYPN,PAS27287_AATAAA_0.3,chr10,68212013,68212014,68211814,68212214,+,NA,NA,NA,NA,NA,0.08941144759019304,NA,0.029029026775032607,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02307149853566848,NA,NA,NA,NA,NA,NA,NA,0.17702294042011357,NA,NA,0,-0.190843291,NA,-0.157913633,distal pA
ACTR1A,PAS29053_AATAAA_0.1,chr10,102479229,102479230,102479029,102479429,-,NA,0.01641299860642287,NA,-0.006710607346265718,NA,0.012578288298933147,0,0.10436805391034054,NA,0.06601103892344662,0,0.12972579082645863,NA,-0.02016655000969292,NA,-0.04662461373644744,NA,0.0340346549308852,0,0.09863997348101128,NA,0.041790923590860785,NA,-0.04107543219042675,NA,0.015583767894606249,NA,0.04712963849279905,0,-0.103511879,NA,-0.091510567,distal pA
TACC2,PAS27936_AATAAA_0.3,chr10,122254539,122254540,122254340,122254740,+,NA,0.08164116187316695,0,0.13105679751672095,0,0.1308297981144385,0,0.22109430309892697,NA,0.051274082407923194,NA,0.02059678491372363,NA,0.029479362675581045,NA,0.056595245069691935,NA,-0.004003175823119598,0,0.1706270719404276,NA,0.02809994179805908,NA,NA,NA,0.01766980482319569,NA,NA,0,-0.279514339,0,-0.248438761,distal pA
MKI67,PAS29305_APA_0.3,chr10,128097894,128097895,128097694,128098094,-,NA,NA,5.517742113584017e-7,-0.08144760424625722,0.033334392276593176,-0.06641922700322936,0.13913320626422507,-0.048540631160724435,NA,-0.003927664130419173,NA,-0.1340580517552451,NA,NA,NA,NA,0.04661379446897509,-0.07594606022848732,NA,-0.0014150614174581466,NA,-0.001583128098138764,NA,NA,NA,-0.09576514784927397,NA,0.013173116030450904,7.386210539900989e-8,-0.150935503,5.025561753833657e-8,-0.193148902,distal pA
FAR1,PAS29528_AATAAA_0.3,chr11,13731493,13731494,13731294,13731694,+,NA,-0.00872047598455028,NA,0.059668162886213016,1,0.026408866726829298,1,0.028734937545537687,NA,-0.03790347044600173,NA,0.03387261257363783,NA,0.01376878285187677,NA,0.010525446375515113,NA,-0.05303850915787911,0.5894227273237914,-0.06290055210492118,NA,0.0720145795831274,NA,-0.06578064303887787,NA,-0.08428908806540358,1,-0.01271231781626514,5.257570122266772e-10,-0.241945338,6.673350841360536e-9,-0.245909224,distal pA
RRAS2,PAS30964_ATTAAA_0.25,chr11,14277920,14277921,14277720,14278120,-,NA,-0.02260010483991129,NA,0.01908346802636074,NA,0.05781139131416041,NA,0.074859604881741093,NA,0.12041750755999692,NA,0.05012326550743945,NA,0.09536212338098243,NA,0.04436102769525829,NA,0.04137486229546155,NA,-0.025619517223049837,NA,-0.0930121994755756,NA,0.017655474400751048,NA,-0.037688430339087475,NA,0.11977300081937133,0,-0.122287072,0,-0.131866177,distal pA
GTF2H1,PAS29577_AATAAA_0.15,chr11,18366812,18366813,18366613,18367013,+,0,0.10213959184523792,0,0.1605333995644982,0,0.2270864739684877,0,0.2234445003617073,NA,0.09193344146467286,NA,0.10990443735933486,NA,0.11850914376250798,NA,-0.0029060087212046115,0,0.2095177053136592,0,0.16860241793503417,NA,0.08166272932915664,NA,0.033483786528616055,0,0.23115070461434029,0.003011647495871591,0.22410307294160348,0,-0.32079515,0,-0.27292676,distal pA
KIF18A,PAS31057_ATTAAA_0.2,chr11,28020624,28020625,28020424,28020824,-,0,0.19573613787188443,0,0.17063453112356625,NA,0.11276301897767416,0,0.16020503012062953,NA,0.16547178064474966,NA,NA,NA,0.0989612484725989,NA,0.1277052152660501,NA,0.11679389982734469,NA,NA,NA,0.15159019566997223,NA,0.1633983707010477,NA,0.03919878104768337,0,0.2973966761619305,0,-0.354535925,0,-0.296784849,distal pA
CAPRIN1,PAS29698_AATAAA_0.1,chr11,34101156,34101157,34100957,34101357,+,1,-0.0030977628363964005,1,-0.019740007458696973,1,-0.021037250749659345,1,0.02185831199339594,1,-0.05423425598423315,0.6651402674170865,-0.10874087880364731,1,-0.04001256230647726,1,0.030350783456345457,1,0.01259973198433162,1,0.031293613275258814,1,-0.020902157400835675,1,0.034429097862005764,1,-0.02820983769521485,1,-0.03562592112971835,7.675322253514533e-6,-0.1246996,0.001365075,-0.131831618,distal pA
CCDC90B,PAS31655_APA_0.2,chr11,83261458,83261459,83261258,83261658,-,NA,0.03147540568848728,NA,0.06048920824355786,NA,0.06274481010484856,NA,0.03541912528582458,NA,0.08498456025035778,NA,0.0347339435095112,NA,0.08517182655446398,NA,0.08130373720609296,NA,0.09049680736462395,0,0.14855418902347312,NA,0.0917718658443712,NA,0.07810273147825086,NA,0.05765126630861778,NA,0.09987068048011556,0,-0.306302745,0,-0.272161704,distal pA
VPS26B,PAS30736_None_0.1,chr11,134247789,134247790,134247590,134247990,+,NA,-0.02781146976022647,NA,-0.03259065535579109,NA,0.029043705271702247,0.004419831659353343,0.129604625478427,NA,0.04284086469390508,NA,0.10802287174297476,NA,0.020100747920963506,NA,0.04777700216369485,NA,0.0977878303609539,0,0.1935931249940944,NA,0.03256475819268001,NA,0.013418980875006035,NA,0.008982708561088626,NA,-0.11238206078137124,0,-0.222409973,0,-0.212125381,distal pA
PTGES3,PAS34399_AATAAA_0.3,chr12,56663351,56663352,56663151,56663551,-,6.35262145359362e-4,0.03557167804405048,NA,0.018077243767659457,7.621196993688074e-17,0.11446994960495845,1.779438706488574e-38,0.11294921600622654,6.382969594012908e-6,0.10202983038082136,NA,0.036451152848056945,4.8674521613075495e-5,0.06613323587735731,1.0653390496301917e-8,0.11317835951546024,0,0.13698718094126627,0.003715548001955798,0.06549283731851663,NA,0.00582044151183686,NA,0.049767255118394194,NA,0.04407355922197109,8.288521137811833e-6,0.10801439168669236,3.625302946924017e-53,-0.225245863,2.6364808217056167e-41,-0.185286596,distal pA
CTDSP2,PAS34449_AATAAA_0.3,chr12,57819928,57819929,57819728,57820128,-,NA,0.040290378851681186,0,0.09003049042695421,NA,0.02507378224171397,0,0.0622451709529096,NA,0.05858380349861714,NA,-0.039666129392526894,NA,-0.003508123123119322,NA,0.0014861233361167514,NA,0.013205656911295605,0,0.059795188069804106,NA,0.043467873780094424,NA,0.04441461112589706,0,0.08690256954889974,NA,-0.015327253300429056,0,-0.173368666,0,-0.14472517,distal pA
USP15,PAS32808_AATAAA_0.15,chr12,62406117,62406118,62405918,62406318,+,0.10949548250531366,0.06375279359190278,NA,0.061632240883599865,0,0.15475506565116193,0.0033938261152107844,0.11980088031358928,NA,NA,NA,0.20528044859164624,0,0.1903284769910787,NA,0.1406360542502988,0,0.2678776574670909,NA,0.06814537943014953,0.412260966572851,0.0768400904162008,NA,-0.01105132190923086,NA,0.05313658697046719,0,0.10252945893192011,6.923963478863795e-7,-0.115571739,0.002751487,-0.09762545,distal pA
CAND1,PAS32901_AATAAA_0.4,chr12,67314617,67314618,67314418,67314818,+,NA,-0.007438586285323817,0.005782014557175771,-0.04221393299337166,NA,-0.008892734229781929,NA,0.0029334722329774077,NA,0.04183427928677083,NA,0.009565766692914326,NA,0.035168304772242504,NA,0.03431414255535983,NA,-0.011309169833185915,NA,NA,NA,NA,NA,NA,0.17384891956184917,-0.0518732467527782,NA,0.01797768525259913,1.095459324166433e-7,-0.093104152,1.3049860531098246e-7,-0.106847808,distal pA
BLTP3B,PAS34756_AATAAA_0.4,chr12,100037075,100037076,100036875,100037275,-,NA,0.08275482258310785,NA,0.005430622778121785,NA,0.115592157131995,0,0.2860685748958497,NA,NA,NA,NA,NA,0.09451033947865428,NA,0.02024508686030324,NA,NA,NA,0.10378167390360447,NA,NA,NA,NA,NA,NA,NA,-0.1667915923456651,0,-0.339892159,0,-0.302542612,distal pA
TPCN1,PAS33311_APA_0.2,chr12,113298581,113298582,113298382,113298782,+,NA,-0.05051714501478577,NA,-0.03927310696909614,NA,-0.018521062107298536,NA,0.014582892926275126,NA,-0.0224865742025524,NA,-0.02527535841019013,0,-0.13666982914679138,NA,-0.04098498151697061,NA,0.02387701148796595,NA,-0.06626021020836925,NA,-0.04444091082979085,NA,0.021385334235839215,NA,-0.04375797003052562,NA,NA,0,-0.24260009,0,-0.201277394,distal pA
DENR,PAS33506_ATTAAA_0.3,chr12,122771059,122771060,122770860,122771260,+,NA,0.012988823792288606,3.3996254136549485e-6,0.10880788675073104,1.804187124832626e-28,0.16795067103830352,1.3795266831786743e-24,0.17321180103522227,NA,0.01318774129434419,NA,-0.024395373759096065,NA,-0.024931561627720145,NA,0.0406178968126526,NA,0.06484155210110609,NA,0.03550665498029115,NA,0.048038982250851243,NA,-0.05346809591493906,NA,-0.001218200343986453,NA,0.005235334208583575,2.40645696386686e-28,-0.283064946,5.954447835967256e-20,-0.24201572700000001,distal pA
EP400,PAS33639_AATAAA_0.15,chr12,132080456,132080457,132080257,132080657,+,0.0027203182809457985,0.11221275909380446,5.092771711853417e-7,0.1743846225945322,1.3073914840068728e-8,0.21350537475591624,6.445698893834099e-11,0.2320250720296615,0.03488103021143213,0.14596182255842505,0.018472759333175236,0.2222710836887859,NA,0.06108478875102685,NA,0.11995763138779758,3.1606988955700935e-9,0.29941289408328986,2.011075658339432e-4,0.13266975177358492,NA,0.14196282178582464,NA,0.018973307688051833,0.014196809832376856,0.16427187130951892,0.004488755137211611,0.11154993564395033,2.8311947663497972e-12,-0.280827564,3.947317974711378e-6,-0.21162967,distal pA
ZNF605,PAS35297_APA_0.25,chr12,132918369,132918370,132918169,132918569,-,NA,NA,NA,-0.13600310031724444,NA,-0.038267596072784335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.145562372,NA,-0.15316934,distal pA
ZMYM2,PAS35326_AATAAA_0.15,chr13,20089113,20089114,20088914,20089314,+,NA,-0.026950692167761692,0.0029814369447065587,-0.16118276174486634,NA,-0.024456815168053536,0.008607727186123524,-0.12150828431294591,NA,NA,NA,-0.10841959446501392,NA,-0.0595216884953621,NA,-0.08723976232757635,NA,-0.003992209166744809,0.0064686833130089974,-0.1068671289580022,NA,-0.0013124725190907238,NA,NA,NA,-0.05908061966578404,NA,NA,0,-0.194218022,0,-0.231680841,distal pA
XPO4,PAS35845_ATTAAA_0.3,chr13,20779131,20779132,20778931,20779331,-,1,-0.05578487136729382,0.09339123648054384,0.1397146813395126,0.02918607729322287,0.14268586282704554,0.00405360958839267,0.2215442680735561,NA,0.06627236094953781,NA,NA,NA,0.08011242535693291,NA,0.14616619414569848,0,0.4171904897280232,NA,0.06281229663122084,NA,0.12200722272148008,NA,-0.03976402175787741,NA,0.045599781829167296,NA,-0.14878516534378006,0,-0.433997923,0,-0.405675064,distal pA
