gene_name,ensembl_ID,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand,mean_usage,sig_PAS_count,UTR_type,pA_type,condition,prox_to_dist_shift,log2FoldChange,padj,APA_and_gene_class
AKAP8,ENSG00000105127,PAS47851_AATAAA_0.3,5.4089120849101594e-8,0,32.84880711465894,1,9.961217963010952e-9,8.892304804416919e-8,0.40600223535350266,0.1884464319530833,-0.21755580340041936,chr19,15354632,15354633,-,0.297224333653293,2,TUTR,proximal pA,DMAi_96hrs,0.4351116068008387,0.4343634721050192,0.0013969873323414611,3' UTR lengthening + no expression change
AKT2,ENSG00000105221,PAS48183_AATAAA_0.2,1.1329503994027952e-53,1.0618040733539337e-49,222.12654555511835,1,3.108419933357566e-50,3.739758860731177e-48,0.8143702389735825,0.4849019557004836,-0.3294682832730989,chr19,40232334,40232335,-,0.6496360973370331,2,TUTR,proximal pA,DMAi_96hrs,0.5810378958309954,-0.1347959512633665,0.15876400614472885,3' UTR lengthening + no expression change
ALDH5A1,ENSG00000112294,PAS17428_AATAAA_0.35,6.891340483489499e-8,0,32.347817932834005,1,1.2890187736974405e-8,1.1322404394410317e-7,0.3805049520608102,0.13237569744749028,-0.24812925461331992,chr6,24533810,24533811,+,0.25644032475415024,2,TUTR,proximal pA,DMAi_96hrs,0.49625850922663983,-0.46243864499374526,0.0022155881886195745,3' UTR lengthening + no expression change
ALG9,ENSG00000086848,PAS31838_AATAAA_0.25,5.7411048645106866e-11,0,46.95896362834503,1,7.2488697784225844e-12,9.521861120854348e-11,0.9193827301633014,0.25210306382220604,-0.6672796663410954,chr11,111786285,111786286,-,0.5857428969927537,2,TUTR,proximal pA,DMAi_96hrs,1.3345593326821907,-0.3667860355229799,0.2089438129091329,3' UTR lengthening + no expression change
ANKH,ENSG00000154122,PAS16028_APA_0.25,6.832860831539532e-15,2.0347161249789378e-15,65.45136072685364,1,5.956609435138557e-16,1.1809851989942002e-14,0.6831640181198398,0.25432975764670585,-0.428834260473134,chr5,14711066,14711067,-,0.4687468878832728,3,TUTR,proximal pA,DMAi_96hrs,0.6771545479995011,-0.5714520145552694,7.124026459771933e-4,3' UTR lengthening + no expression change
AP2B1,ENSG00000006125,PAS42658_ATTAAA_0.3,9.164755266353324e-69,4.895644050528959e-65,292.47949249713565,1,1.4331944974762808e-65,2.55736649600234e-63,0.2654052442099605,0.05394619248188436,-0.2114590517280761,chr17,35724085,35724086,+,0.15967571834592242,2,TUTR,proximal pA,DMAi_96hrs,0.44463011443535994,0.04534904784744818,0.56083066439083,3' UTR lengthening + no expression change
AP5M1,ENSG00000053770,PAS36690_AATAAA_0.25,1.190465659337673e-5,9.908657521048716e-5,16.166370842140168,1,5.801497531263372e-5,2.639930724756264e-4,0.3435112828379208,0.1388889116594477,-0.20462237117847312,chr14,57289515,57289516,+,0.24120009724868424,2,TUTR,proximal pA,DMAi_96hrs,0.40261852114268615,0.4807368759996754,0.00714511897508613,3' UTR lengthening + no expression change
AP5Z1,ENSG00000242802,PAS19980_APA_0.35,3.48098948263902e-55,1.6087072223133686e-58,262.57621920966085,1,4.709472983071064e-59,7.122965756585864e-57,0.9329606801730184,0.6122102682255287,-0.32075041194748954,chr7,4791749,4791750,+,0.7725854741992735,2,TUTR,proximal pA,DMAi_96hrs,0.5536443141187457,0.4127439198122177,3.878401059627627e-6,3' UTR lengthening + no expression change
APBA2,ENSG00000034053,PAS38225_AATAAA_0.45,2.395760877892382e-10,0,44.02043069732372,1,3.2496612196520045e-11,3.99441716944996e-10,0.8569761898034639,0.6083918452969784,-0.24858434450648548,chr15,29117706,29117707,+,0.7326840175502212,2,TUTR,proximal pA,DMAi_96hrs,0.49716868901297095,0.23721638499092032,0.15769139201665802,3' UTR lengthening + no expression change
AQR,ENSG00000021776,PAS39207_ATTAAA_0.45,3.738237007211006e-9,3.683272339038584e-8,31.34823373518884,1,2.15654798205614e-8,1.830472394603611e-7,0.7575744152558328,0.5104607139909623,-0.24711370126487053,chr15,34856510,34856511,-,0.6340175646233975,2,TUTR,proximal pA,DMAi_96hrs,0.5179012939076575,0.3939718994498249,8.591563573510068e-4,3' UTR lengthening + no expression change
ARHGAP35,ENSG00000160007,PAS47013_ATTAAA_0.35,1.6406577970914927e-21,3.1958989628754437e-19,81.3706194157694,1,1.871191925233349e-19,5.150155799762706e-18,0.31073253668828005,0.09031958871166694,-0.2204129479766131,chr19,47001432,47001433,+,0.2005260626999735,2,TUTR,proximal pA,DMAi_96hrs,0.4656484613512155,0.2942307711833723,0.0043885802103734274,3' UTR lengthening + no expression change
ARL3,ENSG00000138175,PAS29058_AATAAA_0.45,1.0129833703150548e-19,0,88.19864898021024,1,5.920032683675742e-21,1.8326713265000868e-19,0.962329337199364,0.6802433802901522,-0.2820859569092118,chr10,102676662,102676663,-,0.8212863587447581,2,TUTR,proximal pA,DMAi_96hrs,0.5641719138184236,0.1230593302025247,0.4399224042222571,3' UTR lengthening + no expression change
ARL4C,ENSG00000188042,PAS9013_AATAAA_0.3,0.014754149485917432,0,7.185916609147,1,0.007347800636835395,0.01904217067780521,0.7529188271518339,0.4193211958827941,-0.33359763126903985,chr2,234495139,234495140,-,0.586120011517314,2,TUTR,proximal pA,DMAi_96hrs,0.6671952625380799,0.5174682038604251,0.12638131056726307,3' UTR lengthening + no expression change
ARL8B,ENSG00000134108,PAS9110_AATAAA_0.25,2.496377819093503e-17,7.371046252580753e-13,53.85553277569488,1,2.1578658131202323e-13,3.3270938813749896e-12,0.36203063479461656,0.1664755029346977,-0.19555513185991885,chr3,5179577,5179578,+,0.2642530688646572,2,TUTR,proximal pA,DMAi_96hrs,0.4418029425144404,0.17144123970445543,0.11281444174021764,3' UTR lengthening + no expression change
ATF6,ENSG00000118217,PAS1751_APA_0.35,4.213632360676172e-19,8.77373462746764e-21,89.85052715635538,1,2.5685013168073552e-21,8.207317789178592e-20,0.7247726790202645,0.302219114053528,-0.4225535649667365,chr1,161959024,161959025,+,0.5134958965368963,3,TUTR,proximal pA,DMAi_96hrs,0.6744046507066374,-0.09209551252649106,0.48569598321208646,3' UTR lengthening + no expression change
ATG12,ENSG00000145782,PAS16631_APA_0.2,6.540144819941809e-16,9.804866671356936e-17,72.23169393558055,1,1.9135760711414505e-17,4.3788907184146086e-16,0.6005287716672363,0.23618087484020325,-0.36434789682703306,chr5,115831581,115831582,-,0.41835482325371975,2,TUTR,proximal pA,DMAi_96hrs,0.49022801226458623,-0.3907955115674204,0.002275188279677269,3' UTR lengthening + no expression change
ATG5,ENSG00000057663,PAS19466_AATAAA_0.35,2.3130798864119884e-8,0,34.59695589349144,1,4.055399800853133e-9,3.831279252667972e-8,0.7673888920850095,0.426023691984053,-0.3413652001009565,chr6,106185920,106185921,-,0.5967062920345312,2,TUTR,proximal pA,DMAi_96hrs,0.6827304002019131,-0.20527071257508825,0.26416716505038285,3' UTR lengthening + no expression change
ATG7,ENSG00000197548,PAS9190_APA_0.15,1.9907360694393407e-17,0,77.41434828670117,1,1.3860463975533646e-18,3.533194677294541e-17,0.9265675880328702,0.6052963271722209,-0.3212712608606493,chr3,11555081,11555082,+,0.7659319576025456,2,TUTR,proximal pA,DMAi_96hrs,0.6425425217212986,-0.23721473897522888,0.15077426865227964,3' UTR lengthening + no expression change
ATL3,ENSG00000184743,PAS31320_ATTAAA_0.15,3.5310793202400363e-32,0,146.51853092083277,1,9.999629388125643e-34,6.429316368940217e-32,0.3466818784803112,0.04935795096890094,-0.29732392751141024,chr11,63629123,63629124,-,0.1980199147246061,2,TUTR,proximal pA,DMAi_96hrs,0.5946478550228205,0.24487597169772896,0.04114063140438314,3' UTR lengthening + no expression change
ATP6V0A2,ENSG00000185344,PAS33557_APA_0.3,2.5889738619483665e-22,2.7351371209139273e-16,70.20759341391977,1,5.338056213616287e-17,1.1612831606635652e-15,0.4226127827456946,0.118990372134028,-0.3036224106116666,chr12,123758272,123758273,+,0.2708015774398613,2,TUTR,proximal pA,DMAi_96hrs,0.7104976912514891,0.26167514990704915,0.055533124361362735,3' UTR lengthening + no expression change
ATP6V1C1,ENSG00000155097,PAS23255_AATAAA_0.15,9.907911508738352e-59,2.0997968708024755e-24,108.53780605820792,1,2.049044204733296e-25,8.842627993306923e-24,0.3488641802257468,0.16005309821139593,-0.18881108201435085,chr8,103069282,103069283,+,0.25445863921857137,3,TUTR,proximal pA,DMAi_96hrs,0.43816544061558804,0.11204598557168294,0.26363375426465374,3' UTR lengthening + no expression change
ATXN3,ENSG00000066427,PAS38012_ATTAAA_0.15,0.001180664271495949,0.0010349034430036312,13.051962008049486,1,3.0296686291394185e-4,0.0011655563832210056,0.6114261032689554,0.350167969072168,-0.2612581341967874,chr14,92064086,92064087,-,0.4807970361705617,2,TUTR,proximal pA,DMAi_96hrs,0.49823096162713487,-0.11662739079065884,0.5858637669876678,3' UTR lengthening + no expression change
B3GLCT,ENSG00000187676,PAS35407_AATAAA_0,0.010094591502394707,0,7.959607812504828,1,0.0047832777555539135,0.013192642243131592,0.2599329297888757,0.03876961021800142,-0.22116331957087432,chr13,31329987,31329988,+,0.14935127000343856,2,TUTR,proximal pA,DMAi_96hrs,0.44232663914174863,-0.30546318589784943,0.2809436211343651,3' UTR lengthening + no expression change
BCL2L11,ENSG00000153094,PAS6154_ATTAAA_0.25,0.0031249766431409,0,10.333999083329672,1,0.0013060192788884315,0.004236293334972872,0.36159612544483993,0.06720837211010908,-0.2943877533347309,chr2,111164629,111164630,+,0.2144022487774745,2,TUTR,proximal pA,DMAi_96hrs,0.5887755066694615,-0.2653078135432332,0.3503651413519217,3' UTR lengthening + no expression change
BLTP3B,ENSG00000111647,PAS34757_AATAAA_0.25,0.03266917700769075,0,5.599376671460391,1,0.017966868812490818,0.04075004907328859,0.4436501391332834,0.15758156423743386,-0.2860685748958496,chr12,100037509,100037510,-,0.30061585168535865,2,TUTR,proximal pA,DMAi_96hrs,0.5721371497916993,-0.22987012344765617,0.34582557359571386,3' UTR lengthening + no expression change
BRAP,ENSG00000089234,PAS34900_APA_0.2,6.013308822119656e-4,0,13.697317460003433,1,2.147610293614163e-4,8.4946946632345e-4,0.5269786025914388,0.3247725490249768,-0.20220605356646204,chr12,111644089,111644090,-,0.4258755758082078,2,TUTR,proximal pA,DMAi_96hrs,0.40441210713292414,0.10107073775663944,0.5708383826322989,3' UTR lengthening + no expression change
C4orf3,ENSG00000164096,PAS14206_APA_0.25,1.8680149650096721e-22,0,101.02184097368172,1,9.097475478922318e-24,3.44813861768728e-22,0.8620545531813342,0.5620609050066018,-0.2999936481747324,chr4,119298490,119298491,-,0.712057729093968,2,TUTR,proximal pA,DMAi_96hrs,0.5999872963494649,-0.05006571772659208,0.6874090025817062,3' UTR lengthening + no expression change
C6orf89,ENSG00000198663,PAS17741_APA_0.25,7.034846800465299e-37,1.741120245823484e-20,89.29680571398058,1,3.39807378423703e-21,1.0686100944053124e-19,0.3337165593238521,0.10954924184854692,-0.2241673174753052,chr6,36924554,36924555,+,0.2216329005861995,3,TUTR,proximal pA,DMAi_96hrs,0.5873848736065781,0.5045173608209285,1.885587359086558e-7,3' UTR lengthening + no expression change
CAB39L,ENSG00000102547,PAS36069_APA_0.25,6.932733175945974e-4,0.00112996124613048,11.594167436441694,1,6.61589863805833e-4,0.002327582770735586,0.2909600092057282,0.07223664586242662,-0.2187233633433016,chr13,49310621,49310622,-,0.1815983275340774,2,TUTR,proximal pA,DMAi_96hrs,0.5351985556160184,0.5795642365531353,0.06496057985650602,3' UTR lengthening + no expression change
CALM1,ENSG00000198668,PAS37043_AATAAA_0.3,2.5871654958149757e-84,6.472491325366391e-40,178.09452173133468,1,1.2632098870935128e-40,1.114502012051782e-38,0.6359852982264402,0.4429412198474282,-0.193044078379012,chr14,90405606,90405607,+,0.5394632590369342,2,TUTR,proximal pA,DMAi_96hrs,0.4277685088172235,-0.1262813835799085,0.013062608421668644,3' UTR lengthening + no expression change
CAPN5,ENSG00000149260,PAS30313_None_0,5.338357904210358e-4,0,13.93817418144647,1,1.889224063503016e-4,7.586034728822098e-4,0.5291518139120163,0.24646932571266625,-0.28268248819935005,chr11,77124494,77124495,+,0.3878105698123413,2,TUTR,proximal pA,DMAi_96hrs,0.5653649763987001,0.4040007030572613,0.06482756776906633,3' UTR lengthening + no expression change
CBX8,ENSG00000141570,PAS44980_APA_0.3,7.210000658546316e-10,0,41.7489058393985,1,1.03780312361076e-10,1.1943008282329312e-9,0.743119255525509,0.31531548383187746,-0.4278037716936315,chr17,79794378,79794379,-,0.5292173696786933,2,TUTR,proximal pA,DMAi_96hrs,0.8556075433872632,0.051043804632021794,0.8642536486336027,3' UTR lengthening + no expression change
CCDC127,ENSG00000164366,PAS15959_APA_0.2,6.2139058189539595e-9,3.6061577236265803e-7,26.92834313759613,1,2.111397541647165e-7,1.5206850049387128e-6,0.8944305125590112,0.6461963060986875,-0.24823420646032368,chr5,204958,204959,-,0.7703134093288493,2,TUTR,proximal pA,DMAi_96hrs,0.49719075452987976,-0.1761071858490484,0.34760467884647733,3' UTR lengthening + no expression change
CCDC149,ENSG00000181982,PAS13701_ATTAAA_0.2,0.0017036365441833662,0,11.571807232711253,1,6.695930789638447e-4,0.002350532203144301,0.8205679249788359,0.2560794532114474,-0.5644884717673885,chr4,24808191,24808192,-,0.5383236890951417,2,TUTR,proximal pA,DMAi_96hrs,1.1289769435347772,0.18330189179725692,0.6049425572275725,3' UTR lengthening + no expression change
CCDC25,ENSG00000147419,PAS23738_AATAAA_0.45,5.360080453231795e-13,0,56.48405391700817,1,5.6655973044674204e-14,9.352947067801154e-13,0.7436195967819298,0.4188122589432536,-0.32480733783867616,chr8,27735053,27735054,-,0.5812159278625917,2,TUTR,proximal pA,DMAi_96hrs,0.6496146756773523,-0.5025031729486441,1.922930176664181e-6,3' UTR lengthening + no expression change
CCNDBP1,ENSG00000166946,PAS38425_AATAAA_0.35,5.503944778566312e-18,0,80.01649104398075,1,3.7129786204614e-19,9.926904624839646e-18,0.9929384679689568,0.7923799548723075,-0.2005585130966492,chr15,43195194,43195195,+,0.8926592114206322,2,TUTR,proximal pA,DMAi_96hrs,0.40111702619329825,-0.4731148269560044,5.585817674509819e-4,3' UTR lengthening + no expression change
CCNG2,ENSG00000138764,PAS12967_ATTAAA_0.2,8.937948263895046e-7,0.004217477105186174,9.163185358244618,1,0.002469323716348182,0.007456803563286837,0.3233573720195858,0.134374633552785,-0.1889827384668008,chr4,77166774,77166775,+,0.2288660027861854,3,TUTR,proximal pA,DMAi_96hrs,0.5467339391668331,-0.22513941969557577,0.3822957881987448,3' UTR lengthening + no expression change
CCNY,ENSG00000108100,PAS27136_AATAAA_0.1,4.400880212760042e-42,5.2095097362026335e-43,191.4616432966832,1,1.5250783372757707e-43,1.6039582168395042e-41,0.5044321915129182,0.19805056047150707,-0.30638163104141114,chr10,35569738,35569739,+,0.3512413759922126,3,TUTR,proximal pA,DMAi_96hrs,0.468864192904631,-0.2461143741428644,0.006107581149380465,3' UTR lengthening + no expression change
CCSER2,ENSG00000107771,PAS27493_AATAAA_0.4,6.352156551276243e-4,0.003858813218517693,9.325937648243324,1,0.0022593267870325453,0.00690007090478151,0.2726641101796561,0.09793477951881846,-0.17472933066083762,chr10,84514804,84514805,+,0.18529944484923727,2,TUTR,proximal pA,DMAi_96hrs,0.45517986220309015,0.04509567749558851,0.8528098231136608,3' UTR lengthening + no expression change
CD2BP2,ENSG00000169217,PAS41505_AATAAA_0.05,9.221063749799314e-22,0,97.73200827137498,1,4.790162986908734e-23,1.7328605556969843e-21,0.5507700770849071,0.20949929314036697,-0.34127078394454013,chr16,30352847,30352848,-,0.380134685112637,2,TUTR,proximal pA,DMAi_96hrs,0.6825415678890805,-0.2517575218741097,0.07524341171239388,3' UTR lengthening + no expression change
CD44,ENSG00000026508,PAS29730_APA_0,2.8709786530635488e-108,4.6645186745007437e-97,440.9197569026146,1,6.827663968898546e-98,3.6143377163359264e-95,0.3672835406060007,0.16292007074078146,-0.20436346986521925,chr11,35229467,35229468,+,0.2651018056733911,2,TUTR,proximal pA,DMAi_96hrs,0.4061982107399533,0.06716194665897966,0.2828012589732914,3' UTR lengthening + no expression change
CD47,ENSG00000196776,PAS11583_AATAAA_0.2,3.9717060321606147e-48,1.2213010742851179e-51,231.01808166876435,1,3.575345677425588e-52,4.6162654230240445e-50,0.7968292512080527,0.37429021436744153,-0.4225390368406112,chr3,108047079,108047080,-,0.5855597327877471,2,TUTR,proximal pA,DMAi_96hrs,0.7586771231022573,-0.3026884773987892,0.01695234988064855,3' UTR lengthening + no expression change
CDS2,ENSG00000101290,PAS48766_APA_0.35,1.2818937303821177e-12,5.474362659811897e-12,49.91856191529314,1,1.6026137440250199e-12,2.2643335292581264e-11,0.5509092616647149,0.2667912497131422,-0.28411801195157266,chr20,5190454,5190455,+,0.4088502556889285,2,TUTR,proximal pA,DMAi_96hrs,0.5058705746702132,-0.07271787026096649,0.6793770719269354,3' UTR lengthening + no expression change
CENPO,ENSG00000138092,PAS5284_AATAAA_0.2,2.1508278877590056e-9,0,39.5083544126137,1,3.2665892523324e-10,3.570316855904394e-9,0.2976064669858468,0.08968110346470097,-0.20792536352114585,chr2,24819914,24819915,+,0.1936437852252739,2,TUTR,proximal pA,DMAi_96hrs,0.41585072704229176,-0.567709439573016,2.37694572894486e-4,3' UTR lengthening + no expression change
CEP104,ENSG00000116198,PAS2630_AATAAA_0.2,2.474043243642494e-5,0,20.268617348565613,1,6.729540424626408e-6,3.726353956886053e-5,0.7729770928015419,0.4532836808807204,-0.3196934119208216,chr1,3814785,3814786,-,0.6131303868411312,2,TUTR,proximal pA,DMAi_96hrs,0.6393868238416432,0.21237489484720865,0.1700548530452446,3' UTR lengthening + no expression change
CFAP44,ENSG00000206530,PAS11627_AATAAA_0.3,1.881554150817003e-4,0.01853157475479873,6.489688812755048,1,0.010850196907300986,0.02641606271421845,0.4499972921432116,0.190478650316122,-0.2595186418270896,chr3,113290842,113290843,-,0.3202379712296668,2,TUTR,proximal pA,DMAi_96hrs,0.7273699227981144,0.1868813793821461,0.4971378031717376,3' UTR lengthening + no expression change
CGGBP1,ENSG00000163320,PAS11496_ATTAAA_0.1,1.7470866464273533e-14,4.09529715525392e-16,68.61172152100335,1,1.1988938100608063e-16,2.525150211880062e-15,0.2920671109181628,0.08303016308307154,-0.2090369478350912,chr3,88055414,88055415,-,0.1875486370006172,2,TUTR,proximal pA,DMAi_96hrs,0.4256412013652404,-0.23961195531686225,0.032590015625809564,3' UTR lengthening + no expression change
CHST12,ENSG00000136213,PAS19947_APA_0.35,4.349315063293663e-7,0,28.55818764378,1,9.0924533880904685e-08,7.006174296765285e-7,0.6984124962016106,0.4465899025437707,-0.25182259365783993,chr7,2434057,2434058,+,0.5725011993726906,2,TUTR,proximal pA,DMAi_96hrs,0.5036451873156798,0.18629871348971108,0.16931922697174345,3' UTR lengthening + no expression change
CHTOP,ENSG00000160679,PAS1581_None_0.05,3.8407050025378794e-41,1.722514706176842e-37,164.8060035160961,1,1.0085286320797311e-37,7.851197650028534e-36,0.715117368099711,0.466045482787038,-0.24907188531267305,chr1,153645469,153645470,+,0.5905814254433746,2,TUTR,proximal pA,DMAi_96hrs,0.5078137912144569,0.3862937952312835,9.232290715432068e-7,3' UTR lengthening + no expression change
CIAO1,ENSG00000144021,PAS5996_APA_0.35,2.091032742934488e-30,3.224671417180184e-33,146.6329046225219,1,9.440190674753675e-34,6.119170126765842e-32,0.713393180841872,0.3813853089380404,-0.33200787190383163,chr2,96271557,96271558,+,0.5473892448899562,2,TUTR,proximal pA,DMAi_96hrs,0.6105710623959154,-0.07256163479849721,0.5272294301101761,3' UTR lengthening + no expression change
CLEC2D,ENSG00000069493,PAS32173_AATAAA_0.25,0.03791820861051609,0,5.294410776169485,1,0.021393967628732743,0.04716890183422881,0.533046263988476,0.24300119233288228,-0.2900450716555937,chr12,9695127,9695128,+,0.3880237281606792,2,TUTR,proximal pA,DMAi_96hrs,0.5800901433111874,-0.14700421548409268,0.5963992269988926,3' UTR lengthening + no expression change
CNNM2,ENSG00000148842,PAS27768_None_0.2,0.03588934351750774,0.06928591199964242,4.194021770157406,1,0.04056675150628414,0.08153911918381196,0.6222249830021459,0.4246400430110924,-0.1975849399910536,chr10,103078480,103078481,+,0.5234325130066192,1,TUTR,proximal pA,DMAi_96hrs,0.4225131207464546,0.14049752433248286,0.6151746803097807,3' UTR lengthening + no expression change
COPS8,ENSG00000198612,PAS7159_APA_0.3,1.9286813048170597e-7,7.660796594096906e-9,34.400803901804466,1,4.485379824032929e-9,4.2024965773136846e-8,0.32906527908000904,0.12543136496169605,-0.203633914118313,chr2,237097933,237097934,+,0.22724832202085252,2,TUTR,proximal pA,DMAi_96hrs,0.4045042801841766,0.27071125431083243,0.027868969816101707,3' UTR lengthening + no expression change
COPZ1,ENSG00000111481,PAS32673_ATTAAA_0.15,1.9404272818462758e-72,0,333.7441351246489,1,1.4700206680653598e-74,3.6477184733665605e-72,0.28651834224035755,0.05029687773130623,-0.2362214645090513,chr12,54350874,54350875,+,0.16840760998583187,2,TUTR,proximal pA,DMAi_96hrs,0.4724429290181026,0.1567148141788746,0.03217688610423678,3' UTR lengthening + no expression change
CTDSPL2,ENSG00000137770,PAS38472_APA_0.05,3.0466764554159387e-10,7.957612547457713e-4,13.544619933442846,1,2.3295824611334532e-4,9.15291911560128e-4,0.310209458564256,0.16799496412585768,-0.1422144944383983,chr15,44527255,44527256,+,0.23910221134505685,3,TUTR,proximal pA,DMAi_96hrs,0.4485593713432612,-0.1771862247057415,0.22636678988377287,3' UTR lengthening + no expression change
CTIF,ENSG00000134030,PAS45373_APA_0.1,2.0155709537288946e-15,1.0654849038246711e-10,42.74428389640525,1,6.238391049449643e-11,7.393424496739534e-10,0.28000002081717307,0.05597069508252515,-0.22402932573464795,chr18,48861894,48861895,+,0.16798535794984912,2,TUTR,proximal pA,DMAi_96hrs,0.5434529681548466,0.5703574118834834,0.0031007843868508245,3' UTR lengthening + no expression change
CTNNBIP1,ENSG00000178585,PAS2705_APA_0.1,1.1033167661003139e-16,2.3118559122392236e-8,32.25284620127741,1,1.3535866325989393e-8,1.1876413984698205e-7,0.6141941365802581,0.31380750135937485,-0.30038663522088327,chr1,9850109,9850110,-,0.4640008189698165,3,TUTR,proximal pA,DMAi_96hrs,0.7186885053502421,-0.5673444857921062,4.244900949277291e-4,3' UTR lengthening + no expression change
CUL3,ENSG00000036257,PAS8929_AATAAA_0.15,7.59858352052115e-14,2.631766330594555e-15,63.578660645398486,1,1.540893490099193e-15,2.9166781306633234e-14,0.8931453888055346,0.6785814623824674,-0.2145639264230672,chr2,224473909,224473910,-,0.785863425594001,2,TUTR,proximal pA,DMAi_96hrs,0.40964299556413053,-0.5299984048445777,5.189504774199277e-6,3' UTR lengthening + no expression change
CYRIB,ENSG00000153310,PAS24558_AATAAA_0.15,1.5143913159601423e-63,0,292.1148494299032,1,1.720899222681979e-65,3.003252808287089e-63,0.9751787580829218,0.6288469437720883,-0.3463318143108335,chr8,129841471,129841472,-,0.8020128509275051,2,TUTR,proximal pA,DMAi_96hrs,0.692663628621667,0.19718737498519692,0.08348312793606268,3' UTR lengthening + no expression change
