gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,pvalue,adj_pvalue,ctrl_1,ctrl_2,ctrl_3,ctrl_4,treatment_1,treatment_2,treatment_3,treatment_4,change_in_usage,chr,start,end,strand,ENSG_name,gene_name,mean_usage,pA_type,window_start,window_end
DNAJC3_ENSG00000102580.15,PAS38099_AATAAA_0.1,0.7886914772201034,NA,0.4203701820320872,0.592257622,0.9549334716988294,0.9549334716988294,0.9549334716988294,0.9549334716988294,0.969963056,0.969963056,0.969963056,0.969963056,0.015029584370958582,chr13,95794986,95794987,+,ENSG00000102580.15,DNAJC3,0.9624482638843088,distal pA,95794787,95795187
DNM1L_ENSG00000087470.21,PAS34722_AATAAA_0.45,0.29531031484089926,NA,0.3140302444000976,0.4884878500496865,0.3736395750576392,0.3736395750576392,0.3736395750576392,0.3736395750576392,0.42574024548903056,0.42574024548903056,0.42574024548903056,0.42574024548903056,0.05210067,chr12,32745543,32745544,+,ENSG00000087470.21,DNM1L,0.3996899102733349,distal pA,32745344,32745744
DOT1L_ENSG00000104885.19,PAS49327_AATAAA_0.2,1.14495559982737e-20,1.0006873676766579e-19,4.049961387540608e-20,3.2186409110093443e-18,0.27697622899299834,0.27697622899299834,0.27697622899299834,0.27697622899299834,0.6616096139011651,0.6616096139011651,0.6616096139011651,0.6616096139011651,0.3846333849081668,chr19,2232576,2232577,+,ENSG00000104885.19,DOT1L,0.4692929214470817,distal pA,2232377,2232777
EIF5_ENSG00000100664.11,PAS39724_ATTAAA_0.15,0.29710536897360623,NA,0.072878971,0.17103572649491883,0.5318382240295549,0.5318382240295549,0.5318382240295549,0.5318382240295549,0.6041304122902516,0.6041304122902516,0.6041304122902516,0.6041304122902516,0.072292188,chr14,103343169,103343170,+,ENSG00000100664.11,EIF5,0.5679843181599032,distal pA,103342970,103343370
FAM98B_ENSG00000171262.11,PAS40892_APA_0.2,0.0119491,0,0.003627624,0.016213850558572183,0.6381713321002663,0.6381713321002663,0.6381713321002663,0.6381713321002663,0.77193247,0.77193247,0.77193247,0.77193247,0.1337611383972127,chr15,38486212,38486213,+,ENSG00000171262.11,FAM98B,0.7050519012988727,distal pA,38486013,38486413
FKBP9_ENSG00000122642.11,PAS21540_APA_0.2,0.10274325972590195,NA,0.048810952,0.12631597153155724,0.915859318,0.915859318,0.915859318,0.915859318,0.9676185795109464,0.9676185795109464,0.9676185795109464,0.9676185795109464,0.051759262,chr7,33006926,33006927,+,ENSG00000122642.11,FKBP9,0.9417389486842072,distal pA,33006727,33007127
FYTTD1_ENSG00000122068.13,PAS11403_AATAAA_0.3,0.7968129321445162,NA,0.7181937229739743,0.8298862699425765,0.6766998479158944,0.6766998479158944,0.6766998479158944,0.6766998479158944,0.6912936142972617,0.6912936142972617,0.6912936142972617,0.6912936142972617,0.014593766381367224,chr3,197784296,197784297,+,ENSG00000122068.13,FYTTD1,0.683996731,distal pA,197784097,197784497
GALNT10_ENSG00000164574.16,PAS16669_APA_0.15,0.1769623185315818,NA,0.096993501,0.2111423506409849,0.5175887371201551,0.5175887371201551,0.5175887371201551,0.5175887371201551,0.6456621428207567,0.6456621428207567,0.6456621428207567,0.6456621428207567,0.12807340570060166,chr5,154420980,154420981,+,ENSG00000164574.16,GALNT10,0.5816254399704559,distal pA,154420781,154421181
GATA6_ENSG00000141448.11,PAS48452_AATAAA_0.15,0.051610326,NA,0.021076575938420907,0.066440067,0.6300429745770536,0.6300429745770536,0.6300429745770536,0.6300429745770536,0.8416772481823592,0.8416772481823592,0.8416772481823592,0.8416772481823592,0.2116342736053056,chr18,22201979,22201980,+,ENSG00000141448.11,GATA6,0.7358601113797064,distal pA,22201780,22202180
GRK5_ENSG00000198873.12,PAS29809_ATTAAA_0.25,0.015206917887560284,0,0.004844378,0.020544629910799205,0.7266223951418497,0.7266223951418497,0.7266223951418497,0.7266223951418497,0.91227608,0.91227608,0.91227608,0.91227608,0.18565368518064213,chr10,119455617,119455618,+,ENSG00000198873.12,GRK5,0.8194492377321708,distal pA,119455418,119455818
GRPEL2_ENSG00000164284.15,PAS16617_AATAAA_0.15,6.136185210787922e-5,0,8.672475097913597e-6,9.303515418536542e-5,0.8312161630729393,0.8312161630729393,0.8312161630729393,0.8312161630729393,0.9610621341252223,0.9610621341252223,0.9610621341252223,0.9610621341252223,0.12984597105228302,chr5,149354581,149354582,+,ENSG00000164284.15,GRPEL2,0.8961391485990808,distal pA,149354382,149354782
HACD3_ENSG00000074696.13,PAS41328_ATTAAA_0.35,1,NA,0.996603282,1,0.6532046592489669,0.6532046592489669,0.6532046592489669,0.6532046592489669,0.6530710509597528,0.6530710509597528,0.6530710509597528,0.6530710509597528,-1.34e-4,chr15,65578344,65578345,+,ENSG00000074696.13,HACD3,0.6531378551043598,distal pA,65578145,65578545
HINT3_ENSG00000111911.7,PAS19403_AATAAA_0.2,0.7870096799903695,NA,0.7013380268455032,0.818248005,0.7107983890490838,0.7107983890490838,0.7107983890490838,0.7107983890490838,0.6695645223470674,0.6695645223470674,0.6695645223470674,0.6695645223470674,-0.041233867,chr6,125980240,125980241,+,ENSG00000111911.7,HINT3,0.6901814556980757,distal pA,125980041,125980441
HIPK1_ENSG00000163349.22,PAS1475_AATAAA_0.1,0.3990861913132346,NA,0.16522362636979185,0.31141152480671824,0.91709637,0.91709637,0.91709637,0.91709637,0.9393210041943876,0.9393210041943876,0.9393210041943876,0.9393210041943876,0.022224634,chr1,113977798,113977799,+,ENSG00000163349.22,HIPK1,0.9282086870189268,distal pA,113977599,113977999
HMMR_ENSG00000072571.20,PAS16728_AATAAA_0.25,0.039636588,0,0.015293625,0.051792405,0.858151755,0.858151755,0.858151755,0.858151755,0.9419770273242182,0.9419770273242182,0.9419770273242182,0.9419770273242182,0.083825273,chr5,163491938,163491939,+,ENSG00000072571.20,HMMR,0.9000643910360546,distal pA,163491739,163492139
HNRNPH3_ENSG00000096746.18,PAS29135_AATAAA_0.15,5.2586190528665185e-21,1.5538265422050494e-22,6.288614908247307e-23,6.280142266425909e-21,0.1431864811894117,0.1431864811894117,0.1431864811894117,0.1431864811894117,0.34799229228228834,0.34799229228228834,0.34799229228228834,0.34799229228228834,0.20480581109287663,chr10,68343191,68343192,+,ENSG00000096746.18,HNRNPH3,0.245589387,distal pA,68342992,68343392
IDH3A_ENSG00000166411.14,PAS41510_AATAAA_0.15,2.68824280266123e-8,0,1.75356145896671e-9,4.3374003601071606e-8,0.6729118024245353,0.6729118024245353,0.6729118024245353,0.6729118024245353,0.8960512879667603,0.8960512879667603,0.8960512879667603,0.8960512879667603,0.22313948554222496,chr15,78170540,78170541,+,ENSG00000166411.14,IDH3A,0.7844815451956477,distal pA,78170341,78170741
INSIG1_ENSG00000186480.13,PAS22535_ATTAAA_0.2,0.3376206532118617,NA,0.16260519661039713,0.3080759480426356,0.41827963244639377,0.41827963244639377,0.41827963244639377,0.41827963244639377,0.4878633874629103,0.4878633874629103,0.4878633874629103,0.4878633874629103,0.069583755,chr7,155310232,155310233,+,ENSG00000186480.13,INSIG1,0.45307151,distal pA,155310033,155310433
IREB2_ENSG00000136381.13,PAS41522_AATAAA_0.15,0.046174603,0.21034973152844932,0.042566156,0.1136366607591889,0.7192384737594033,0.7192384737594033,0.7192384737594033,0.7192384737594033,0.8076124807621313,0.8076124807621313,0.8076124807621313,0.8076124807621313,0.088374007,chr15,78501449,78501450,+,ENSG00000136381.13,IREB2,0.7634254772607674,distal pA,78501250,78501650
KLHDC10_ENSG00000128607.14,PAS22340_AATAAA_0.25,0.007504591,0,0.00209051,0.010364575010094896,0.9202404287372542,0.9202404287372542,0.9202404287372542,0.9202404287372542,0.9857507171919788,0.9857507171919788,0.9857507171919788,0.9857507171919788,0.065510288,chr7,130135702,130135703,+,ENSG00000128607.14,KLHDC10,0.9529955729646165,distal pA,130135503,130135903
LGALSL_ENSG00000119862.13,PAS6138_AATAAA_0.35,0.7710501268193776,NA,0.6824782148155105,0.804169645,0.7434140759323975,0.7434140759323975,0.7434140759323975,0.7434140759323975,0.7796735900538776,0.7796735900538776,0.7796735900538776,0.7796735900538776,0.036259514121480096,chr2,64461376,64461377,+,ENSG00000119862.13,LGALSL,0.7615438329931375,distal pA,64461177,64461577
LPP_ENSG00000145012.15,PAS11287_AATAAA_0.2,0.5835441633870607,NA,0.4631245883373411,0.6303431643655076,0.8597498443950065,0.8597498443950065,0.8597498443950065,0.8597498443950065,0.8375505764056819,0.8375505764056819,0.8375505764056819,0.8375505764056819,-0.022199268,chr3,188890669,188890670,+,ENSG00000145012.15,LPP,0.8486502104003442,distal pA,188890470,188890870
MAN2A1_ENSG00000112893.10,PAS16155_AATAAA_0.25,0.27628806319847243,NA,0.43953238198909206,0.6082802083972689,0.8446817704861144,0.8446817704861144,0.8446817704861144,0.8446817704861144,0.8670658739258728,0.8670658739258728,0.8670658739258728,0.8670658739258728,0.022384103439758385,chr5,109869623,109869624,+,ENSG00000112893.10,MAN2A1,0.8558738222059936,distal pA,109869424,109869824
MARCHF6_ENSG00000145495.17,PAS15522_APA_0.2,7.439668091977722e-50,2.0965295219152718e-16,1.4141718792269508e-17,8.633519322680537e-16,0.27903389912157994,0.27903389912157994,0.27903389912157994,0.27903389912157994,0.4095800556743969,0.4095800556743969,0.4095800556743969,0.4095800556743969,0.13054615655281698,chr5,10435443,10435444,+,ENSG00000145495.17,MARCHF6,0.34430697739798843,distal pA,10435244,10435644
MCCC2_ENSG00000131844.17,PAS15877_AATAAA_0.2,0.001047898,1.1308345843364424e-4,4.576690533119592e-5,4.062758132870406e-4,0.8499907250401877,0.8499907250401877,0.8499907250401877,0.8499907250401877,0.9359354205999328,0.9359354205999328,0.9359354205999328,0.9359354205999328,0.085944696,chr5,71658704,71658705,+,ENSG00000131844.17,MCCC2,0.8929630728200603,distal pA,71658505,71658905
MCM10_ENSG00000065328.17,PAS28775_AATAAA_0.2,1.5316067255075177e-5,0.05549837797702917,0.02246119,0.070140953,0.7346745816506962,0.7346745816506962,0.7346745816506962,0.7346745816506962,0.8070683979298283,0.8070683979298283,0.8070683979298283,0.8070683979298283,0.072393816,chr10,13211108,13211109,+,ENSG00000065328.17,MCM10,0.7708714897902622,distal pA,13210909,13211309
MIS12_ENSG00000167842.16,PAS45156_ATTAAA_0.2,0.081190837,NA,0.036440113,0.10099611156077792,0.9424317931847188,0.9424317931847188,0.9424317931847188,0.9424317931847188,0.991126384,0.991126384,0.991126384,0.991126384,0.048694590638209134,chr17,5490807,5490808,+,ENSG00000167842.16,MIS12,0.9667790885038234,distal pA,5490608,5491008
MOB4_ENSG00000115540.15,PAS7234_APA_0.2,0.006164879,0,0.001665466,0.00853448,0.19604690066186448,0.19604690066186448,0.19604690066186448,0.19604690066186448,0.3681581621147396,0.3681581621147396,0.3681581621147396,0.3681581621147396,0.17211126145287514,chr2,197552617,197552618,+,ENSG00000115540.15,MOB4,0.28210253138830205,distal pA,197552418,197552818
MOSPD2_ENSG00000130150.12,PAS55520_AATAAA_0.35,0.14185222534346556,NA,0.079347453,0.1817076977258933,0.9008238747105102,0.9008238747105102,0.9008238747105102,0.9008238747105102,0.9613750872381364,0.9613750872381364,0.9613750872381364,0.9613750872381364,0.060551213,chrX,14922319,14922320,+,ENSG00000130150.12,MOSPD2,0.9310994809743232,distal pA,14922120,14922520
MPZL1_ENSG00000197965.12,PAS1930_APA_0.15,2.8185538807575917e-5,8.485949023416244e-4,1.1448052938940342e-4,8.867289447687874e-4,0.8026569283605423,0.8026569283605423,0.8026569283605423,0.8026569283605423,0.8840755140498486,0.8840755140498486,0.8840755140498486,0.8840755140498486,0.081418586,chr1,167790820,167790821,+,ENSG00000197965.12,MPZL1,0.8433662212051954,distal pA,167790621,167791021
MRGBP_ENSG00000101189.7,PAS52893_ATTAAA_0.2,0.399542888,NA,0.24803834245131853,0.4143536041621466,0.4533613482907075,0.4533613482907075,0.4533613482907075,0.4533613482907075,0.5982364444620185,0.5982364444620185,0.5982364444620185,0.5982364444620185,0.144875096,chr20,62800590,62800591,+,ENSG00000101189.7,MRGBP,0.525798896,distal pA,62800391,62800791
MRPL44_ENSG00000135900.4,PAS7515_AATAAA_0.3,0.442790595,NA,0.3151760750491403,0.48988888600682834,0.8743172009753278,0.8743172009753278,0.8743172009753278,0.8743172009753278,0.8968182419248067,0.8968182419248067,0.8968182419248067,0.8968182419248067,0.022501040949478912,chr2,223967706,223967707,+,ENSG00000135900.4,MRPL44,0.8855677214500672,distal pA,223967507,223967907
MRPS35_ENSG00000061794.13,PAS34636_AATAAA_0.3,0.001011358,0,2.070431861200944e-4,0.001469766,0.9281058099061144,0.9281058099061144,0.9281058099061144,0.9281058099061144,0.9668021612545068,0.9668021612545068,0.9668021612545068,0.9668021612545068,0.038696351,chr12,27756293,27756294,+,ENSG00000061794.13,MRPS35,0.9474539855803106,distal pA,27756094,27756494
MYO1B_ENSG00000128641.19,PAS7204_AATAAA_0.3,1.1908073974569197e-7,0,8.671520535325288e-9,1.866461415224056e-7,0.47586473250091366,0.47586473250091366,0.47586473250091366,0.47586473250091366,0.7684942243886612,0.7684942243886612,0.7684942243886612,0.7684942243886612,0.2926294918877476,chr2,191425159,191425160,+,ENSG00000128641.19,MYO1B,0.6221794784447874,distal pA,191424960,191425360
NAB1_ENSG00000138386.17,PAS7192_AATAAA_0.3,0.061397716912388815,NA,0.006966523,0.02743911,0.7297945637928956,0.7297945637928956,0.7297945637928956,0.7297945637928956,0.8423849154142566,0.8423849154142566,0.8423849154142566,0.8423849154142566,0.112590352,chr2,190692764,190692765,+,ENSG00000138386.17,NAB1,0.7860897396035762,distal pA,190692565,190692965
NDFIP1_ENSG00000131507.11,PAS16551_AATAAA_0.25,0.025240958,0.017788581411609924,0.00179984,0.009132469,0.698551302,0.698551302,0.698551302,0.698551302,0.7750206882498415,0.7750206882498415,0.7750206882498415,0.7750206882498415,0.076469386,chr5,142152773,142152774,+,ENSG00000131507.11,NDFIP1,0.7367859951007247,distal pA,142152574,142152974
NDST1_ENSG00000070614.15,PAS16638_AATAAA_0.15,0.31435067962563346,NA,0.20080949931061048,0.3575496827278359,0.9905034565219708,0.9905034565219708,0.9905034565219708,0.9905034565219708,0.9950544554464824,0.9950544554464824,0.9950544554464824,0.9950544554464824,0.004550999,chr5,150558209,150558210,+,ENSG00000070614.15,NDST1,0.9927789559842266,distal pA,150558010,150558410
NIPSNAP3A_ENSG00000136783.10,PAS27012_AATAAA_0.05,3.735051281866692e-21,0,6.359164233736421e-23,6.280142266425909e-21,0.5726298353203985,0.5726298353203985,0.5726298353203985,0.5726298353203985,0.9350731943776442,0.9350731943776442,0.9350731943776442,0.9350731943776442,0.3624433590572458,chr9,104760117,104760118,+,ENSG00000136783.10,NIPSNAP3A,0.7538515148490214,distal pA,104759918,104760318
NONO_ENSG00000147140.17,PAS55843_ATTAAA_0.1,3.071615758219864e-7,0,2.4887963579422485e-8,4.894146981482042e-7,0.970674573,0.970674573,0.970674573,0.970674573,0.9906681983298364,0.9906681983298364,0.9906681983298364,0.9906681983298364,0.019993625025910625,chrX,71301165,71301166,+,ENSG00000147140.17,NONO,0.9806713858168812,distal pA,71300966,71301366
NR2C2_ENSG00000177463.16,PAS9844_ATTAAA_0.2,0.7954629662159151,NA,0.7122624151430853,0.8254523197744001,0.9533797370448878,0.9533797370448878,0.9533797370448878,0.9533797370448878,0.9433337971682187,0.9433337971682187,0.9433337971682187,0.9433337971682187,-0.01004594,chr3,15049270,15049271,+,ENSG00000177463.16,NR2C2,0.9483567671065531,distal pA,15049071,15049471
NTAQ1_ENSG00000156795.8,PAS24906_AATAAA_0.2,0.083407935,NA,0.037606285,0.10345965117067649,0.9095247144344746,0.9095247144344746,0.9095247144344746,0.9095247144344746,0.9763993947182936,0.9763993947182936,0.9763993947182936,0.9763993947182936,0.06687468,chr8,123442019,123442020,+,ENSG00000156795.8,NTAQ1,0.9429620545763842,distal pA,123441820,123442220
PAK2_ENSG00000180370.10,PAS11379_AATAAA_0.4,0.039676592,0,0.015317199334866844,0.051819976,0.3607061404908264,0.3607061404908264,0.3607061404908264,0.3607061404908264,0.5469460255521641,0.5469460255521641,0.5469460255521641,0.5469460255521641,0.1862398850613377,chr3,196832480,196832481,+,ENSG00000180370.10,PAK2,0.4538260830214952,distal pA,196832281,196832681
PAPSS2_ENSG00000198682.13,PAS29374_AATAAA_0.15,0.5554046756262684,NA,0.4323611782567567,0.6020194498693413,0.9006699965405085,0.9006699965405085,0.9006699965405085,0.9006699965405085,0.9165200265543132,0.9165200265543132,0.9165200265543132,0.9165200265543132,0.015850030013804806,chr10,87747702,87747703,+,ENSG00000198682.13,PAPSS2,0.9085950115474108,distal pA,87747503,87747903
PAQR5_ENSG00000137819.14,PAS41395_AATAAA_0.25,0.4604879358376758,NA,0.3321180681854622,0.5079920024828702,0.6535705864636777,0.6535705864636777,0.6535705864636777,0.6535705864636777,0.7379816595869859,0.7379816595869859,0.7379816595869859,0.7379816595869859,0.084411073,chr15,69407637,69407638,+,ENSG00000137819.14,PAQR5,0.6957761230253319,distal pA,69407438,69407838
PCNP_ENSG00000081154.12,PAS10527_AATAAA_0.2,0.9273859097697242,NA,0.887817444,0.940252018,0.9179388615765636,0.9179388615765636,0.9179388615765636,0.9179388615765636,0.9211825010800142,0.9211825010800142,0.9211825010800142,0.9211825010800142,0.00324364,chr3,101594434,101594435,+,ENSG00000081154.12,PCNP,0.9195606813282888,distal pA,101594235,101594635
