gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,pvalue,adj_pvalue,ctrl_1,ctrl_2,ctrl_3,ctrl_4,treatment_1,treatment_2,treatment_3,treatment_4,change_in_usage,chr,start,end,strand,ENSG_name,gene_name,mean_usage,pA_type,window_start,window_end
ERVK3-1_ENSG00000142396.11,PAS50749_APA_0.15,0.002441384,0,5.664011094215091e-4,0.00341749,0.5036070241409569,0.5036070241409569,0.5036070241409569,0.5036070241409569,0.7046709790173926,0.7046709790173926,0.7046709790173926,0.7046709790173926,0.2010639548764357,chr19,58315651,58315652,+,ENSG00000142396.11,ERVK3-1,0.6041390015791748,distal pA,58315452,58315852
FAM114A1_ENSG00000197712.12,PAS13490_ATTAAA_0.25,0.052793991,NA,0.021637414,0.067947652,0.7416473605096279,0.7416473605096279,0.7416473605096279,0.7416473605096279,0.5777130198988841,0.5777130198988841,0.5777130198988841,0.5777130198988841,-0.163934341,chr4,38945738,38945739,+,ENSG00000197712.12,FAM114A1,0.65968019,distal pA,38945539,38945939
FAM241A_ENSG00000174749.6,PAS13962_AATAAA_0.4,0.045914089,0.12759588718498846,0.051640346,0.13168435227846562,0.19582374333625377,0.19582374333625377,0.19582374333625377,0.19582374333625377,0.3348558697146371,0.3348558697146371,0.3348558697146371,0.3348558697146371,0.13903212637838336,chr4,112189023,112189024,+,ENSG00000174749.6,FAM241A,0.2653398065254454,distal pA,112188824,112189224
FLNB_ENSG00000136068.16,PAS10357_AATAAA_0.15,4.7307365766540485e-17,8.148676739360339e-16,3.2979157347195793e-16,1.7370316169811242e-14,0.7805683876914004,0.7805683876914004,0.7805683876914004,0.7805683876914004,0.90830754,0.90830754,0.90830754,0.90830754,0.12773915192639862,chr3,58172247,58172248,+,ENSG00000136068.16,FLNB,0.8444379636545997,distal pA,58172048,58172448
FLVCR1_ENSG00000162769.13,PAS2374_AATAAA_0.15,4.0913784562287336e-5,1.7690203283287343e-6,7.159542785215576e-7,1.0037559410044928e-5,0.7654936162760656,0.7654936162760656,0.7654936162760656,0.7654936162760656,0.914129137,0.914129137,0.914129137,0.914129137,0.14863552109563538,chr1,212899360,212899361,+,ENSG00000162769.13,FLVCR1,0.8398113768238833,distal pA,212899161,212899561
GALNT1_ENSG00000141429.14,PAS48522_AATAAA_0.2,0.22971579486457025,NA,0.13476659965388121,0.26843396113766554,0.13130617530347033,0.13130617530347033,0.13130617530347033,0.13130617530347033,0.1861927054840045,0.1861927054840045,0.1861927054840045,0.1861927054840045,0.05488653,chr18,35711621,35711622,+,ENSG00000141429.14,GALNT1,0.1587494403937374,distal pA,35711422,35711822
GAS8_ENSG00000141013.17,PAS43953_APA_0.2,0.011813099677852696,0,0.00357422,0.016001783,0.4876124124081748,0.4876124124081748,0.4876124124081748,0.4876124124081748,0.7555883290301488,0.7555883290301488,0.7555883290301488,0.7555883290301488,0.26797591662197406,chr16,90044959,90044960,+,ENSG00000141013.17,GAS8,0.6216003707191619,distal pA,90044760,90045160
GMPS_ENSG00000163655.16,PAS11004_ATTAAA_0.35,7.108265397673605e-4,0.0740037,0.014975312848429083,0.05094565,0.23258620582508932,0.23258620582508932,0.23258620582508932,0.23258620582508932,0.3849732692104346,0.3849732692104346,0.3849732692104346,0.3849732692104346,0.15238706338534524,chr3,155944018,155944019,+,ENSG00000163655.16,GMPS,0.308779738,distal pA,155943819,155944219
GPAT4_ENSG00000158669.11,PAS24321_AATAAA_0.2,3.361389116547406e-20,2.0393249443088668e-19,4.126757041150148e-20,3.2603808129228023e-18,0.059403316,0.059403316,0.059403316,0.059403316,0.3375550437687723,0.3375550437687723,0.3375550437687723,0.3375550437687723,0.2781517277694012,chr8,41625000,41625001,+,ENSG00000158669.11,GPAT4,0.1984791798840717,distal pA,41624801,41625201
GPX8_ENSG00000164294.14,PAS15747_AATAAA_0.3,3.421010149774637e-4,0,5.957820753145984e-5,5.080602573682775e-4,0.19604340418054955,0.19604340418054955,0.19604340418054955,0.19604340418054955,0.4553798630453555,0.4553798630453555,0.4553798630453555,0.4553798630453555,0.25933645886480594,chr5,55167293,55167294,+,ENSG00000164294.14,GPX8,0.3257116336129525,distal pA,55167094,55167494
GTF2H1_ENSG00000110768.12,PAS31586_AATAAA_0.15,0.7541675073147412,NA,0.4399357326887637,0.6086150661777268,0.4886181014283666,0.4886181014283666,0.4886181014283666,0.4886181014283666,0.5668437737722655,0.5668437737722655,0.5668437737722655,0.5668437737722655,0.078225672,chr11,18366812,18366813,+,ENSG00000110768.12,GTF2H1,0.5277309376003161,distal pA,18366613,18367013
GTPBP10_ENSG00000105793.16,PAS21921_ATTAAA_0.25,0.018691964,0,0.006176975,0.0249138,0.4715341878826417,0.4715341878826417,0.4715341878826417,0.4715341878826417,0.7513112288621394,0.7513112288621394,0.7513112288621394,0.7513112288621394,0.27977704097949774,chr7,90387490,90387491,+,ENSG00000105793.16,GTPBP10,0.6114227083723905,distal pA,90387291,90387691
HCCS_ENSG00000004961.15,PAS55503_AATAAA_0.25,3.8170756648861447e-35,0,1.7508173795295816e-37,6.046893819830634e-35,0.3980574113249634,0.3980574113249634,0.3980574113249634,0.3980574113249634,0.7514570325531065,0.7514570325531065,0.7514570325531065,0.7514570325531065,0.35339962122814306,chrX,11123073,11123074,+,ENSG00000004961.15,HCCS,0.5747572219390349,distal pA,11122874,11123274
HGSNAT_ENSG00000165102.15,PAS24365_AATAAA_0.3,0.014131305081889152,0.005556582,0.002248848,0.010967423249810378,0.038624407,0.038624407,0.038624407,0.038624407,0.12656873244375288,0.12656873244375288,0.12656873244375288,0.12656873244375288,0.087944325,chr8,43202825,43202826,+,ENSG00000165102.15,HGSNAT,0.08259657,distal pA,43202626,43203026
HMCES_ENSG00000183624.14,PAS10762_AATAAA_0.2,0.050589636,NA,0.020516043171093908,0.065157478,0.2303155546373572,0.2303155546373572,0.2303155546373572,0.2303155546373572,0.2974900425454885,0.2974900425454885,0.2974900425454885,0.2974900425454885,0.067174488,chr3,129306182,129306183,+,ENSG00000183624.14,HMCES,0.26390279859142285,distal pA,129305983,129306383
HSBP1_ENSG00000230989.8,PAS43800_AATAAA_0.15,0.040474512,0,0.015708261973272627,0.052863359,0.078984936,0.078984936,0.078984936,0.078984936,0.12689044818733552,0.12689044818733552,0.12689044818733552,0.12689044818733552,0.047905512307551246,chr16,83812990,83812991,+,ENSG00000230989.8,HSBP1,0.1029376920335599,distal pA,83812791,83813191
HSCB_ENSG00000100209.11,PAS54501_AATAAA_0.3,0.074933421,NA,0.032832367,0.093763878,0.8047163636709161,0.8047163636709161,0.8047163636709161,0.8047163636709161,0.962093305,0.962093305,0.962093305,0.962093305,0.1573769413528957,chr22,28757505,28757506,+,ENSG00000100209.11,HSCB,0.883404834,distal pA,28757306,28757706
HSPA4_ENSG00000170606.16,PAS16344_AATAAA_0.25,2.155961861217193e-39,4.205065702196925e-42,8.509327826086699e-43,5.4423229539128786e-40,0.3667915352883551,0.3667915352883551,0.3667915352883551,0.3667915352883551,0.745639277,0.745639277,0.745639277,0.745639277,0.3788477413623159,chr5,133106446,133106447,+,ENSG00000170606.16,HSPA4,0.556215406,distal pA,133106247,133106647
HTT_ENSG00000197386.14,PAS13288_ATTAAA_0.15,2.269696416841901e-4,0,3.738597379946762e-5,3.3973681603562215e-4,0.015010325106663667,0.015010325106663667,0.015010325106663667,0.015010325106663667,0.077748254,0.077748254,0.077748254,0.077748254,0.062737929,chr4,3243955,3243956,+,ENSG00000197386.14,HTT,0.046379289723640416,distal pA,3243756,3244156
ITM2B_ENSG00000136156.15,PAS37952_APA_0.2,0.2895055483788927,NA,0.18005760465329285,0.3314629506713783,0.27684018668344246,0.27684018668344246,0.27684018668344246,0.27684018668344246,0.3072342629440276,0.3072342629440276,0.3072342629440276,0.3072342629440276,0.030394076,chr13,48261867,48261868,+,ENSG00000136156.15,ITM2B,0.292037225,distal pA,48261668,48262068
JPT2_ENSG00000206053.13,PAS42847_AATAAA_0.15,3.7623673716915954e-4,3.797308994720098e-4,7.684195534956669e-5,6.289240111517551e-4,0.15372100202422878,0.15372100202422878,0.15372100202422878,0.15372100202422878,0.2427076722317072,0.2427076722317072,0.2427076722317072,0.2427076722317072,0.08898667,chr16,1702075,1702076,+,ENSG00000206053.13,JPT2,0.198214337,distal pA,1701876,1702276
KAT7_ENSG00000136504.15,PAS46025_AATAAA_0.3,0.11936896263857462,NA,0.3800804443727251,0.5543338525757489,0.084166428,0.084166428,0.084166428,0.084166428,0.063374915,0.063374915,0.063374915,0.063374915,-0.020791513,chr17,49832805,49832806,+,ENSG00000136504.15,KAT7,0.073770672,distal pA,49832606,49833006
LANCL2_ENSG00000132434.10,PAS21690_APA_0.2,0.5530468852192317,NA,0.429727833,0.5994540207281813,0.4011074110693119,0.4011074110693119,0.4011074110693119,0.4011074110693119,0.47712697954323935,0.47712697954323935,0.47712697954323935,0.47712697954323935,0.076019568,chr7,55433735,55433736,+,ENSG00000132434.10,LANCL2,0.4391171953062756,distal pA,55433536,55433936
LEPROTL1_ENSG00000104660.19,PAS24217_AATAAA_0.1,6.6043883452977145e-6,1.631335053153582e-5,3.301152881920017e-6,3.969362968403559e-5,0.31138206180160855,0.31138206180160855,0.31138206180160855,0.31138206180160855,0.5307334220338374,0.5307334220338374,0.5307334220338374,0.5307334220338374,0.2193513602322289,chr8,30108063,30108064,+,ENSG00000104660.19,LEPROTL1,0.421057742,distal pA,30107864,30108264
LEPROT_ENSG00000213625.9,PAS1049_AATAAA_0.35,0.078559008,NA,0.03496883,0.098016656,0.11857354804988772,0.11857354804988772,0.11857354804988772,0.11857354804988772,0.19708501673533613,0.19708501673533613,0.19708501673533613,0.19708501673533613,0.078511469,chr1,65436004,65436005,+,ENSG00000213625.9,LEPROT,0.15782928239261193,distal pA,65435805,65436205
METTL13_ENSG00000010165.20,PAS1974_ATTAAA_0.25,0.18873304686802927,NA,0.10503236023650532,0.22445340180373952,0.21483185381364467,0.21483185381364467,0.21483185381364467,0.21483185381364467,0.2827113570362182,0.2827113570362182,0.2827113570362182,0.2827113570362182,0.067879503,chr1,171797711,171797712,+,ENSG00000010165.20,METTL13,0.24877160542493143,distal pA,171797512,171797912
MOCOS_ENSG00000075643.6,PAS48540_ATTAAA_0.25,0.009545604,0.12964191936121633,0.05246841167172919,0.1333150278401428,0.35061964118820377,0.35061964118820377,0.35061964118820377,0.35061964118820377,0.4654191268872578,0.4654191268872578,0.4654191268872578,0.4654191268872578,0.11479948569905409,chr18,36272150,36272151,+,ENSG00000075643.6,MOCOS,0.4080193840377308,distal pA,36271951,36272351
MRRF_ENSG00000148187.18,PAS27171_ATTAAA_0.4,0.4070119628036917,NA,0.16720589845077546,0.31452975099332847,0.34752608386890327,0.34752608386890327,0.34752608386890327,0.34752608386890327,0.4404198386630712,0.4404198386630712,0.4404198386630712,0.4404198386630712,0.092893755,chr9,122331332,122331333,+,ENSG00000148187.18,MRRF,0.3939729612659872,distal pA,122331133,122331533
MSH3_ENSG00000113318.11,PAS16010_AATAAA_0.25,0.872157437,NA,0.5727702868847896,0.7203743536988116,0.749445951,0.749445951,0.749445951,0.749445951,0.800736674,0.800736674,0.800736674,0.800736674,0.051290723,chr5,80876813,80876814,+,ENSG00000113318.11,MSH3,0.775091313,distal pA,80876614,80877014
NDUFAF5_ENSG00000101247.18,PAS52317_AATAAA_0.2,0.002768114,0,6.581013712279207e-4,0.00388014,0.2027951750597542,0.2027951750597542,0.2027951750597542,0.2027951750597542,0.4649030748763474,0.4649030748763474,0.4649030748763474,0.4649030748763474,0.2621078998165932,chr20,13820769,13820770,+,ENSG00000101247.18,NDUFAF5,0.3338491249680508,distal pA,13820570,13820970
NDUFAF6_ENSG00000156170.14,PAS24671_ATTAAA_0.2,0.32987331128864683,NA,0.2133519077934571,0.373699723,0.4894014844758804,0.4894014844758804,0.4894014844758804,0.4894014844758804,0.5932628374404667,0.5932628374404667,0.5932628374404667,0.5932628374404667,0.10386135296458632,chr8,95058708,95058709,+,ENSG00000156170.14,NDUFAF6,0.5413321609581736,distal pA,95058509,95058909
NOM1_ENSG00000146909.8,PAS22550_AATAAA_0.35,2.153883157270311e-6,0,2.0898189402848357e-7,3.279013806888508e-6,0.4455343083424147,0.4455343083424147,0.4455343083424147,0.4455343083424147,0.758971122,0.758971122,0.758971122,0.758971122,0.3134368136180983,chr7,156973173,156973174,+,ENSG00000146909.8,NOM1,0.6022527151514638,distal pA,156972974,156973374
NSD1_ENSG00000165671.22,PAS16845_APA_0.1,0.084175667,NA,0.038090568,0.10451367164025208,0.4667395716780573,0.4667395716780573,0.4667395716780573,0.4667395716780573,0.5973409576352585,0.5973409576352585,0.5973409576352585,0.5973409576352585,0.13060138595720128,chr5,177300211,177300212,+,ENSG00000165671.22,NSD1,0.5320402646566579,distal pA,177300012,177300412
NSUN4_ENSG00000117481.11,PAS878_AATAAA_0.15,0.097717797,NA,0.045811024,0.12038502436657517,0.7104443776416107,0.7104443776416107,0.7104443776416107,0.7104443776416107,0.8417131469974516,0.8417131469974516,0.8417131469974516,0.8417131469974516,0.13126876935584086,chr1,46365017,46365018,+,ENSG00000117481.11,NSUN4,0.7760787623195311,distal pA,46364818,46365218
NTPCR_ENSG00000135778.12,PAS2615_APA_0.25,0.034008866552694673,0.008873999,0.003591467,0.016068284,0.065874407,0.065874407,0.065874407,0.065874407,0.23260723964389085,0.23260723964389085,0.23260723964389085,0.23260723964389085,0.16673283215086265,chr1,232983879,232983880,+,ENSG00000135778.12,NTPCR,0.14924082356845952,distal pA,232983680,232984080
OGFOD2_ENSG00000111325.16,PAS35843_APA_0.05,0.21751553733930476,NA,0.12591360951210626,0.2559675723719031,0.4051424218974109,0.4051424218974109,0.4051424218974109,0.4051424218974109,0.5136464037548027,0.5136464037548027,0.5136464037548027,0.5136464037548027,0.10850398185739184,chr12,122980040,122980041,+,ENSG00000111325.16,OGFOD2,0.4593944128261068,distal pA,122979841,122980241
OGT_ENSG00000147162.15,PAS55853_AATAAA_0.25,1.0841056404346e-8,2.554757861409713e-10,1.0339563611407927e-10,3.1705634444022803e-9,0.7416905931671632,0.7416905931671632,0.7416905931671632,0.7416905931671632,0.9558282564514826,0.9558282564514826,0.9558282564514826,0.9558282564514826,0.21413766328431932,chrX,71575889,71575890,+,ENSG00000147162.15,OGT,0.8487594248093229,distal pA,71575690,71576090
PARVB_ENSG00000188677.15,PAS54822_AATAAA_0.1,0.006142237,0.001108785,4.487450960155801e-4,0.002815084,0.1577688848098241,0.1577688848098241,0.1577688848098241,0.1577688848098241,0.26769701119801126,0.26769701119801126,0.26769701119801126,0.26769701119801126,0.10992812638818716,chr22,44172937,44172938,+,ENSG00000188677.15,PARVB,0.21273294800391768,distal pA,44172738,44173138
PNPO_ENSG00000108439.11,PAS45979_AATAAA_0.2,0.058870641468618375,NA,0.024513787,0.07483002,0.8144603077034436,0.8144603077034436,0.8144603077034436,0.8144603077034436,0.8633836936205244,0.8633836936205244,0.8633836936205244,0.8633836936205244,0.04892338591708079,chr17,47949306,47949307,+,ENSG00000108439.11,PNPO,0.838922001,distal pA,47949107,47949507
QPRT_ENSG00000103485.19,PAS43247_AATAAA_0.2,0.7971963770268391,NA,0.7144514812780021,0.8271797281195392,0.32562872355998507,0.32562872355998507,0.32562872355998507,0.32562872355998507,0.3474633957376825,0.3474633957376825,0.3474633957376825,0.3474633957376825,0.02183467217769741,chr16,29698696,29698697,+,ENSG00000103485.19,QPRT,0.3365460596488338,distal pA,29698497,29698897
RAB11FIP4_ENSG00000131242.18,PAS45558_AATAAA_0.25,0.032515199,0,0.012012281874024776,0.042535449,0.48499244365245775,0.48499244365245775,0.48499244365245775,0.48499244365245775,0.7449873333835727,0.7449873333835727,0.7449873333835727,0.7449873333835727,0.2599948897311149,chr17,31538210,31538211,+,ENSG00000131242.18,RAB11FIP4,0.6149898885180152,distal pA,31538011,31538411
RABGGTB_ENSG00000137955.16,PAS1108_AATAAA_0.35,0.6356777427988058,NA,0.5227552965908538,0.6797387608683608,0.048423551895828365,0.048423551895828365,0.048423551895828365,0.048423551895828365,0.056334947,0.056334947,0.056334947,0.056334947,0.007911395,chr1,75795079,75795080,+,ENSG00000137955.16,RABGGTB,0.05237925,distal pA,75794880,75795280
RAP1GDS1_ENSG00000138698.15,PAS13883_AATAAA_0.25,0.001241818,0,2.6339285242690005e-4,0.001792112,0.47491937854070976,0.47491937854070976,0.47491937854070976,0.47491937854070976,0.7105679946789558,0.7105679946789558,0.7105679946789558,0.7105679946789558,0.2356486161382461,chr4,98443856,98443857,+,ENSG00000138698.15,RAP1GDS1,0.5927436866098328,distal pA,98443657,98444057
RARA_ENSG00000131759.18,PAS45753_AATAAA_0.2,1.2540260241792381e-8,0,7.717083225718386e-10,2.0047997060855642e-8,0.5703159621967147,0.5703159621967147,0.5703159621967147,0.5703159621967147,0.831948977,0.831948977,0.831948977,0.831948977,0.2616330144127893,chr17,40357641,40357642,+,ENSG00000131759.18,RARA,0.7011324694031094,distal pA,40357442,40357842
RAVER2_ENSG00000162437.15,PAS1041_ATTAAA_0.35,0.12561460845277506,NA,0.062227544,0.15207026020987516,0.6856307920623723,0.6856307920623723,0.6856307920623723,0.6856307920623723,0.8084873161201208,0.8084873161201208,0.8084873161201208,0.8084873161201208,0.1228565240577485,chr1,64833228,64833229,+,ENSG00000162437.15,RAVER2,0.7470590540912465,distal pA,64833029,64833429
RBL2_ENSG00000103479.17,PAS43410_AATAAA_0.15,0.06026254580542399,NA,0.025307136488374966,0.076540559,0.7711973354498377,0.7711973354498377,0.7711973354498377,0.7711973354498377,0.901449194,0.901449194,0.901449194,0.901449194,0.13025185808963036,chr16,53491646,53491647,+,ENSG00000103479.17,RBL2,0.8363232644946528,distal pA,53491447,53491847
RCL1_ENSG00000120158.12,PAS26443_ATTAAA_0.35,9.090237551549486e-4,0,1.832941654839679e-4,0.001323561,0.9371662989126064,0.9371662989126064,0.9371662989126064,0.9371662989126064,0.9791307336634132,0.9791307336634132,0.9791307336634132,0.9791307336634132,0.041964435,chr9,4861064,4861065,+,ENSG00000120158.12,RCL1,0.9581485162880098,distal pA,4860865,4861265
RER1_ENSG00000157916.20,PAS75_AATAAA_0.25,1.157340611935847e-6,7.283862146091415e-8,2.947909746510433e-8,5.705097378297064e-7,0.085937088,0.085937088,0.085937088,0.085937088,0.2312768023913102,0.2312768023913102,0.2312768023913102,0.2312768023913102,0.1453397143706311,chr1,2405434,2405435,+,ENSG00000157916.20,RER1,0.15860694520599466,distal pA,2405235,2405635
RIC8B_ENSG00000111785.21,PAS35513_AATAAA_0.3,7.610065650985538e-4,0,1.4954754653630838e-4,0.001109096,0.19226375650696792,0.19226375650696792,0.19226375650696792,0.19226375650696792,0.5169978356272029,0.5169978356272029,0.5169978356272029,0.5169978356272029,0.324734079,chr12,106889313,106889314,+,ENSG00000111785.21,RIC8B,0.3546307960670854,distal pA,106889114,106889514
