gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,pvalue,adj_pvalue,ctrl_1,ctrl_2,ctrl_3,ctrl_4,treatment_1,treatment_2,treatment_3,treatment_4,change_in_usage,chr,start,end,strand,ENSG_name,gene_name,mean_usage,pA_type,window_start,window_end
DDHD2_ENSG00000085788.14,PAS24287_APA_0.1,0.6613449045140946,NA,0.552138207,0.7045860583761201,0.2817669045585275,0.2817669045585275,0.2817669045585275,0.2817669045585275,0.3361467622773605,0.3361467622773605,0.3361467622773605,0.3361467622773605,0.05437985771883303,chr8,38260812,38260813,+,ENSG00000085788.14,DDHD2,0.308956833,proximal pA,38260613,38261013
DENR_ENSG00000139726.11,PAS35827_AATAAA_0.05,0.010157991822418855,0.001824147,7.382649229104843e-4,0.004268462,0.2461999308668438,0.2461999308668438,0.2461999308668438,0.2461999308668438,0.083217957,0.083217957,0.083217957,0.083217957,-0.162981974,chr12,122769489,122769490,+,ENSG00000139726.11,DENR,0.16470894370451158,proximal pA,122769290,122769690
DNAJB11_ENSG00000090520.12,PAS11268_AATAAA_0.4,2.708878884927781e-5,0,3.450694948800312e-6,4.1014410493218577e-5,0.10352764335448994,0.10352764335448994,0.10352764335448994,0.10352764335448994,0.17404139713582006,0.17404139713582006,0.17404139713582006,0.17404139713582006,0.070513754,chr3,186585439,186585440,+,ENSG00000090520.12,DNAJB11,0.13878452,proximal pA,186585240,186585640
DNAJC3_ENSG00000102580.15,PAS38097_ATTAAA_0.25,0.7886914772201034,NA,0.4307850271035887,0.6006928674240344,0.025298007,0.025298007,0.025298007,0.025298007,0.014144784540069571,0.014144784540069571,0.014144784540069571,0.014144784540069571,-0.011153222,chr13,95791046,95791047,+,ENSG00000102580.15,DNAJC3,0.019721396,proximal pA,95790847,95791247
DNM1L_ENSG00000087470.21,PAS34719_AATAAA_0.45,0.29531031484089926,NA,0.1687539296926961,0.317086462,0.48694391447042445,0.48694391447042445,0.48694391447042445,0.48694391447042445,0.41314236751995226,0.41314236751995226,0.41314236751995226,0.41314236751995226,-0.073801547,chr12,32743614,32743615,+,ENSG00000087470.21,DNM1L,0.4500431409951884,proximal pA,32743415,32743815
DOT1L_ENSG00000104885.19,PAS49325_APA_0.2,1.14495559982737e-20,6.1378987857089986e-21,2.484117805990534e-21,2.1950122534380828e-19,0.5832498325345963,0.5832498325345963,0.5832498325345963,0.5832498325345963,0.1984006859295443,0.1984006859295443,0.1984006859295443,0.1984006859295443,-0.384849147,chr19,2230022,2230023,+,ENSG00000104885.19,DOT1L,0.3908252592320703,proximal pA,2229823,2230223
EIF5_ENSG00000100664.11,PAS39720_AATAAA_0.1,0.29710536897360623,NA,0.074538935,0.17383789424734367,0.4173005702272122,0.4173005702272122,0.4173005702272122,0.4173005702272122,0.34849806042656534,0.34849806042656534,0.34849806042656534,0.34849806042656534,-0.06880251,chr14,103341354,103341355,+,ENSG00000100664.11,EIF5,0.3828993153268888,proximal pA,103341155,103341555
FAM98B_ENSG00000171262.11,PAS40891_APA_0.15,0.0119491,0,0.003627624,0.016213850558572183,0.36182866789973367,0.36182866789973367,0.36182866789973367,0.36182866789973367,0.22806752950252104,0.22806752950252104,0.22806752950252104,0.22806752950252104,-0.133761138,chr15,38484860,38484861,+,ENSG00000171262.11,FAM98B,0.29494809870112737,proximal pA,38484661,38485061
FKBP9_ENSG00000122642.11,PAS21539_ATTAAA_0.4,0.10274325972590195,NA,0.048810952,0.12631597153155724,0.084140682,0.084140682,0.084140682,0.084140682,0.03238142,0.03238142,0.03238142,0.03238142,-0.051759262,chr7,33005667,33005668,+,ENSG00000122642.11,FKBP9,0.058261051,proximal pA,33005468,33005868
FYTTD1_ENSG00000122068.13,PAS11402_ATTAAA_0.3,0.7968129321445162,NA,0.4719321383482945,0.6382528805731537,0.25365246744748005,0.25365246744748005,0.25365246744748005,0.25365246744748005,0.22881672356590507,0.22881672356590507,0.22881672356590507,0.22881672356590507,-0.024835744,chr3,197783923,197783924,+,ENSG00000122068.13,FYTTD1,0.24123459550669257,proximal pA,197783724,197784124
GALNT10_ENSG00000164574.16,PAS16668_APA_0.2,0.1769623185315818,NA,0.096993501,0.2111423506409849,0.482411263,0.482411263,0.482411263,0.482411263,0.3543378571792432,0.3543378571792432,0.3543378571792432,0.3543378571792432,-0.128073406,chr5,154419030,154419031,+,ENSG00000164574.16,GALNT10,0.4183745600295441,proximal pA,154418831,154419231
GATA6_ENSG00000141448.11,PAS48451_APA_0.25,0.051610326,NA,0.021076575938420907,0.066440067,0.3699570254229464,0.3699570254229464,0.3699570254229464,0.3699570254229464,0.15832275181764074,0.15832275181764074,0.15832275181764074,0.15832275181764074,-0.211634274,chr18,22201691,22201692,+,ENSG00000141448.11,GATA6,0.2641398886202936,proximal pA,22201492,22201892
GRK5_ENSG00000198873.12,PAS29808_APA_0.2,0.015206917887560284,0,0.004844378,0.020544629910799205,0.2733776048581503,0.2733776048581503,0.2733776048581503,0.2733776048581503,0.08772392,0.08772392,0.08772392,0.08772392,-0.185653685,chr10,119455410,119455411,+,ENSG00000198873.12,GRK5,0.18055076226782923,proximal pA,119455211,119455611
GRPEL2_ENSG00000164284.15,PAS16615_ATTAAA_0.25,6.136185210787922e-5,0,8.672475097913597e-6,9.303515418536542e-5,0.16878383692706064,0.16878383692706064,0.16878383692706064,0.16878383692706064,0.038937866,0.038937866,0.038937866,0.038937866,-0.129845971,chr5,149351361,149351362,+,ENSG00000164284.15,GRPEL2,0.10386085140091916,proximal pA,149351162,149351562
HACD3_ENSG00000074696.13,PAS41327_ATTAAA_0.15,1,NA,0.996603282,1,0.3467953407510332,0.3467953407510332,0.3467953407510332,0.3467953407510332,0.34692894904024724,0.34692894904024724,0.34692894904024724,0.34692894904024724,1.336082892141044e-4,chr15,65576497,65576498,+,ENSG00000074696.13,HACD3,0.34686214489564016,proximal pA,65576298,65576698
HINT3_ENSG00000111911.7,PAS19402_AATAAA_0.2,0.7870096799903695,NA,0.7013380268455032,0.818248005,0.28920161095091623,0.28920161095091623,0.28920161095091623,0.28920161095091623,0.3304354776529326,0.3304354776529326,0.3304354776529326,0.3304354776529326,0.041233867,chr6,125978052,125978053,+,ENSG00000111911.7,HINT3,0.3098185443019244,proximal pA,125977853,125978253
HMMR_ENSG00000072571.20,PAS16727_None_0.25,0.039636588,0,0.015293625,0.051792405,0.14184824525210898,0.14184824525210898,0.14184824525210898,0.14184824525210898,0.058022973,0.058022973,0.058022973,0.058022973,-0.083825273,chr5,163491307,163491308,+,ENSG00000072571.20,HMMR,0.099935609,proximal pA,163491108,163491508
HNRNPH3_ENSG00000096746.18,PAS29134_AATAAA_0.35,5.2586190528665185e-21,3.493849503948022e-23,1.4140236043670664e-23,1.5072818277979419e-21,0.8420147447114386,0.8420147447114386,0.8420147447114386,0.8420147447114386,0.6289302194750129,0.6289302194750129,0.6289302194750129,0.6289302194750129,-0.213084525,chr10,68342267,68342268,+,ENSG00000096746.18,HNRNPH3,0.7354724820932257,proximal pA,68342068,68342468
IDH3A_ENSG00000166411.14,PAS41509_None_0.25,2.68824280266123e-8,0,1.75356145896671e-9,4.3374003601071606e-8,0.3270881975754648,0.3270881975754648,0.3270881975754648,0.3270881975754648,0.10394871203323976,0.10394871203323976,0.10394871203323976,0.10394871203323976,-0.223139486,chr15,78169248,78169249,+,ENSG00000166411.14,IDH3A,0.21551845480435225,proximal pA,78169049,78169449
INSIG1_ENSG00000186480.13,PAS22532_ATTAAA_0.4,0.3376206532118617,NA,0.5484858567763886,0.7018591408501977,0.31518958169897154,0.31518958169897154,0.31518958169897154,0.31518958169897154,0.29230832776237586,0.29230832776237586,0.29230832776237586,0.29230832776237586,-0.022881254,chr7,155308591,155308592,+,ENSG00000186480.13,INSIG1,0.3037489547306737,proximal pA,155308392,155308792
KLHDC10_ENSG00000128607.14,PAS22338_APA_0.25,0.007504591,0,0.00209051,0.010364575010094896,0.079759571,0.079759571,0.079759571,0.079759571,0.014249282808021334,0.014249282808021334,0.014249282808021334,0.014249282808021334,-0.065510288,chr7,130130887,130130888,+,ENSG00000128607.14,KLHDC10,0.047004427,proximal pA,130130688,130131088
LGALSL_ENSG00000119862.13,PAS6135_APA_0.35,0.7710501268193776,NA,0.6824782148155105,0.804169645,0.2565859240676025,0.2565859240676025,0.2565859240676025,0.2565859240676025,0.22032640994612243,0.22032640994612243,0.22032640994612243,0.22032640994612243,-0.036259514,chr2,64458657,64458658,+,ENSG00000119862.13,LGALSL,0.23845616700686245,proximal pA,64458458,64458858
LPP_ENSG00000145012.15,PAS11285_APA_0.15,0.5835441633870607,NA,0.4631245883373411,0.6303431643655076,0.14025015560499354,0.14025015560499354,0.14025015560499354,0.14025015560499354,0.1624494235943181,0.1624494235943181,0.1624494235943181,0.1624494235943181,0.022199268,chr3,188874560,188874561,+,ENSG00000145012.15,LPP,0.15134978959965584,proximal pA,188874361,188874761
MARCHF6_ENSG00000145495.17,PAS15519_ATTAAA_0.15,7.439668091977722e-50,2.7598736626420515e-37,1.861617345775305e-38,7.576782597305489e-36,0.3432413684553163,0.3432413684553163,0.3432413684553163,0.3432413684553163,0.1620645912448868,0.1620645912448868,0.1620645912448868,0.1620645912448868,-0.181176777,chr5,10433998,10433999,+,ENSG00000145495.17,MARCHF6,0.25265297985010154,proximal pA,10433799,10434199
MCCC2_ENSG00000131844.17,PAS15876_APA_0.2,0.001047898,0.001035723,4.191755200375396e-4,0.002653132,0.1143763156642599,0.1143763156642599,0.1143763156642599,0.1143763156642599,0.048909955,0.048909955,0.048909955,0.048909955,-0.065466361,chr5,71657211,71657212,+,ENSG00000131844.17,MCCC2,0.081643135,proximal pA,71657012,71657412
MOB4_ENSG00000115540.15,PAS7233_AATAAA_0.45,0.006164879,0,0.001665466,0.00853448,0.8039530993381355,0.8039530993381355,0.8039530993381355,0.8039530993381355,0.6318418378852604,0.6318418378852604,0.6318418378852604,0.6318418378852604,-0.172111261,chr2,197550908,197550909,+,ENSG00000115540.15,MOB4,0.7178974686116979,proximal pA,197550709,197551109
MOSPD2_ENSG00000130150.12,PAS55518_AATAAA_0.1,0.14185222534346556,NA,0.0596917,0.14729362824435582,0.05874765834271162,0.05874765834271162,0.05874765834271162,0.05874765834271162,0.019721507797034733,0.019721507797034733,0.019721507797034733,0.019721507797034733,-0.039026151,chrX,14921335,14921336,+,ENSG00000130150.12,MOSPD2,0.039234583,proximal pA,14921136,14921536
MRPL44_ENSG00000135900.4,PAS7514_ATTAAA_0.1,0.442790595,NA,0.3151760750491403,0.48988888600682834,0.12568279902467214,0.12568279902467214,0.12568279902467214,0.12568279902467214,0.1031817580751932,0.1031817580751932,0.1031817580751932,0.1031817580751932,-0.022501041,chr2,223967186,223967187,+,ENSG00000135900.4,MRPL44,0.11443227854993268,proximal pA,223966987,223967387
MRPS35_ENSG00000061794.13,PAS34635_APA_0.15,0.001011358,0,2.070431861200944e-4,0.001469766,0.07189419,0.07189419,0.07189419,0.07189419,0.033197839,0.033197839,0.033197839,0.033197839,-0.038696351,chr12,27755542,27755543,+,ENSG00000061794.13,MRPS35,0.052546014,proximal pA,27755343,27755743
MYO1B_ENSG00000128641.19,PAS7203_AATAAA_0.35,1.1908073974569197e-7,0,8.671520535327312e-9,1.866461415224056e-7,0.5241352674990863,0.5241352674990863,0.5241352674990863,0.5241352674990863,0.23150577561133884,0.23150577561133884,0.23150577561133884,0.23150577561133884,-0.292629492,chr2,191424101,191424102,+,ENSG00000128641.19,MYO1B,0.3778205215552126,proximal pA,191423902,191424302
NDFIP1_ENSG00000131507.11,PAS16550_AATAAA_0.15,0.025240958,0.004877061,4.934585812376532e-4,0.0030471920000000002,0.1622750796279298,0.1622750796279298,0.1622750796279298,0.1622750796279298,0.097290408,0.097290408,0.097290408,0.097290408,-0.064984671,chr5,142151866,142151867,+,ENSG00000131507.11,NDFIP1,0.12978274392222935,proximal pA,142151667,142152067
NDST1_ENSG00000070614.15,PAS16637_None_0.15,0.31435067962563346,NA,0.20080949931061048,0.3575496827278359,0.009496543,0.009496543,0.009496543,0.009496543,0.004945545,0.004945545,0.004945545,0.004945545,-0.004550999,chr5,150554269,150554270,+,ENSG00000070614.15,NDST1,0.007221044,proximal pA,150554070,150554470
NIPSNAP3A_ENSG00000136783.10,PAS27011_ATTAAA_0.25,3.735051281866692e-21,0,6.359164233742265e-23,6.280142266425909e-21,0.4273701646796016,0.4273701646796016,0.4273701646796016,0.4273701646796016,0.064926806,0.064926806,0.064926806,0.064926806,-0.362443359,chr9,104759579,104759580,+,ENSG00000136783.10,NIPSNAP3A,0.24614848515097865,proximal pA,104759380,104759780
NONO_ENSG00000147140.17,PAS55842_ATTAAA_0.25,3.071615758219864e-7,0,2.4887963579422485e-8,4.894146981482042e-7,0.029325426696074117,0.029325426696074117,0.029325426696074117,0.029325426696074117,0.009331802,0.009331802,0.009331802,0.009331802,-0.019993625,chrX,71300267,71300268,+,ENSG00000147140.17,NONO,0.019328614183118775,proximal pA,71300068,71300468
NR2C2_ENSG00000177463.16,PAS9843_ATTAAA_0.35,0.7954629662159151,NA,0.7122624151430853,0.8254523197744001,0.046620263,0.046620263,0.046620263,0.046620263,0.056666203,0.056666203,0.056666203,0.056666203,0.010045939876668998,chr3,15043342,15043343,+,ENSG00000177463.16,NR2C2,0.051643233,proximal pA,15043143,15043543
NTAQ1_ENSG00000156795.8,PAS24905_APA_0.35,0.083407935,NA,0.037606285,0.10345965117067649,0.090475286,0.090475286,0.090475286,0.090475286,0.023600605281706526,0.023600605281706526,0.023600605281706526,0.023600605281706526,-0.06687468,chr8,123441580,123441581,+,ENSG00000156795.8,NTAQ1,0.057037945423615975,proximal pA,123441381,123441781
PAK2_ENSG00000180370.10,PAS11378_ATTAAA_0.2,0.039676592,0,0.015317199334866844,0.051819976,0.6392938595091736,0.6392938595091736,0.6392938595091736,0.6392938595091736,0.4530539744478359,0.4530539744478359,0.4530539744478359,0.4530539744478359,-0.186239885,chr3,196830693,196830694,+,ENSG00000180370.10,PAK2,0.5461739169785047,proximal pA,196830494,196830894
PAPSS2_ENSG00000198682.13,PAS29373_ATTAAA_0.45,0.5554046756262684,NA,0.4323611782567567,0.6020194498693413,0.099330003,0.099330003,0.099330003,0.099330003,0.083479973,0.083479973,0.083479973,0.083479973,-0.01585003,chr10,87746077,87746078,+,ENSG00000198682.13,PAPSS2,0.091404988,proximal pA,87745878,87746278
PAQR5_ENSG00000137819.14,PAS41394_None_0.2,0.4604879358376758,NA,0.332118068,0.5079920024828702,0.3464294135363223,0.3464294135363223,0.3464294135363223,0.3464294135363223,0.26201834041301414,0.26201834041301414,0.26201834041301414,0.26201834041301414,-0.084411073,chr15,69404135,69404136,+,ENSG00000137819.14,PAQR5,0.30422387697466824,proximal pA,69403936,69404336
PCNP_ENSG00000081154.12,PAS10524_AATAAA_0.3,0.9273859097697242,NA,0.887817444,0.940252018,0.082061138,0.082061138,0.082061138,0.082061138,0.078817499,0.078817499,0.078817499,0.078817499,-0.00324364,chr3,101593017,101593018,+,ENSG00000081154.12,PCNP,0.080439319,proximal pA,101592818,101593218
PGRMC1_ENSG00000101856.10,PAS56079_AATAAA_0.15,0.009781278,0,0.002869175,0.013376539047284449,0.10117450353189006,0.10117450353189006,0.10117450353189006,0.10117450353189006,0.041215980402751984,0.041215980402751984,0.041215980402751984,0.041215980402751984,-0.059958523,chrX,119243422,119243423,+,ENSG00000101856.10,PGRMC1,0.071195242,proximal pA,119243223,119243623
PLEKHB2_ENSG00000115762.17,PAS6748_APA_0.3,5.5928093740675e-7,7.410640421365216e-7,2.999219190021246e-7,4.515976787127281e-6,0.21815139398883304,0.21815139398883304,0.21815139398883304,0.21815139398883304,0.090565605,0.090565605,0.090565605,0.090565605,-0.127585789,chr2,131146891,131146892,+,ENSG00000115762.17,PLEKHB2,0.15435849972981555,proximal pA,131146692,131147092
PLK4_ENSG00000142731.11,PAS14030_AATAAA_0.3,0.6006041037575517,NA,0.48159209058220914,0.6467906027919578,0.4079860140867634,0.4079860140867634,0.4079860140867634,0.4079860140867634,0.3271192902444955,0.3271192902444955,0.3271192902444955,0.3271192902444955,-0.080866724,chr4,127898594,127898595,+,ENSG00000142731.11,PLK4,0.36755265216562943,proximal pA,127898395,127898795
POLR2M_ENSG00000255529.9,PAS41228_ATTAAA_0.2,0.2983873110449584,NA,0.18747904281655545,0.34156687792582147,0.3217270242263132,0.3217270242263132,0.3217270242263132,0.3217270242263132,0.2180970099589228,0.2180970099589228,0.2180970099589228,0.2180970099589228,-0.103630014,chr15,57714908,57714909,+,ENSG00000255529.9,POLR2M,0.269912017,proximal pA,57714709,57715109
PRKCI_ENSG00000163558.13,PAS11107_AATAAA_0.35,0.9988678910948702,NA,0.9148584557903154,0.9556279296717785,0.135891412,0.135891412,0.135891412,0.135891412,0.13078368939383345,0.13078368939383345,0.13078368939383345,0.13078368939383345,-0.005107723,chr3,170303553,170303554,+,ENSG00000163558.13,PRKCI,0.13333755067607672,proximal pA,170303354,170303754
PRKRIP1_ENSG00000128563.13,PAS22130_APA_0.1,0.076303454,NA,0.033698736,0.095406348,0.2516070948205323,0.2516070948205323,0.2516070948205323,0.2516070948205323,0.10962675776746654,0.10962675776746654,0.10962675776746654,0.10962675776746654,-0.141980337,chr7,102425444,102425445,+,ENSG00000128563.13,PRKRIP1,0.18061692629399945,proximal pA,102425245,102425645
PRMT6_ENSG00000198890.9,PAS1327_AATAAA_0.25,0.6811894600977065,NA,0.5750588008245421,0.7225346602747784,0.280640817,0.280640817,0.280640817,0.280640817,0.2537486387830632,0.2537486387830632,0.2537486387830632,0.2537486387830632,-0.026892178,chr1,107059040,107059041,+,ENSG00000198890.9,PRMT6,0.2671947280055526,proximal pA,107058841,107059241
PRSS16_ENSG00000112812.16,PAS18565_APA_0.35,0.3912366583252688,NA,0.2680472694987483,0.4365926360220335,0.090815133,0.090815133,0.090815133,0.090815133,0.15569831524792366,0.15569831524792366,0.15569831524792366,0.15569831524792366,0.064883182,chr6,27255539,27255540,+,ENSG00000112812.16,PRSS16,0.12325672406033564,proximal pA,27255340,27255740
PSMC6_ENSG00000100519.12,PAS39116_AATAAA_0.3,0.19959828231994547,NA,0.11292144874634044,0.2364589925338476,0.062311525,0.062311525,0.062311525,0.062311525,0.036524993,0.036524993,0.036524993,0.036524993,-0.025786532,chr14,52727685,52727686,+,ENSG00000100519.12,PSMC6,0.049418259016567295,proximal pA,52727486,52727886
QSER1_ENSG00000060749.17,PAS31687_APA_0.2,9.46867888493353e-4,0.003182963,0.001288202,0.006890419,0.09474201,0.09474201,0.09474201,0.09474201,0.026351424,0.026351424,0.026351424,0.026351424,-0.068390586,chr11,32977001,32977002,+,ENSG00000060749.17,QSER1,0.060546717,proximal pA,32976802,32977202
