gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,pvalue,adj_pvalue,ctrl_1,ctrl_2,ctrl_3,ctrl_4,treatment_1,treatment_2,treatment_3,treatment_4,change_in_usage,chr,start,end,strand,ENSG_name,gene_name,mean_usage,pA_type,window_start,window_end
BRK1_ENSG00000254999.4,PAS9768_AATAAA_0.25,0.15029587294416807,NA,0.11077838817429712,0.2331113024710775,0.055581377224609096,0.055581377224609096,0.055581377224609096,0.055581377224609096,0.077657999,0.077657999,0.077657999,0.077657999,0.022076622,chr3,10127188,10127189,+,ENSG00000254999.4,BRK1,0.066619688,distal pA,10126989,10127389
CALU_ENSG00000128595.17,PAS22309_AATAAA_0.25,1.6493299677544954e-8,6.18208797120464e-4,5.004003924999695e-5,4.358545831171913e-4,0.2594645711769346,0.2594645711769346,0.2594645711769346,0.2594645711769346,0.2009443155177551,0.2009443155177551,0.2009443155177551,0.2009443155177551,-0.058520256,chr7,128771472,128771473,+,ENSG00000128595.17,CALU,0.23020444334734488,distal pA,128771273,128771673
CAMLG_ENSG00000164615.6,PAS16368_AATAAA_0.3,0.1343039683065574,NA,0.11506707943014988,0.2399419257609599,0.6963512297326323,0.6963512297326323,0.6963512297326323,0.6963512297326323,0.6246101482272713,0.6246101482272713,0.6246101482272713,0.6246101482272713,-0.071741082,chr5,134751374,134751375,+,ENSG00000164615.6,CAMLG,0.6604806889799518,distal pA,134751175,134751575
CAP1_ENSG00000131236.18,PAS745_AATAAA_0.15,0.7674388047385329,NA,0.3898270911317103,0.5635917826684609,0.30151385751367166,0.30151385751367166,0.30151385751367166,0.30151385751367166,0.31928598052401147,0.31928598052401147,0.31928598052401147,0.31928598052401147,0.017772123010339813,chr1,40072647,40072648,+,ENSG00000131236.18,CAP1,0.3103999190188416,distal pA,40072448,40072848
CARM1_ENSG00000142453.13,PAS49548_AATAAA_0.45,0.063063861,NA,0.026752013,0.080023673,0.3989649162428204,0.3989649162428204,0.3989649162428204,0.3989649162428204,0.4650480063673183,0.4650480063673183,0.4650480063673183,0.4650480063673183,0.06608309,chr19,10923070,10923071,+,ENSG00000142453.13,CARM1,0.4320064613050693,distal pA,10922871,10923271
CENPH_ENSG00000153044.10,PAS15856_AATAAA_0.1,0.031505523262471795,0,0.011551724807053914,0.041254293,0.9242901479960384,0.9242901479960384,0.9242901479960384,0.9242901479960384,0.9851423388111654,0.9851423388111654,0.9851423388111654,0.9851423388111654,0.060852191,chr5,69210355,69210356,+,ENSG00000153044.10,CENPH,0.9547162434036018,distal pA,69210156,69210556
CHRAC1_ENSG00000104472.10,PAS25034_ATTAAA_0.15,0.1258103007804271,NA,0.2737143327501853,0.4426558944211607,0.10138649978736693,0.10138649978736693,0.10138649978736693,0.10138649978736693,0.1289998333938958,0.1289998333938958,0.1289998333938958,0.1289998333938958,0.027613333606528886,chr8,140517152,140517153,+,ENSG00000104472.10,CHRAC1,0.11519316659063136,distal pA,140516953,140517353
CLTC_ENSG00000141367.13,PAS46176_AATAAA_0.2,0.5430224126789311,NA,0.8443849992745504,0.912017284,0.05991677789749184,0.05991677789749184,0.05991677789749184,0.05991677789749184,0.06129637119550591,0.06129637119550591,0.06129637119550591,0.06129637119550591,0.001379593,chr17,59695110,59695111,+,ENSG00000141367.13,CLTC,0.060606575,distal pA,59694911,59695311
CMIP_ENSG00000153815.18,PAS43792_AATAAA_0.1,0.31291769074601883,NA,0.251042752,0.4169867927030948,0.6479157037578314,0.6479157037578314,0.6479157037578314,0.6479157037578314,0.6835604194461988,0.6835604194461988,0.6835604194461988,0.6835604194461988,0.035644716,chr16,81711759,81711760,+,ENSG00000153815.18,CMIP,0.6657380616020151,distal pA,81711560,81711960
CNOT2_ENSG00000111596.14,PAS35276_AATAAA_0.15,0.9383477526450518,NA,0.6438319396736637,0.7753345989201987,0.32757946555208695,0.32757946555208695,0.32757946555208695,0.32757946555208695,0.34754917642893013,0.34754917642893013,0.34754917642893013,0.34754917642893013,0.019969710876843183,chr12,70354991,70354992,+,ENSG00000111596.14,CNOT2,0.33756432099050854,distal pA,70354792,70355192
COPS6_ENSG00000168090.10,PAS22045_APA_0.3,0.568299153,NA,0.4462459811881335,0.6137767305005449,0.4012283871335123,0.4012283871335123,0.4012283871335123,0.4012283871335123,0.36491391187062,0.36491391187062,0.36491391187062,0.36491391187062,-0.036314475,chr7,100092183,100092184,+,ENSG00000168090.10,COPS6,0.3830711495020661,distal pA,100091984,100092384
CRIM1_ENSG00000150938.10,PAS5880_AATAAA_0.25,0.037233587,1,0.8002463576676022,0.8825957443559089,0.4556851489580261,0.4556851489580261,0.4556851489580261,0.4556851489580261,0.4502048167938349,0.4502048167938349,0.4502048167938349,0.4502048167938349,-0.005480332,chr2,36551032,36551033,+,ENSG00000150938.10,CRIM1,0.45294498287593055,distal pA,36550833,36551233
CSTF2_ENSG00000101811.15,PAS55951_AATAAA_0.45,0.8075826647777937,NA,0.7258794052347528,0.8353818229431804,0.045251232288253895,0.045251232288253895,0.045251232288253895,0.045251232288253895,0.05611719,0.05611719,0.05611719,0.05611719,0.010865957735740506,chrX,100841517,100841518,+,ENSG00000101811.15,CSTF2,0.050684211,distal pA,100841318,100841718
CTCF_ENSG00000102974.16,PAS43567_AATAAA_0.25,0.21937669748713096,NA,0.12744098610944718,0.2580521460027115,0.9332163848882608,0.9332163848882608,0.9332163848882608,0.9332163848882608,0.8901564364184862,0.8901564364184862,0.8901564364184862,0.8901564364184862,-0.043059948,chr16,67639176,67639177,+,ENSG00000102974.16,CTCF,0.9116864106533736,distal pA,67638977,67639377
CXXC5_ENSG00000171604.12,PAS16471_AATAAA_0.15,0.23387795289696156,NA,0.26509734254549844,0.4329955500095573,0.5234325400403925,0.5234325400403925,0.5234325400403925,0.5234325400403925,0.4863034206384531,0.4863034206384531,0.4863034206384531,0.4863034206384531,-0.037129119,chr5,139683879,139683880,+,ENSG00000171604.12,CXXC5,0.5048679803394228,distal pA,139683680,139684080
DENND4C_ENSG00000137145.21,PAS26514_AATAAA_0.35,0.3291954054812236,NA,0.44593867762998646,0.6134797069802672,0.662127479,0.662127479,0.662127479,0.662127479,0.7024185203942378,0.7024185203942378,0.7024185203942378,0.7024185203942378,0.040291041572331765,chr9,19374137,19374138,+,ENSG00000137145.21,DENND4C,0.6822729996080719,distal pA,19373938,19374338
DHX40_ENSG00000108406.10,PAS46167_AATAAA_0.45,0.3741296147741677,NA,0.253333715,0.41980569030857495,0.9686436860904016,0.9686436860904016,0.9686436860904016,0.9686436860904016,0.9796497477537146,0.9796497477537146,0.9796497477537146,0.9796497477537146,0.011006061663313084,chr17,59608340,59608341,+,ENSG00000108406.10,DHX40,0.974146716922058,distal pA,59608141,59608541
DUS4L_ENSG00000105865.11,PAS22197_AATAAA_0.25,0.7788503626716365,NA,0.6912995936984967,0.810832665,0.2063167645404611,0.2063167645404611,0.2063167645404611,0.2063167645404611,0.1773786227552856,0.1773786227552856,0.1773786227552856,0.1773786227552856,-0.028938142,chr7,107578416,107578417,+,ENSG00000105865.11,DUS4L,0.19184769364787332,distal pA,107578217,107578617
DYRK3_ENSG00000143479.18,PAS2297_AATAAA_0.25,0.3515547164283344,NA,0.094000833,0.20645100177831577,0.4271572185647543,0.4271572185647543,0.4271572185647543,0.4271572185647543,0.5007731657261136,0.5007731657261136,0.5007731657261136,0.5007731657261136,0.073615947,chr1,206655155,206655156,+,ENSG00000143479.18,DYRK3,0.463965192145434,distal pA,206654956,206655356
EID1_ENSG00000255302.5,PAS41131_AATAAA_0.2,0.7692269798286666,NA,0.6805489156925209,0.8024980234123131,0.4831815843972135,0.4831815843972135,0.4831815843972135,0.4831815843972135,0.4957234284069201,0.4957234284069201,0.4957234284069201,0.4957234284069201,0.012541844009706591,chr15,48879803,48879804,+,ENSG00000255302.5,EID1,0.4894525064020668,distal pA,48879604,48880004
EMG1_ENSG00000126749.17,PAS34359_AATAAA_0.15,0.012498113,0,0.003837882,0.016972867,0.016399556787210723,0.016399556787210723,0.016399556787210723,0.016399556787210723,0.052480367,0.052480367,0.052480367,0.052480367,0.03608081,chr12,6979933,6979934,+,ENSG00000126749.17,EMG1,0.034439962,distal pA,6979734,6980134
FAF2_ENSG00000113194.13,PAS16828_ATTAAA_0.25,0.002125679,0,4.826926883809063e-4,0.002993096,0.8737403310426534,0.8737403310426534,0.8737403310426534,0.8737403310426534,0.944995246,0.944995246,0.944995246,0.944995246,0.071254915,chr5,176510072,176510073,+,ENSG00000113194.13,FAF2,0.909367788335624,distal pA,176509873,176510273
FAM120A_ENSG00000048828.18,PAS26859_AATAAA_0.2,0.5292333161289496,NA,0.4007122783135041,0.5747508126899481,0.9130755168131564,0.9130755168131564,0.9130755168131564,0.9130755168131564,0.901816609,0.901816609,0.901816609,0.901816609,-0.011258908,chr9,93566108,93566109,+,ENSG00000048828.18,FAM120A,0.9074460628382908,distal pA,93565909,93566309
FARP2_ENSG00000006607.14,PAS7730_AATAAA_0.25,0.3168158340645783,NA,0.20276213380133007,0.36003413790133065,0.8511730382878359,0.8511730382878359,0.8511730382878359,0.8511730382878359,0.9042693416809396,0.9042693416809396,0.9042693416809396,0.9042693416809396,0.053096303,chr2,241447138,241447139,+,ENSG00000006607.14,FARP2,0.8777211899843878,distal pA,241446939,241447339
GALM_ENSG00000143891.17,PAS5908_AATAAA_0.25,0.7261787514874201,NA,0.6269715620534463,0.7637271041120839,0.6323375561175664,0.6323375561175664,0.6323375561175664,0.6323375561175664,0.6762400873423945,0.6762400873423945,0.6762400873423945,0.6762400873423945,0.043902531,chr2,38734763,38734764,+,ENSG00000143891.17,GALM,0.6542888217299805,distal pA,38734564,38734964
GINM1_ENSG00000055211.14,PAS19542_AATAAA_0.45,0.917879406,NA,0.8742797390620909,0.9311670594093814,0.5356804354796494,0.5356804354796494,0.5356804354796494,0.5356804354796494,0.513066346,0.513066346,0.513066346,0.513066346,-0.02261409,chr6,149591737,149591738,+,ENSG00000055211.14,GINM1,0.5243733905010962,distal pA,149591538,149591938
GLCCI1_ENSG00000106415.13,PAS21312_AATAAA_0.35,0.77651052233195506,NA,0.6887449227822305,0.8088140774509945,0.19432531615955573,0.19432531615955573,0.19432531615955573,0.19432531615955573,0.18520129054422296,0.18520129054422296,0.18520129054422296,0.18520129054422296,-0.009124026,chr7,8089076,8089077,+,ENSG00000106415.13,GLCCI1,0.18976330335188932,distal pA,8088877,8089277
GPN1_ENSG00000198522.14,PAS5768_AATAAA_0.3,0.7283411140246973,NA,0.6298843357391023,0.7655394546477137,0.084591544,0.084591544,0.084591544,0.084591544,0.073401802,0.073401802,0.073401802,0.073401802,-0.011189742,chr2,27651509,27651510,+,ENSG00000198522.14,GPN1,0.078996673,distal pA,27651310,27651710
GRWD1_ENSG00000105447.13,PAS50403_AATAAA_0.2,0.11135188854028708,NA,0.053677321,0.13569346537088886,0.9239769424446556,0.9239769424446556,0.9239769424446556,0.9239769424446556,0.9588749179096412,0.9588749179096412,0.9588749179096412,0.9588749179096412,0.034897975,chr19,48453896,48453897,+,ENSG00000105447.13,GRWD1,0.9414259301771484,distal pA,48453697,48454097
GTSE1_ENSG00000075218.19,PAS54875_AATAAA_0.25,0.4792225411438465,NA,0.3497189008824515,0.5252823258501684,0.9092066328825436,0.9092066328825436,0.9092066328825436,0.9092066328825436,0.8701458832034344,0.8701458832034344,0.8701458832034344,0.8701458832034344,-0.03906075,chr22,46330808,46330809,+,ENSG00000075218.19,GTSE1,0.889676258,distal pA,46330609,46331009
HPCAL1_ENSG00000115756.13,PAS5614_ATTAAA_0.25,0.8568126077004719,NA,0.7930130227578521,0.8785744377349428,0.9918774079310282,0.9918774079310282,0.9918774079310282,0.9918774079310282,0.9928392587842872,0.9928392587842872,0.9928392587842872,0.9928392587842872,9.618508532590608e-4,chr2,10427600,10427601,+,ENSG00000115756.13,HPCAL1,0.9923583333576578,distal pA,10427401,10427801
IPO11_ENSG00000086200.17,PAS15800_ATTAAA_0.15,0.029536758991166437,0,0.010699880282759642,0.038704576,0.8613800634686595,0.8613800634686595,0.8613800634686595,0.8613800634686595,0.9346015235275388,0.9346015235275388,0.9346015235275388,0.9346015235275388,0.07322146,chr5,62628580,62628581,+,ENSG00000086200.17,IPO11,0.8979907934980991,distal pA,62628381,62628781
KDM4B_ENSG00000127663.15,PAS49411_ATTAAA_0.2,0.6674131753195311,NA,0.5592580146021321,0.7101630324403172,0.976862735,0.976862735,0.976862735,0.976862735,0.9839316914503252,0.9839316914503252,0.9839316914503252,0.9839316914503252,0.007068957,chr19,5153594,5153595,+,ENSG00000127663.15,KDM4B,0.9803972131465306,distal pA,5153395,5153795
KPNA6_ENSG00000025800.14,PAS594_AATAAA_0.15,0.34468217825195774,NA,0.3103092385198245,0.4847510368475272,0.2044558783002478,0.2044558783002478,0.2044558783002478,0.2044558783002478,0.2241114912576937,0.2241114912576937,0.2241114912576937,0.2241114912576937,0.019655613,chr1,32176562,32176563,+,ENSG00000025800.14,KPNA6,0.21428368477897075,distal pA,32176363,32176763
LARP1_ENSG00000155506.19,PAS16675_AATAAA_0.25,0.37651891372559454,NA,0.092471067,0.20387047,0.7462552510923125,0.7462552510923125,0.7462552510923125,0.7462552510923125,0.7068592916612626,0.7068592916612626,0.7068592916612626,0.7068592916612626,-0.039395959,chr5,154817600,154817601,+,ENSG00000155506.19,LARP1,0.7265572713767876,distal pA,154817401,154817801
LASP1_ENSG00000002834.19,PAS45701_AATAAA_0.05,0.8858217398266754,NA,0.8234440641782906,0.897654753,0.9939790928227248,0.9939790928227248,0.9939790928227248,0.9939790928227248,0.9947429680498469,0.9947429680498469,0.9947429680498469,0.9947429680498469,7.638752271220683e-4,chr17,38921766,38921767,+,ENSG00000002834.19,LASP1,0.9943610304362858,distal pA,38921567,38921967
LMO4_ENSG00000143013.13,PAS1179_AATAAA_0.45,0.0392078,1,0.7072907118199439,0.8220510168270739,0.6994688678408201,0.6994688678408201,0.6994688678408201,0.6994688678408201,0.7045719853048052,0.7045719853048052,0.7045719853048052,0.7045719853048052,0.005103117,chr1,87345571,87345572,+,ENSG00000143013.13,LMO4,0.7020204265728127,distal pA,87345372,87345772
LRP1_ENSG00000123384.14,PAS35060_APA_0.35,0.1976879059146036,NA,0.11151625461849432,0.2341736735117257,0.9468565575240532,0.9468565575240532,0.9468565575240532,0.9468565575240532,0.9183654645322412,0.9183654645322412,0.9183654645322412,0.9183654645322412,-0.028491093,chr12,57213383,57213384,+,ENSG00000123384.14,LRP1,0.9326110110281473,distal pA,57213184,57213584
MACF1_ENSG00000127603.32,PAS734_ATTAAA_0.25,0.1319999287975444,NA,0.066311349,0.15915434709671292,0.6229998532919401,0.6229998532919401,0.6229998532919401,0.6229998532919401,0.6790864614351293,0.6790864614351293,0.6790864614351293,0.6790864614351293,0.056086608,chr1,39486981,39486982,+,ENSG00000127603.32,MACF1,0.6510431573635347,distal pA,39486782,39487182
MARCKS_ENSG00000277443.3,PAS19340_AATAAA_0.2,0.093085955,NA,0.012850902,0.044959745486812266,0.667567691,0.667567691,0.667567691,0.667567691,0.6013907805442912,0.6013907805442912,0.6013907805442912,0.6013907805442912,-0.06617691,chr6,113861800,113861801,+,ENSG00000277443.3,MARCKS,0.6344792355807691,distal pA,113861601,113862001
MARK2_ENSG00000072518.23,PAS32002_AATAAA_0.05,0.9643213115499616,NA,0.943155695,0.971957657,0.124223582,0.124223582,0.124223582,0.124223582,0.12203374037535064,0.12203374037535064,0.12203374037535064,0.12203374037535064,-0.002189842,chr11,63911018,63911019,+,ENSG00000072518.23,MARK2,0.12312866129576731,distal pA,63910819,63911219
MAZ_ENSG00000103495.15,PAS43251_AATAAA_0.15,0.8552433525111632,NA,0.7906834440549358,0.8771511800695336,0.9818856037910614,0.9818856037910614,0.9818856037910614,0.9818856037910614,0.9802172334619064,0.9802172334619064,0.9802172334619064,0.9802172334619064,-0.00166837,chr16,29811163,29811164,+,ENSG00000103495.15,MAZ,0.9810514186264838,distal pA,29810964,29811364
MBNL1_ENSG00000152601.18,PAS10971_AATAAA_0.25,0.6827553817012763,NA,0.5770158302743675,0.7242896837826973,0.8468107855915556,0.8468107855915556,0.8468107855915556,0.8468107855915556,0.8586503181758502,0.8586503181758502,0.8586503181758502,0.8586503181758502,0.011839533,chr3,152465778,152465779,+,ENSG00000152601.18,MBNL1,0.852730552,distal pA,152465579,152465979
MGME1_ENSG00000125871.14,PAS52341_AATAAA_0.15,0.6868179797420719,NA,0.5821868653917007,0.7287869631991641,0.8463085831078592,0.8463085831078592,0.8463085831078592,0.8463085831078592,0.7932448831248143,0.7932448831248143,0.7932448831248143,0.7932448831248143,-0.0530637,chr20,17991119,17991120,+,ENSG00000125871.14,MGME1,0.8197767331163368,distal pA,17990920,17991320
MIDN_ENSG00000167470.14,PAS49281_AATAAA_0.15,0.27857984134801417,NA,0.17074801352776744,0.3200142988149408,0.5430022503669234,0.5430022503669234,0.5430022503669234,0.5430022503669234,0.5056024019555011,0.5056024019555011,0.5056024019555011,0.5056024019555011,-0.037399848,chr19,1259141,1259142,+,ENSG00000167470.14,MIDN,0.5243023261612123,distal pA,1258942,1259342
MLEC_ENSG00000110917.8,PAS35725_AATAAA_0.15,0.1362067301674093,NA,0.2046260465965672,0.362624678,0.5926330179664525,0.5926330179664525,0.5926330179664525,0.5926330179664525,0.5449007851805863,0.5449007851805863,0.5449007851805863,0.5449007851805863,-0.047732233,chr12,120701857,120701858,+,ENSG00000110917.8,MLEC,0.5687669015735194,distal pA,120701658,120702058
MRFAP1_ENSG00000179010.16,PAS13322_AATAAA_0.45,0.10612492729432545,NA,0.050744042,0.12989198212919278,0.9369046095543598,0.9369046095543598,0.9369046095543598,0.9369046095543598,0.9624457406513112,0.9624457406513112,0.9624457406513112,0.9624457406513112,0.025541131,chr4,6642729,6642730,+,ENSG00000179010.16,MRFAP1,0.9496751751028356,distal pA,6642530,6642930
MRPL45_ENSG00000278845.5,PAS45678_APA_0.15,0.5812064738338324,NA,0.4604509877400616,0.6281045314175063,0.9854478993807068,0.9854478993807068,0.9854478993807068,0.9854478993807068,0.9905260981591882,0.9905260981591882,0.9905260981591882,0.9905260981591882,0.005078199,chr17,38323209,38323210,+,ENSG00000278845.5,MRPL45,0.9879869987699474,distal pA,38323010,38323410
MSX1_ENSG00000163132.8,PAS13307_AATAAA_0.35,0.3410395106989708,NA,0.22371413518419217,0.3865203362924887,0.6818511453786382,0.6818511453786382,0.6818511453786382,0.6818511453786382,0.7304835171323656,0.7304835171323656,0.7304835171323656,0.7304835171323656,0.048632371753727366,chr4,4863930,4863931,+,ENSG00000163132.8,MSX1,0.7061673312555019,distal pA,4863731,4864131
MTO1_ENSG00000135297.17,PAS19116_ATTAAA_0.25,0.14506355569648666,NA,0.884458616,0.9382484537709016,0.31981155118451166,0.31981155118451166,0.31981155118451166,0.31981155118451166,0.31390312418343347,0.31390312418343347,0.31390312418343347,0.31390312418343347,-0.005908427,chr6,73502558,73502559,+,ENSG00000135297.17,MTO1,0.31685733768397256,distal pA,73502359,73502759
NCAPD2_ENSG00000010292.13,PAS34318_AATAAA_0.25,0.7767458714855784,NA,0.6891130039333593,0.8090451709640689,0.9007806081434082,0.9007806081434082,0.9007806081434082,0.9007806081434082,0.8945099964938482,0.8945099964938482,0.8945099964938482,0.8945099964938482,-0.006270612,chr12,6531953,6531954,+,ENSG00000010292.13,NCAPD2,0.8976453023186282,distal pA,6531754,6532154
NCOA3_ENSG00000124151.19,PAS52713_AATAAA_0.45,6.220206246327199e-4,1,0.603596745,0.7453257227534739,0.3574808400051452,0.3574808400051452,0.3574808400051452,0.3574808400051452,0.34515678972998587,0.34515678972998587,0.34515678972998587,0.34515678972998587,-0.01232405,chr20,47656867,47656868,+,ENSG00000124151.19,NCOA3,0.3513188148675655,distal pA,47656668,47657068
NCOA7_ENSG00000111912.20,PAS19400_AATAAA_0.25,0.8498422506655672,NA,0.7822126579008575,0.8719830373341854,0.9223471005495362,0.9223471005495362,0.9223471005495362,0.9223471005495362,0.9337869081485484,0.9337869081485484,0.9337869081485484,0.9337869081485484,0.011439807599012196,chr6,125931105,125931106,+,ENSG00000111912.20,NCOA7,0.9280670043490422,distal pA,125930906,125931306
NENF_ENSG00000117691.10,PAS2366_AATAAA_0.25,0.40809359016190655,NA,0.2842842732697097,0.454875158,0.23206839856537065,0.23206839856537065,0.23206839856537065,0.23206839856537065,0.2708551957042349,0.2708551957042349,0.2708551957042349,0.2708551957042349,0.038786797,chr1,212446377,212446378,+,ENSG00000117691.10,NENF,0.2514617971348028,distal pA,212446178,212446578
NFAT5_ENSG00000102908.23,PAS43642_AATAAA_0.2,0.3040772609225894,NA,0.19181725131283509,0.34714454,0.8384132159811213,0.8384132159811213,0.8384132159811213,0.8384132159811213,0.7674051253142113,0.7674051253142113,0.7674051253142113,0.7674051253142113,-0.071008091,chr16,69704652,69704653,+,ENSG00000102908.23,NFAT5,0.8029091706476663,distal pA,69704453,69704853
OTUB1_ENSG00000167770.13,PAS32010_AATAAA_0,0.8240765034888873,NA,0.7470794744815106,0.8499808912970072,0.8500442665216101,0.8500442665216101,0.8500442665216101,0.8500442665216101,0.8615236417888568,0.8615236417888568,0.8615236417888568,0.8615236417888568,0.011479375267246628,chr11,63998411,63998412,+,ENSG00000167770.13,OTUB1,0.8557839541552335,distal pA,63998212,63998612
OXA1L_ENSG00000155463.14,PAS38864_APA_0.3,0.9283916394904834,NA,0.8904942166682053,0.9413796,0.0366176,0.0366176,0.0366176,0.0366176,0.038504526,0.038504526,0.038504526,0.038504526,0.001886926,chr14,22772180,22772181,+,ENSG00000155463.14,OXA1L,0.037561063,distal pA,22771981,22772381
PALM2AKAP2_ENSG00000157654.19,PAS27065_ATTAAA_0.25,0.9975274574637604,NA,0.9512546505652782,0.976836765,0.6399710600381002,0.6399710600381002,0.6399710600381002,0.6399710600381002,0.6348036023955678,0.6348036023955678,0.6348036023955678,0.6348036023955678,-0.005167458,chr9,110172508,110172509,+,ENSG00000157654.19,PALM2AKAP2,0.637387331,distal pA,110172309,110172709
PDE4A_ENSG00000065989.16,PAS49528_ATTAAA_0.1,0.6259488590317026,NA,0.5100038703743595,0.6703720868074008,0.4887942998239677,0.4887942998239677,0.4887942998239677,0.4887942998239677,0.5276788232085297,0.5276788232085297,0.5276788232085297,0.5276788232085297,0.038884523,chr19,10469628,10469629,+,ENSG00000065989.16,PDE4A,0.5082365615162487,distal pA,10469429,10469829
